date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/7/9 0:00,635464.328674605,1.20005,1.07108,569,799,2082,735
2002/7/16 0:00,634465.3320398941,0.910135,0.82612,440,539,1467,669
2002/7/23 0:00,634865.9700395686,0.932265,0.820505,429,508,1445,682
2002/7/30 0:00,635205.6936338481,0.692175,0.630846,275,444,1075,655
2002/8/6 0:00,157191.0,0.669406,0.63935,215,471,1005,613
2002/8/13 0:00,631319.8096397963,0.727705,0.586609,248,283,836,547
2002/8/20 0:00,625312.4953172918,0.717701,0.773024,264,262,740,406
2002/8/27 0:00,81063.0,0.789394,0.790743,213,205,641,393
2002/9/3 0:00,623339.7937225777,0.722129,0.711847,201,195,563,344
2002/9/10 0:00,623036.6044237476,0.591326,0.794637,198,187,620,341
2002/9/17 0:00,623495.1698769944,0.52307,0.586604,139,123,423,322
2002/9/24 0:00,623483.4070115165,0.450236,0.615982,122,124,441,322
2002/10/1 0:00,623749.809111055,0.397421,0.491507,109,91,318,310
2002/10/8 0:00,623077.0735694098,0.448002,0.604341,137,141,441,308
2002/10/15 0:00,623154.0428994679,0.474767,0.524478,98,98,365,301
2002/10/22 0:00,622932.6708331159,0.453251,0.590692,112,139,420,302
2002/10/29 0:00,71466.0,0.352158,0.505135,100,120,361,290
2002/11/5 0:00,69844.0,0.525322,0.634271,136,125,443,295
2002/11/12 0:00,622079.32027454,0.492991,0.610118,120,131,421,283
2002/11/19 0:00,70178.0,0.542728,0.641227,159,144,450,277
2002/11/26 0:00,621585.0751727707,0.490347,0.661429,166,155,463,276
2002/12/3 0:00,620298.7283630383,0.735914,0.792681,177,182,519,271
2002/12/10 0:00,74328.0,0.581771,0.639059,145,184,475,267
2002/12/17 0:00,621055.036724196,0.654162,0.636732,136,183,461,264
2002/12/24 0:00,620492.1250098591,0.749504,0.747829,135,221,533,268
2002/12/31 0:00,254144.0,0.884021,0.960873,808,881,2442,830
2003/1/7 0:00,281045.0,1.02773,1.04325,913,1132,2932,931
2003/1/14 0:00,644505.0809584736,1.28296,1.0545,878,1147,3031,974
2003/1/21 0:00,645697.0833836906,1.32661,1.11231,1006,1369,3475,1007
2003/1/28 0:00,331980.0,1.77304,1.41274,1207,2080,4690,1074
2003/2/4 0:00,646523.4891849388,2.43814,1.72703,1542,2735,5790,1111
2003/2/11 0:00,646037.6740916887,2.72605,2.407,2185,4133,8385,1141
2003/2/18 0:00,358275.0,3.73192,3.10962,2561,5684,11141,1129
2003/2/25 0:00,633694.1692288306,4.54894,4.30779,3247,4933,11742,1118
2003/3/4 0:00,638361.1910645829,5.39906,4.8303,4734,7817,18948,1189
2003/3/11 0:00,632131.6972038943,7.38735,6.42905,6620,11550,24962,1173
2003/3/18 0:00,626070.6567081964,7.48097,6.86734,6434,9851,23699,1148
2003/3/25 0:00,232344.0,7.62797,7.06496,5336,5231,16415,1122
2003/4/1 0:00,248992.0,5.14051,4.55115,3391,2894,11332,1139
2003/4/8 0:00,643882.5151837057,2.89129,2.41833,1930,2299,7602,1160
2003/4/15 0:00,308614.0,2.10429,1.80906,1679,1857,5583,1141
2003/4/22 0:00,644790.2184407793,1.88696,1.71202,1721,1604,4961,1084
2003/4/29 0:00,287586.0,1.7766,1.5425,1487,1543,4436,1071
2003/5/6 0:00,645590.5519871992,1.46001,1.43787,1454,1448,4251,1054
2003/5/13 0:00,643604.7541793323,1.37787,1.32427,1420,1297,3824,986
2003/5/20 0:00,644392.3532104081,1.30532,1.30726,1301,1255,3691,1004
2003/5/27 0:00,281202.0,1.08691,1.03698,956,1038,2916,948
2003/6/3 0:00,642030.7319618065,0.991888,1.01032,925,910,2744,894
2003/6/10 0:00,257294.0,1.02765,1.05249,878,888,2708,897
2003/6/17 0:00,640146.9632099567,1.0579,1.02009,730,826,2487,849
2003/6/24 0:00,641173.8908186882,0.849361,0.924419,760,733,2300,859
2003/7/1 0:00,640706.7611286573,0.747127,0.790645,610,611,1858,828
2003/7/8 0:00,212432.0,0.661708,0.80261,583,566,1705,774
2003/7/15 0:00,209178.0,0.679514,0.83613,545,573,1749,755
2003/7/22 0:00,635518.382304315,0.633071,0.792436,501,511,1615,679
2003/7/29 0:00,194708.0,0.569894,0.683588,470,404,1331,658
2003/8/5 0:00,184038.0,0.591357,0.757452,435,491,1394,629
2003/8/12 0:00,632621.4478633504,0.589044,0.788585,449,443,1327,599
2003/8/19 0:00,630617.3807748544,0.67864,0.812171,451,380,1262,553
2003/8/26 0:00,133008.0,0.637558,0.804463,375,349,1070,463
2003/9/2 0:00,626330.306814762,0.813309,0.877701,391,308,1061,452
2003/9/9 0:00,626710.8945582964,0.834551,0.741453,355,309,987,443
2003/9/16 0:00,626825.9750416528,0.616174,0.661022,307,240,851,426
2003/9/23 0:00,626693.9547866895,0.513286,0.715109,277,284,887,423
2003/9/30 0:00,124146.0,0.351881,0.562241,238,183,698,408
2003/10/7 0:00,624613.6731925954,0.542621,0.786808,233,205,710,381
2003/10/14 0:00,624180.7003780951,0.581036,0.860658,249,280,836,378
2003/10/21 0:00,624805.1381050067,0.495486,0.689944,259,200,659,370
2003/10/28 0:00,623922.1566644779,0.61209,0.779691,260,230,719,363
2003/11/4 0:00,624316.4430228714,0.531491,0.628144,213,235,733,345
2003/11/11 0:00,89644.0,0.519987,0.902459,243,256,809,334
2003/11/18 0:00,622927.8188169788,0.574476,0.806443,256,256,770,335
2003/11/25 0:00,91326.0,0.663175,0.874888,259,265,799,333
2003/12/2 0:00,621721.2373417047,0.614691,0.993213,279,358,960,326
2003/12/9 0:00,622591.7878261957,0.656823,0.876141,281,309,913,337
2003/12/16 0:00,118343.0,0.723016,0.948092,342,413,1122,341
2003/12/23 0:00,117483.0,0.691857,0.926943,322,416,1089,336
2003/12/30 0:00,114857.0,0.782758,0.971643,333,382,1116,364
2004/1/6 0:00,653155.3190664015,0.982275,0.897159,877,1256,3171,1176
2004/1/13 0:00,653075.0387290828,1.01821,1.02248,1071,1373,3631,1187
2004/1/20 0:00,378094.0,1.1768,1.06296,1240,1534,4019,1267
2004/1/27 0:00,656262.9941341641,1.30121,1.14696,1190,1671,4369,1293
2004/2/3 0:00,656386.1679186649,1.27746,1.20495,1327,1718,4551,1302
2004/2/10 0:00,657395.0911983082,1.40387,1.30517,1497,1874,4969,1344
2004/2/17 0:00,657209.7733015214,1.40301,1.28699,1531,1874,4983,1336
2004/2/24 0:00,295546.0,1.73975,1.59468,1490,1678,4713,1341
2004/3/2 0:00,387004.0,1.56894,1.39714,1538,2059,5407,1369
2004/3/9 0:00,374356.0,1.65927,1.44996,1551,2052,5428,1346
2004/3/16 0:00,656725.373672341,1.81341,1.61745,1670,2071,5755,1379
2004/3/23 0:00,648929.9480494348,2.37626,2.19112,1856,1807,5689,1288
2004/3/30 0:00,648572.4764316663,2.77052,2.56649,2252,1993,7279,1332
2004/4/6 0:00,654248.5169599361,2.40064,2.17645,2010,2450,8041,1383
2004/4/13 0:00,653118.7534083242,2.54155,2.20171,2188,2982,8323,1342
2004/4/20 0:00,652306.9071604591,2.85871,2.53012,2199,3682,9328,1348
2004/4/27 0:00,405254.0,3.55011,3.06524,2747,5364,12422,1334
2004/5/4 0:00,647595.0174104734,4.58591,3.98061,3086,7650,16192,1303
2004/5/11 0:00,646966.8520718244,5.05809,4.59568,3626,8854,19369,1324
2004/5/18 0:00,645294.3951193801,5.44151,4.75197,3834,8400,19931,1330
2004/5/25 0:00,644781.918395632,4.4729,4.17962,3720,6759,16630,1280
2004/6/1 0:00,646645.5187269533,3.6752,3.45359,2997,5343,13234,1268
2004/6/8 0:00,645701.6318808278,3.3353,3.15852,2728,4494,11601,1227
2004/6/15 0:00,645806.0569645854,2.76224,2.6732,2416,3513,9502,1185
2004/6/22 0:00,645208.5231305254,2.46844,2.35161,2145,2771,7900,1148
2004/6/29 0:00,645569.7044443769,2.00081,1.89243,1827,2133,6329,1103
2004/7/6 0:00,645415.8979384467,1.54319,1.5249,1422,1737,4816,1048
2004/7/13 0:00,644118.8415660633,1.50195,1.41134,1356,1603,4445,1000
2004/7/20 0:00,305833.0,1.22918,1.25068,1096,1469,3825,978
2004/7/27 0:00,644203.5420869226,1.21854,1.20702,1117,1411,3646,971
2004/8/3 0:00,277120.0,1.15832,1.07895,903,1136,2990,923
2004/8/10 0:00,640624.8555389004,1.249,1.14521,979,1115,3012,878
2004/8/17 0:00,638988.146565374,1.16888,1.06124,805,926,2531,825
2004/8/24 0:00,633896.7660026562,1.07888,1.0568,687,695,2056,687
2004/8/31 0:00,630803.4468979845,1.23059,1.25193,693,678,2099,637
2004/9/7 0:00,630862.8739901969,1.14747,1.01419,548,594,1744,603
2004/9/14 0:00,154899.0,1.00254,1.04197,573,507,1614,582
2004/9/21 0:00,170645.0,0.957569,0.954027,580,507,1628,587
2004/9/28 0:00,630038.6251307549,0.894837,0.84823,497,452,1359,550
2004/10/5 0:00,629529.8666557069,0.798205,0.841872,426,390,1198,533
2004/10/12 0:00,157068.0,0.757812,0.730894,389,361,1148,524
2004/10/19 0:00,629229.2478352188,0.825963,0.713432,333,364,1068,507
2004/10/26 0:00,629006.0064361016,0.744927,0.670677,328,327,990,492
2004/11/2 0:00,142468.0,0.787049,0.689278,331,326,982,488
2004/11/9 0:00,145121.0,0.684724,0.704929,319,350,1023,479
2004/11/16 0:00,628850.7248241486,0.747361,0.615903,330,326,928,480
2004/11/23 0:00,151290.0,0.673974,0.609426,292,311,922,428
2004/11/30 0:00,626285.3636154373,0.869662,0.680259,342,367,1033,420
2004/12/7 0:00,136817.0,0.899529,0.775488,338,396,1061,416
2004/12/14 0:00,625911.8265399206,0.854635,0.683421,302,383,1026,408
2004/12/21 0:00,625701.5824105776,1.01123,0.781075,368,516,1219,419
2004/12/28 0:00,626541.1999780323,0.977808,0.806943,381,484,1204,447
2005/1/4 0:00,649701.4810548065,1.17778,1.07635,1172,1256,3586,1113
2005/1/11 0:00,338343.0,1.21947,1.05869,1285,1247,3582,1160
2005/1/18 0:00,653340.8196296649,1.3069,1.11523,1393,1525,4122,1216
2005/1/25 0:00,377999.0,1.33931,1.12381,1439,1599,4248,1237
2005/2/1 0:00,655094.5141296054,1.58374,1.25489,1639,1894,5005,1280
2005/2/8 0:00,654664.2101430614,1.47072,1.33661,1563,1929,5038,1272
2005/2/15 0:00,654452.1414912276,1.6112,1.37864,1679,1951,5276,1277
2005/2/22 0:00,652952.7756669112,1.82699,1.60829,1666,1593,4802,1301
2005/3/1 0:00,655805.6669880267,1.77482,1.48311,1858,2176,5966,1325
2005/3/8 0:00,655155.7868993273,1.94451,1.65374,1987,2463,6371,1328
2005/3/15 0:00,653422.214917628,2.35512,2.00679,2241,3063,7697,1318
2005/3/22 0:00,648129.6983220887,3.10878,2.56857,2696,3058,8577,1287
2005/3/29 0:00,644221.6418860193,3.28238,3.05278,2678,2561,8842,1273
2005/4/5 0:00,650095.7252450993,2.62914,2.42504,2422,2366,8339,1319
2005/4/12 0:00,654287.2096066604,2.2515,2.00195,2272,2921,7882,1339
2005/4/19 0:00,652584.4992307858,2.35858,2.05869,2249,3150,7858,1297
2005/4/26 0:00,411882.0,2.41881,2.21277,2643,3646,9114,1331
2005/5/3 0:00,653552.1881708497,2.52752,2.3222,2612,4153,9551,1320
2005/5/10 0:00,418286.0,2.64954,2.49279,2754,4593,10427,1311
2005/5/17 0:00,650622.0514893822,3.12935,2.79489,2624,4979,11226,1288
2005/5/24 0:00,650332.785541875,3.12442,2.96911,2753,5284,11901,1288
2005/5/31 0:00,399459.0,3.13099,2.83959,2579,5008,11343,1275
2005/6/7 0:00,405365.0,3.08261,2.77799,2564,5106,11261,1257
2005/6/14 0:00,649771.3142924667,2.64431,2.47287,2330,4154,9322,1241
2005/6/21 0:00,369804.0,2.42295,2.18061,1895,3709,8064,1217
2005/6/28 0:00,648562.5310995189,2.31141,2.0168,1697,3393,7313,1165
2005/7/5 0:00,648736.4386397862,1.86383,1.64101,1437,2660,5738,1133
2005/7/12 0:00,334760.0,1.44943,1.35829,1181,2014,4547,1087
2005/7/19 0:00,310641.0,1.30227,1.1428,959,1479,3550,1045
2005/7/26 0:00,646724.6635182815,1.13459,1.04031,836,1382,3177,1017
2005/8/2 0:00,288278.0,1.06255,0.964347,745,1208,2780,958
2005/8/9 0:00,643380.8641488682,1.03428,0.937982,745,1039,2592,919
2005/8/16 0:00,641738.2905546122,1.01791,0.947449,715,969,2428,877
2005/8/23 0:00,638518.7443113171,0.918151,0.891918,699,764,2061,783
2005/8/30 0:00,633577.2590458195,0.93099,0.864643,572,561,1645,649
2005/9/6 0:00,632861.6271785933,0.857294,0.97032,754,626,2075,635
2005/9/13 0:00,632543.22318226,0.786294,0.84439,514,447,1430,615
2005/9/20 0:00,632783.4591455357,0.719426,0.77487,463,409,1300,610
2005/9/27 0:00,154741.0,0.718868,0.821372,466,390,1271,572
2005/10/4 0:00,630533.1371377233,0.774807,0.872745,437,402,1215,565
2005/10/11 0:00,630984.899080968,0.76598,0.922635,549,511,1617,577
2005/10/18 0:00,172654.0,0.642809,0.899487,541,440,1553,564
2005/10/25 0:00,172581.0,0.622033,0.843082,502,403,1455,564
2005/11/1 0:00,630396.71572685,0.616326,0.881824,508,430,1428,551
2005/11/8 0:00,630483.0962611173,0.685694,0.817145,473,435,1373,547
2005/11/15 0:00,629977.4139705084,0.622697,0.8715,510,466,1457,536
2005/11/22 0:00,629358.1033029786,0.611817,0.738621,404,379,1138,503
2005/11/29 0:00,628600.5502136906,0.638831,0.797966,398,457,1224,488
2005/12/6 0:00,627349.87450353,0.806627,1.01394,492,506,1463,491
2005/12/13 0:00,628035.2641648287,0.762448,0.880936,446,521,1406,487
2005/12/20 0:00,626511.8008004285,0.813406,0.943366,511,534,1487,455
2005/12/27 0:00,627257.4885773442,0.807934,0.891546,476,512,1433,469
2006/1/3 0:00,657253.8701099032,1.15384,1.20322,1434,1699,4513,1323
2006/1/10 0:00,659111.224223213,1.14819,1.05788,1278,1602,4072,1361
2006/1/17 0:00,661297.5184209959,1.22736,1.13054,1543,1830,4737,1425
2006/1/24 0:00,662298.0102900094,1.21744,1.12552,1582,1996,4888,1445
2006/1/31 0:00,445334.0,1.32813,1.20808,1672,2270,5380,1473
2006/2/7 0:00,454901.0,1.47754,1.34952,2112,2393,6139,1497
2006/2/14 0:00,662239.8948967236,1.5339,1.4689,2355,2681,6668,1474
2006/2/21 0:00,336822.0,1.91269,1.82767,2188,2202,6156,1488
2006/2/28 0:00,661518.4024654592,1.838,1.6656,2573,2792,7530,1486
2006/3/7 0:00,661300.7601073742,1.95376,1.85968,2643,3244,8122,1493
2006/3/14 0:00,659906.5334194523,2.40407,2.38891,3270,4470,10396,1492
2006/3/21 0:00,654210.3158012063,2.87453,2.78978,3387,4065,10192,1435
2006/3/28 0:00,286087.0,3.02597,3.11549,3243,2868,8913,1359
2006/4/4 0:00,657274.4485642237,2.37817,2.26942,2927,2481,8386,1490
2006/4/11 0:00,659420.2850644249,2.09232,1.86355,2507,2756,7761,1467
2006/4/18 0:00,659044.6357399658,2.29396,1.99986,2548,3248,7909,1470
2006/4/25 0:00,659563.0394556357,2.74501,2.4406,3410,4684,10888,1495
2006/5/2 0:00,428241.0,3.04434,2.83018,3456,5648,12120,1472
2006/5/9 0:00,658360.2081035976,3.49999,3.12343,3840,6995,14197,1484
2006/5/16 0:00,656111.6941790801,3.57851,3.27019,3879,6668,14031,1461
2006/5/23 0:00,657040.4315964718,3.28979,3.17757,3728,6537,14048,1460
2006/5/30 0:00,656970.3645453183,2.89149,2.72364,3016,5429,11801,1428
2006/6/6 0:00,656921.1371743523,2.62075,2.50201,2798,4937,10715,1408
2006/6/13 0:00,654241.5965446513,2.53387,2.4272,2668,4031,9597,1361
2006/6/20 0:00,655016.882303221,2.07251,1.96041,2049,3307,7562,1333
2006/6/27 0:00,654852.2094356422,1.87084,1.5914,1664,2508,6148,1303
2006/7/4 0:00,654891.4253041229,1.40042,1.36978,1445,1803,4958,1284
2006/7/11 0:00,653252.8152291974,1.46887,1.36317,1429,1821,4869,1240
2006/7/18 0:00,356055.0,1.15514,1.1737,1257,1523,4179,1206
2006/7/25 0:00,651530.2052142177,1.07901,1.06358,1152,1386,3695,1152
2006/8/1 0:00,650535.29581919,0.98492,0.969711,969,1143,3077,1119
2006/8/8 0:00,296262.0,1.03325,0.965362,917,1055,2860,1057
2006/8/15 0:00,285031.0,0.926649,0.856749,815,861,2442,1025
2006/8/22 0:00,643710.8033699968,0.9201,0.863346,761,785,2243,925
2006/8/29 0:00,639740.0424560334,0.954094,0.93537,722,652,2058,831
2006/9/5 0:00,639587.285287557,0.763278,0.745569,628,510,1679,796
2006/9/12 0:00,638579.0665825148,0.81722,0.740428,598,469,1614,771
2006/9/19 0:00,216378.0,0.764586,0.672897,521,441,1456,749
2006/9/26 0:00,637905.6050444825,0.793127,0.666282,514,408,1455,742
2006/10/3 0:00,636914.930660094,0.66909,0.662747,394,360,1169,711
2006/10/10 0:00,199040.0,0.62115,0.545619,366,372,1086,697
2006/10/17 0:00,636983.9086921876,0.603659,0.586231,446,345,1211,698
2006/10/24 0:00,636366.018927305,0.649058,0.660687,477,392,1356,691
2006/10/31 0:00,636530.9219805099,0.568338,0.534093,321,311,1037,677
2006/11/7 0:00,635875.6306332258,0.651546,0.585549,389,385,1172,667
2006/11/14 0:00,635726.7214779052,0.652176,0.618075,439,411,1283,666
2006/11/21 0:00,210629.0,0.803849,0.687465,495,457,1448,671
2006/11/28 0:00,634662.3238173036,0.787458,0.715696,502,500,1526,652
2006/12/5 0:00,633429.3464064067,0.943263,0.829313,519,545,1554,641
2006/12/12 0:00,633724.5598019888,0.946932,0.800912,496,682,1694,638
2006/12/19 0:00,208278.0,0.987146,0.918484,609,681,1913,632
2006/12/26 0:00,636027.6603357,1.05206,0.814259,729,788,2228,703
2007/1/2 0:00,526227.0,0.995184,1.07197,2187,1997,5641,1373
2007/1/9 0:00,529126.0,1.22003,1.21786,2387,2433,6444,1429
2007/1/16 0:00,557172.0,1.28548,1.24576,2583,2551,6941,1449
2007/1/23 0:00,663523.8329553425,1.3775,1.35984,2871,2788,7434,1477
2007/1/30 0:00,663571.0211109081,1.46725,1.44671,3074,2998,7915,1485
2007/2/6 0:00,566717.0,1.55841,1.53286,3398,3303,8687,1539
2007/2/13 0:00,663915.7780477637,1.61958,1.66653,3563,3290,9104,1516
2007/2/20 0:00,660997.0849514847,1.8112,1.97488,3651,2631,8570,1523
2007/2/27 0:00,663602.0790746456,1.61865,1.67305,3679,3158,9171,1513
2007/3/6 0:00,662363.3462023356,1.62124,1.63405,3365,2907,8436,1487
2007/3/13 0:00,463416.0,1.67351,1.74595,3298,2694,8091,1453
2007/3/20 0:00,657615.544949977,1.95096,1.93643,3580,2724,8750,1420
2007/3/27 0:00,653286.3003633285,2.50019,2.48905,3848,2348,8902,1426
2007/4/3 0:00,430603.0,2.43939,2.25405,3737,2568,9706,1486
2007/4/10 0:00,661712.2374242651,2.29319,2.09147,3393,3644,11115,1509
2007/4/17 0:00,516966.0,2.62907,2.35934,3664,4900,12197,1511
2007/4/24 0:00,659513.4126736445,3.92966,3.32331,4289,7661,17171,1508
2007/5/1 0:00,559609.0,4.99202,4.43381,5222,11974,24812,1514
2007/5/8 0:00,596692.0,5.7776,5.34547,6059,15323,31896,1526
2007/5/15 0:00,659367.927220742,5.98318,5.42258,6244,14336,31625,1518
2007/5/22 0:00,657536.9843007586,5.61677,5.30303,5922,12783,30245,1497
2007/5/29 0:00,658096.7352227891,4.53234,4.24456,4978,9958,25027,1453
2007/6/5 0:00,558269.0,3.83249,3.628,4420,7849,20254,1445
2007/6/12 0:00,550776.0,3.21522,3.03463,3878,6112,16714,1412
2007/6/19 0:00,656737.9872147337,2.69245,2.53595,3153,4493,13040,1395
2007/6/26 0:00,657491.3934285811,2.03366,2.0573,2689,3395,10376,1379
2007/7/3 0:00,656465.7125458025,1.65275,1.7415,2372,2697,8583,1327
2007/7/10 0:00,657533.4169134942,1.3113,1.40652,2045,2354,7045,1318
2007/7/17 0:00,656676.2701904883,1.1652,1.26861,1857,2013,6079,1288
2007/7/24 0:00,654380.12484287,1.02035,1.07719,1572,1713,4953,1208
2007/7/31 0:00,652279.8965985536,0.877607,0.993445,1466,1416,4224,1147
2007/8/7 0:00,651019.7381079198,0.825107,0.911212,1356,1381,4011,1098
2007/8/14 0:00,649690.1831704334,0.787315,0.972109,1439,1274,3904,1074
2007/8/21 0:00,644745.1847474396,0.805439,0.993258,1393,1116,3646,945
2007/8/28 0:00,641419.9623828796,0.886061,1.09132,1473,1083,3803,869
2007/9/4 0:00,639482.2008979488,0.743743,0.888446,1159,906,2933,789
2007/9/11 0:00,638667.0033497242,0.706842,0.887691,1113,886,2906,764
2007/9/18 0:00,321789.0,0.655943,0.883187,1115,855,2842,755
2007/9/25 0:00,306499.0,0.633492,0.826756,937,810,2534,730
2007/10/2 0:00,637390.4432813402,0.571837,0.783201,913,762,2405,713
2007/10/9 0:00,311423.0,0.558278,0.78061,881,749,2431,710
2007/10/16 0:00,636756.117763794,0.597893,0.769073,826,703,2319,696
2007/10/23 0:00,636928.1648664293,0.577222,0.721298,779,704,2166,694
2007/10/30 0:00,636225.618711124,0.596987,0.752527,788,763,2289,676
2007/11/6 0:00,635953.1774375425,0.564653,0.752721,679,706,2220,668
2007/11/13 0:00,635383.8687422657,0.585682,0.792766,789,745,2368,657
2007/11/20 0:00,635769.0835010364,0.503985,0.743896,730,754,2237,657
2007/11/27 0:00,298342.0,0.468139,0.814166,794,892,2429,636
2007/12/4 0:00,635678.1021103562,0.576455,0.838401,774,880,2461,666
2007/12/11 0:00,327567.0,0.681361,0.851124,859,994,2788,685
2007/12/18 0:00,635553.8634950456,0.794764,1.10976,1062,1527,3735,679
2007/12/25 0:00,636739.8298764162,0.868116,1.03114,983,1306,3400,716
2008/1/1 0:00,663668.1125793926,1.06828,1.02284,1535,2352,5687,1435
2008/1/8 0:00,578446.0,1.00756,1.03017,1861,2291,5959,1500
2008/1/15 0:00,582351.0,0.979399,1.01245,1869,2219,5896,1525
2008/1/22 0:00,598473.0,1.04943,1.08359,1976,2474,6485,1527
2008/1/29 0:00,667248.6220748745,1.13218,1.16578,2119,2547,6987,1545
2008/2/5 0:00,612526.0,1.13156,1.1913,2276,2668,7297,1555
2008/2/12 0:00,667461.0936278693,1.15469,1.28075,2512,2854,7667,1555
2008/2/19 0:00,667668.9344818388,1.20448,1.27053,2600,2828,7733,1563
2008/2/26 0:00,478386.0,1.36081,1.59578,3024,2412,7634,1523
2008/3/4 0:00,597052.0,1.30322,1.4585,3114,2913,8708,1551
2008/3/11 0:00,579573.0,1.30204,1.49921,3252,3024,8689,1543
2008/3/18 0:00,659605.9351084329,1.45109,1.62982,3137,2579,7812,1416
2008/3/25 0:00,403876.0,1.79927,2.15561,3897,2367,8706,1484
2008/4/1 0:00,658283.8908397306,2.12134,2.02053,3814,2042,8603,1490
2008/4/8 0:00,664857.9046218198,1.47138,1.54566,3245,2548,8956,1539
2008/4/15 0:00,664291.8434094406,1.61555,1.64224,3142,3345,9289,1512
2008/4/22 0:00,582932.0,1.95333,1.96524,3602,4597,11456,1566
2008/4/29 0:00,666555.8072778214,2.42907,2.34368,4039,6602,14324,1554
2008/5/6 0:00,668197.441739397,2.96686,2.86057,4606,8882,18268,1580
2008/5/13 0:00,668437.8811293681,3.57354,3.3421,5064,11215,21667,1569
2008/5/20 0:00,666262.1345566787,3.36653,3.20566,4848,9851,20022,1543
2008/5/27 0:00,667600.0789709812,3.2962,3.10049,4694,10092,20450,1544
2008/6/3 0:00,666146.5225861211,3.17227,2.95819,4420,9116,18441,1534
2008/6/10 0:00,666324.0345079455,2.5804,2.46381,4046,7446,15711,1524
2008/6/17 0:00,605503.0,2.42922,2.19272,3657,6036,13277,1494
2008/6/24 0:00,663989.1361477976,1.99028,1.87395,3237,5052,11400,1470
2008/7/1 0:00,663019.5837834384,1.72423,1.64817,2829,4283,9669,1440
2008/7/8 0:00,564460.0,1.60355,1.49878,2577,3407,8460,1422
2008/7/15 0:00,558837.0,1.28418,1.29233,2371,2761,7222,1415
2008/7/22 0:00,577836.0,1.2932,1.27164,2353,2855,7348,1445
2008/7/29 0:00,660953.6111396763,2.74012,2.98159,4821,8043,18627,1405
2008/8/5 0:00,598189.0,2.22391,2.43702,3920,6221,14578,1422
2008/8/12 0:00,660343.2158496425,1.76657,2.2813,3236,5888,12554,1372
2008/8/19 0:00,544432.0,1.92171,3.81572,4188,12026,20774,1331
2008/8/26 0:00,659969.8813554681,1.8611,4.21315,4496,12461,22394,1314
2008/9/2 0:00,658590.2220177313,1.68423,3.17832,3865,8615,17105,1305
2008/9/9 0:00,493761.0,1.7393,2.50972,3072,5660,12392,1296
2008/9/16 0:00,656194.2835109415,1.83001,2.06632,2623,4740,10780,1280
2008/9/23 0:00,656385.2491836061,1.58128,1.71805,2299,3700,8801,1279
2008/9/30 0:00,654331.2136924544,1.49172,1.55965,2145,2893,7422,1237
2008/10/7 0:00,655331.0644375442,1.389,1.30856,1701,2481,6290,1246
2008/10/14 0:00,502466.0,1.34702,1.18695,1581,2437,5964,1248
2008/10/21 0:00,656267.061295289,1.16056,1.13796,1608,2285,5735,1248
2008/10/28 0:00,656183.9384927315,1.2085,1.15005,1519,2199,5587,1254
2008/11/4 0:00,496666.0,1.15544,1.11262,1651,2082,5526,1230
