Month,Sunspots
1767-06,39.0
1767-07,21.9
1767-08,40.8
1767-09,31.349999999999998
1767-10,31.349999999999998
1767-11,31.349999999999998
1767-12,40.8
1768-01,39.0
1768-02,39.0
1768-03,39.0
1768-04,39.0
1768-05,39.0
1768-06,39.0
1768-07,39.0
1768-08,39.0
1768-09,74.8
1768-10,74.8
1768-11,90.6
1768-12,82.69999999999999
1769-01,82.69999999999999
1769-02,90.6
1769-03,90.6
1769-04,96.7
1769-05,96.7
1769-06,96.7
1769-07,118.6
1769-08,107.65
1769-09,118.6
1769-10,118.6
1769-11,118.6
1769-12,39.0
1770-01,39.0
1770-02,39.0
1770-03,39.0
1770-04,51.0
1770-05,51.0
1770-06,51.0
1770-07,51.0
1770-08,51.0
1770-09,39.0
1770-10,39.0
1770-11,39.0
1770-12,39.0
1771-01,39.0
1771-02,39.0
1771-03,46.7
1771-04,46.7
1771-05,46.7
1771-06,46.7
1771-07,46.7
1771-08,39.0
1771-09,39.0
1771-10,39.0
1771-11,39.0
1771-12,39.0
1772-01,100.9
1772-02,100.9
1772-03,100.9
1772-04,100.9
1772-05,100.9
1772-06,39.0
1772-07,39.0
1772-08,39.0
1772-09,50.5
1772-10,50.5
1772-11,50.5
1772-12,50.5
1773-01,50.5
1773-02,39.0
1773-03,39.0
1773-04,39.0
1773-05,39.0
1773-06,39.0
1773-07,39.0
1773-08,39.0
1773-09,39.0
1773-10,39.0
1773-11,39.0
1773-12,39.0
1774-01,39.0
1774-02,39.0
1774-03,39.0
1774-04,39.0
1774-05,39.0
1774-06,39.0
1774-07,39.0
1774-08,39.0
1774-09,39.0
1774-10,39.0
1774-11,39.0
1774-12,39.0
1775-01,39.0
1775-02,39.0
1775-03,39.0
1775-04,39.0
1775-05,39.0
1775-06,39.0
1775-07,39.0
1775-08,39.0
1775-09,3.2
1775-10,3.2
1775-11,3.2
1775-12,3.2
1776-01,3.2
1776-02,39.0
1776-03,39.0
1776-04,39.0
1776-05,39.0
1776-06,39.0
1776-07,39.0
1776-08,39.0
1776-09,39.0
1776-10,39.0
1776-11,39.0
1776-12,39.0
1777-01,39.0
1777-02,39.0
1777-03,39.0
1777-04,39.0
1777-05,39.0
1777-06,39.0
1777-07,39.0
1777-08,39.0
1777-09,39.0
1777-10,39.0
1777-11,39.0
1777-12,39.0
1778-01,39.0
1778-02,39.0
1778-03,39.0
1778-04,39.0
1778-05,39.0
1778-06,39.0
1778-07,39.0
1778-08,39.0
1778-09,39.0
1778-10,39.0
1778-11,39.0
1778-12,39.0
1779-01,39.0
1779-02,39.0
1779-03,39.0
1779-04,39.0
1779-05,39.0
1779-06,39.0
1779-07,39.0
1779-08,39.0
1779-09,39.0
1779-10,39.0
1779-11,114.0
1779-12,114.0
1780-01,114.0
1780-02,114.0
1780-03,114.0
1780-04,39.0
1780-05,39.0
1780-06,39.0
1780-07,39.0
1780-08,39.0
1780-09,39.0
1780-10,39.0
1780-11,60.0
1780-12,60.0
1781-01,60.0
1781-02,60.0
1781-03,60.0
1781-04,39.0
1781-05,39.0
1781-06,39.0
1781-07,39.0
1781-08,39.0
1781-09,39.0
1781-10,39.0
1781-11,39.0
1781-12,39.0
1782-01,39.0
1782-02,39.0
1782-03,37.0
1782-04,41.0
1782-05,39.0
1782-06,39.0
1782-07,39.0
1782-08,41.0
1782-09,39.0
1782-10,39.0
1782-11,31.5
1782-12,31.5
1783-01,31.5
1783-02,38.7
1783-03,26.7
1783-04,32.7
1783-05,23.0
1783-06,26.7
1783-07,24.85
1783-08,23.0
1783-09,23.0
1783-10,39.0
1783-11,39.0
1783-12,39.0
1784-01,39.0
1784-02,39.0
1784-03,39.0
1784-04,39.0
1784-05,39.0
1784-06,39.0
1784-07,39.0
1784-08,10.0
1784-09,10.0
1784-10,10.0
1784-11,10.0
1784-12,10.0
1785-01,39.0
1785-02,39.0
1785-03,39.0
1785-04,39.0
1785-05,39.0
1785-06,39.0
1785-07,36.3
1785-08,36.3
1785-09,36.3
1785-10,36.3
1785-11,40.2
1785-12,40.2
1786-01,40.2
1786-02,40.2
1786-03,40.2
1786-04,39.0
1786-05,39.0
1786-06,39.0
1786-07,39.0
1786-08,39.0
1786-09,39.0
1786-10,39.0
1786-11,116.0
1786-12,116.0
1787-01,116.0
1787-02,116.0
1787-03,116.0
1787-04,39.0
1787-05,39.0
1787-06,39.0
1787-07,39.0
1787-08,39.0
1787-09,39.0
1787-10,39.0
1787-11,39.0
1787-12,39.0
1788-01,39.0
1788-02,39.0
1788-03,39.0
1788-04,39.0
1788-05,39.0
1788-06,154.2
1788-07,154.2
1788-08,154.2
1788-09,154.2
1788-10,154.2
1788-11,39.0
1788-12,39.0
1789-01,39.0
1789-02,39.0
1789-03,39.0
1789-04,39.0
1789-05,39.0
1789-06,39.0
1789-07,39.0
1789-08,39.0
1789-09,112.0
1789-10,112.0
1789-11,112.0
1789-12,112.0
1790-01,112.0
1790-02,39.0
1790-03,39.0
1790-04,39.0
1790-05,39.0
1790-06,39.0
1790-07,39.0
1790-08,39.0
1790-09,39.0
1790-10,39.0
1790-11,39.0
1790-12,39.0
1791-01,39.0
1791-02,62.0
1791-03,62.0
1791-04,62.0
1791-05,62.0
1791-06,62.0
1791-07,39.0
1791-08,39.0
1791-09,39.0
1791-10,39.0
1791-11,39.0
1791-12,39.0
1792-01,39.0
1792-02,64.0
1792-03,64.0
1792-04,64.0
1792-05,64.0
1792-06,64.0
1792-07,39.0
1792-08,39.0
1792-09,59.0
1792-10,59.0
1792-11,59.0
1792-12,59.0
1793-01,59.0
1793-02,39.0
1793-03,39.0
1793-04,39.0
1793-05,39.0
1793-06,51.0
1793-07,51.0
1793-08,51.0
1793-09,51.0
1793-10,51.0
1793-11,39.0
1793-12,39.0
1794-01,39.0
1794-02,39.0
1794-03,39.0
1794-04,39.0
1794-05,39.0
1794-06,39.0
1794-07,39.0
1794-08,39.0
1794-09,11.1
1794-10,11.1
1794-11,11.1
1794-12,11.1
1795-01,11.1
1795-02,39.0
1795-03,12.6
1795-04,12.6
1795-05,12.6
1795-06,12.6
1795-07,12.6
1795-08,39.0
1795-09,39.0
1795-10,19.5
1795-11,19.5
1795-12,19.5
1796-01,19.5
1796-02,19.5
1796-03,39.0
1796-04,39.0
1796-05,39.0
1796-06,39.0
1796-07,39.0
1796-08,39.0
1796-09,39.0
1796-10,39.0
1796-11,39.0
1796-12,39.0
1797-01,39.0
1797-02,39.0
1797-03,39.0
1797-04,39.0
1797-05,7.3
1797-06,7.3
1797-07,7.3
1797-08,7.3
1797-09,7.3
1797-10,39.0
1797-11,39.0
1797-12,39.0
1798-01,39.0
1798-02,4.0
1798-03,4.0
1798-04,4.0
1798-05,4.0
1798-06,4.0
1798-07,39.0
1798-08,3.0
1798-09,3.0
1798-10,1.5
1798-11,2.25
1798-12,9.9
1799-01,5.7
1799-02,5.7
1799-03,9.9
1799-04,9.9
1799-05,39.0
1799-06,10.6
1799-07,10.6
1799-08,10.6
1799-09,10.6
1799-10,10.6
1799-11,39.0
1799-12,39.0
1800-01,39.0
1800-02,9.3
1800-03,9.3
1800-04,9.3
1800-05,9.3
1800-06,23.7
1800-07,23.7
1800-08,23.7
1800-09,11.5
1800-10,17.6
1800-11,11.5
1800-12,40.1
1801-01,25.8
1801-02,29.0
1801-03,34.55
1801-04,34.55
1801-05,29.0
1801-06,29.0
1801-07,35.0
1801-08,38.7
1801-09,36.85
1801-10,36.85
1801-11,36.85
1801-12,38.7
1802-01,39.0
1802-02,39.0
1802-03,39.0
1802-04,39.0
1802-05,44.0
1802-06,44.0
1802-07,44.0
1802-08,44.0
1802-09,44.0
1802-10,39.0
1802-11,39.0
1802-12,39.0
1803-01,39.0
1803-02,50.8
1803-03,50.8
1803-04,50.8
1803-05,50.8
1803-06,50.8
1803-07,39.0
1803-08,39.0
1803-09,39.0
1803-10,54.3
1803-11,54.3
1803-12,54.3
1804-01,54.3
1804-02,54.3
1804-03,39.0
1804-04,39.0
1804-05,39.0
1804-06,39.0
1804-07,39.0
1804-08,39.0
1804-09,39.0
1804-10,39.0
1804-11,39.0
1804-12,39.0
1805-01,39.0
1805-02,39.0
1805-03,39.0
1805-04,39.0
1805-05,39.0
1805-06,39.0
1805-07,39.0
1805-08,39.0
1805-09,39.0
1805-10,29.4
1805-11,29.4
1805-12,29.4
1806-01,29.4
1806-02,29.4
1806-03,39.0
1806-04,39.0
1806-05,39.0
1806-06,39.0
1806-07,30.0
1806-08,30.0
1806-09,30.0
1806-10,30.0
1806-11,30.0
1806-12,39.0
1807-01,39.0
1807-02,39.0
1807-03,39.0
1807-04,39.0
1807-05,39.0
1807-06,39.0
1807-07,39.0
1807-08,39.0
1807-09,39.0
1807-10,39.0
1807-11,39.0
1807-12,39.0
1808-01,39.0
1808-02,39.0
1808-03,39.0
1808-04,39.0
1808-05,39.0
1808-06,39.0
1808-07,39.0
1808-08,39.0
1808-09,39.0
1808-10,39.0
1808-11,39.0
1808-12,39.0
1809-01,39.0
1809-02,39.0
1809-03,39.0
1809-04,39.0
1809-05,39.0
1809-06,39.0
1809-07,39.0
1809-08,39.0
1809-09,39.0
1809-10,39.0
1809-11,39.0
1809-12,39.0
1810-01,0.0
1810-02,0.0
1810-03,0.0
1810-04,0.0
1810-05,0.0
1810-06,0.0
1810-07,39.0
1810-08,39.0
1810-09,39.0
1810-10,39.0
1810-11,39.0
1810-12,39.0
1811-01,39.0
1811-02,39.0
1811-03,39.0
1811-04,0.0
1811-05,0.0
1811-06,0.0
1811-07,6.6
1811-08,3.3
1811-09,6.6
1811-10,6.6
1811-11,6.6
1811-12,39.0
1812-01,39.0
1812-02,1.9
1812-03,0.7
1812-04,1.2999999999999998
1812-05,1.2999999999999998
1812-06,1.2999999999999998
1812-07,0.5
1812-08,0.5
1812-09,0.5
1812-10,0.5
1812-11,0.5
1812-12,39.0
1813-01,39.0
1813-02,10.3
1813-03,10.3
1813-04,10.3
1813-05,10.3
1813-06,11.2
1813-07,11.2
1813-08,11.2
1813-09,11.2
1813-10,11.2
1813-11,39.0
1813-12,39.0
1814-01,39.0
1814-02,39.0
1814-03,39.0
1814-04,39.0
1814-05,39.0
1814-06,14.9
1814-07,14.9
1814-08,14.9
1814-09,14.9
1814-10,14.9
1814-11,39.0
1814-12,39.0
1815-01,39.0
1815-02,39.0
1815-03,26.2
1815-04,26.2
1815-05,26.2
1815-06,26.2
1815-07,35.5
1815-08,35.5
1815-09,31.5
1815-10,33.5
1815-11,33.5
1815-12,31.5
1816-01,31.5
1816-02,39.0
1816-03,73.7
1816-04,73.7
1816-05,73.7
1816-06,73.7
1816-07,73.7
1816-08,39.0
1816-09,39.0
1816-10,56.4
1816-11,56.4
1816-12,56.4
1817-01,56.4
1817-02,56.4
1817-03,39.0
1817-04,39.0
1817-05,39.0
1817-06,40.0
1817-07,40.0
1817-08,40.0
1817-09,36.7
1817-10,38.35
1817-11,36.7
1817-12,36.7
1818-01,36.7
1818-02,39.0
1818-03,39.0
1818-04,39.0
1818-05,39.0
1818-06,39.0
1818-07,39.0
1818-08,39.0
1818-09,39.0
1818-10,39.0
1818-11,39.0
1818-12,39.0
1819-01,32.5
1819-02,32.5
1819-03,32.5
1819-04,32.5
1819-05,32.5
1819-06,39.0
1819-07,39.0
1819-08,39.0
1819-09,39.0
1819-10,39.0
1819-11,39.0
1819-12,39.0
1820-01,39.0
1820-02,39.0
1820-03,39.0
1820-04,39.0
1820-05,39.0
1820-06,39.0
1820-07,39.0
1820-08,39.0
1820-09,39.0
1820-10,39.0
1820-11,39.0
1820-12,39.0
1821-01,39.0
1821-02,4.3
1821-03,4.3
1821-04,4.3
1821-05,4.3
1821-06,4.3
1821-07,39.0
1821-08,4.8
1821-09,4.8
1821-10,4.8
1821-11,4.8
1821-12,4.8
1822-01,39.0
1822-02,39.0
1822-03,39.0
1822-04,39.0
1822-05,39.0
1822-06,39.0
1822-07,39.0
1822-08,39.0
1822-09,39.0
1822-10,39.0
1822-11,39.0
1822-12,39.0
1823-01,39.0
1823-02,39.0
1823-03,39.0
1823-04,39.0
1823-05,39.0
1823-06,0.0
1823-07,0.0
1823-08,0.0
1823-09,0.0
1823-10,0.0
1823-11,0.0
1823-12,0.0
1824-01,0.0
1824-02,0.0
1824-03,0.0
1824-04,39.0
1824-05,39.0
1824-06,39.0
1824-07,39.0
1824-08,39.0
1824-09,20.5
1824-10,25.2
1824-11,22.85
1824-12,22.85
1825-01,5.0
1825-02,15.1
1825-03,22.4
1825-04,13.7
1825-05,13.7
1825-06,22.4
1825-07,22.4
1825-08,39.0
1825-09,39.0
1825-10,39.0
1825-11,39.0
1825-12,22.0
1826-01,22.0
1826-02,22.0
1826-03,22.0
1826-04,22.0
1826-05,39.0
1826-06,39.0
1826-07,39.0
1826-08,39.0
1826-09,39.0
1826-10,39.0
1826-11,39.0
1826-12,39.0
1827-01,39.0
1827-02,39.0
1827-03,39.0
1827-04,46.0
1827-05,46.0
1827-06,46.0
1827-07,42.9
1827-08,44.45
1827-09,42.9
1827-10,42.9
1827-11,42.9
1827-12,39.0
1828-01,39.0
1828-02,39.0
1828-03,39.0
1828-04,39.0
1828-05,89.1
1828-06,89.1
1828-07,89.1
1828-08,89.1
1828-09,89.1
1828-10,39.0
1828-11,39.0
1828-12,39.0
1829-01,39.0
1829-02,39.0
1829-03,39.0
1829-04,39.0
1829-05,39.0
1829-06,39.0
1829-07,39.0
1829-08,39.0
1829-09,39.0
1829-10,39.0
1829-11,39.0
1829-12,39.0
1830-01,39.0
1830-02,39.0
1830-03,39.0
1830-04,39.0
1830-05,39.0
1830-06,39.0
1830-07,39.0
1830-08,39.0
1830-09,39.0
1830-10,39.0
1830-11,39.0
1830-12,39.0
1831-01,39.0
1831-02,39.0
1831-03,39.0
1831-04,39.0
1831-05,39.0
1831-06,39.0
1831-07,39.0
1831-08,39.0
1831-09,39.0
1831-10,39.0
1831-11,39.0
1831-12,39.0
1832-01,39.0
1832-02,39.0
1832-03,39.0
1832-04,39.0
1832-05,39.0
1832-06,39.0
1832-07,39.0
1832-08,8.9
1832-09,8.9
1832-10,8.9
1832-11,8.9
1832-12,8.9
1833-01,39.0
1833-02,14.9
1833-03,14.9
1833-04,14.9
1833-05,14.9
1833-06,14.9
1833-07,39.0
1833-08,39.0
1833-09,39.0
1833-10,39.0
1833-11,39.0
1833-12,39.0
1834-01,4.9
1834-02,4.9
1834-03,4.9
1834-04,4.9
1834-05,4.9
1834-06,39.0
1834-07,39.0
1834-08,39.0
1834-09,39.0
1834-10,39.0
1834-11,39.0
1834-12,39.0
1835-01,39.0
1835-02,24.5
1835-03,24.5
1835-04,24.5
1835-05,24.5
1835-06,24.5
1835-07,39.0
1835-08,39.0
1835-09,39.0
1835-10,39.0
1835-11,39.0
1835-12,39.0
1836-01,88.6
1836-02,88.6
1836-03,88.6
1836-04,88.6
1836-05,88.6
1836-06,39.0
1836-07,39.0
1836-08,107.8
1836-09,107.8
1836-10,137.4
1836-11,120.9
1836-12,120.9
1837-01,129.15
1837-02,129.15
1837-03,120.9
1837-04,138.2
1837-05,138.2
1837-06,138.2
1837-07,138.2
1837-08,138.2
1837-09,39.0
1837-10,39.0
1837-11,39.0
1837-12,39.0
1838-01,39.0
1838-02,39.0
1838-03,39.0
1838-04,39.0
1838-05,39.0
1838-06,39.0
1838-07,39.0
1838-08,78.8
1838-09,78.8
1838-10,78.8
1838-11,78.8
1838-12,78.8
1839-01,107.6
1839-02,107.6
1839-03,107.6
1839-04,107.6
1839-05,107.6
1839-06,39.0
1839-07,39.0
1839-08,39.0
1839-09,39.0
1839-10,39.0
1839-11,39.0
1839-12,39.0
1840-01,39.0
1840-02,39.0
1840-03,39.0
1840-04,39.0
1840-05,39.0
1840-06,48.5
1840-07,48.5
1840-08,48.5
1840-09,48.5
1840-10,48.5
1840-11,39.0
1840-12,39.0
1841-01,39.0
1841-02,39.0
1841-03,39.0
1841-04,39.0
1841-05,39.0
1841-06,39.0
1841-07,39.0
1841-08,39.0
1841-09,39.0
1841-10,39.0
1841-11,39.0
1841-12,39.0
1842-01,39.0
1842-02,39.0
1842-03,39.0
1842-04,39.0
1842-05,39.0
1842-06,20.5
1842-07,20.5
1842-08,20.5
1842-09,20.5
1842-10,20.5
1842-11,39.0
1842-12,39.0
1843-01,39.0
1843-02,39.0
1843-03,39.0
1843-04,39.0
1843-05,21.1
1843-06,21.1
1843-07,21.1
1843-08,11.8
1843-09,16.450000000000003
1843-10,5.3
1843-11,8.55
1843-12,8.55
1844-01,9.4
1844-02,7.35
1844-03,9.4
1844-04,9.4
1844-05,9.4
1844-06,3.7
1844-07,3.7
1844-08,23.9
1844-09,13.799999999999999
1844-10,21.5
1844-11,22.7
1844-12,21.6
1845-01,21.55
1845-02,21.55
1845-03,21.6
1845-04,21.6
1845-05,39.0
1845-06,39.0
1845-07,39.0
1845-08,39.0
1845-09,39.0
1845-10,39.0
1845-11,39.0
1845-12,39.0
1846-01,39.0
1846-02,39.0
1846-03,39.0
1846-04,39.0
1846-05,39.0
1846-06,39.0
1846-07,39.0
1846-08,39.0
1846-09,39.0
1846-10,39.0
1846-11,60.4
1846-12,65.5
1847-01,62.95
1847-02,62.95
1847-03,62.95
1847-04,65.5
1847-05,39.0
1847-06,39.0
1847-07,39.0
1847-08,39.0
1847-09,39.0
1847-10,39.0
1847-11,39.0
1847-12,39.0
1848-01,39.0
1848-02,39.0
1848-03,39.0
1848-04,39.0
1848-05,39.0
1848-06,39.0
1848-07,39.0
1848-08,39.0
1848-09,39.0
1848-10,39.0
1848-11,39.0
1848-12,39.0
1849-01,39.0
1849-02,131.7
1849-03,96.5
1849-04,102.5
1849-05,102.5
1849-06,102.5
1849-07,99.5
1849-08,102.5
1849-09,39.0
1849-10,39.0
1849-11,39.0
1849-12,39.0
1850-01,78.0
1850-02,78.0
1850-03,78.0
1850-04,78.0
1850-05,78.0
1850-06,39.0
1850-07,39.0
1850-08,61.6
1850-09,61.6
1850-10,61.6
1850-11,61.6
1850-12,61.6
1851-01,39.0
1851-02,39.0
1851-03,39.0
1851-04,56.5
1851-05,56.5
1851-06,56.5
1851-07,56.5
1851-08,56.5
1851-09,39.0
1851-10,39.0
1851-11,50.9
1851-12,71.4
1852-01,61.150000000000006
1852-02,61.150000000000006
1852-03,61.150000000000006
1852-04,71.4
1852-05,39.0
1852-06,39.0
1852-07,39.0
1852-08,39.0
1852-09,39.0
1852-10,39.0
1852-11,39.0
1852-12,45.4
1853-01,45.4
1853-02,45.4
1853-03,45.4
1853-04,47.6
1853-05,47.6
1853-06,47.6
1853-07,47.6
1853-08,47.6
1853-09,39.0
1853-10,39.0
1853-11,39.0
1853-12,39.0
1854-01,39.0
1854-02,39.0
1854-03,39.0
1854-04,39.0
1854-05,39.0
1854-06,39.0
1854-07,18.7
1854-08,18.7
1854-09,22.4
1854-10,20.549999999999997
1854-11,20.549999999999997
1854-12,22.4
1855-01,22.4
1855-02,39.0
1855-03,39.0
1855-04,39.0
1855-05,39.0
1855-06,39.0
1855-07,39.0
1855-08,39.0
1855-09,39.0
1855-10,39.0
1855-11,39.0
1855-12,39.0
1856-01,39.0
1856-02,39.0
1856-03,39.0
1856-04,39.0
1856-05,0.0
1856-06,0.0
1856-07,0.0
1856-08,0.0
1856-09,0.0
1856-10,39.0
1856-11,39.0
1856-12,39.0
1857-01,39.0
1857-02,39.0
1857-03,39.0
1857-04,39.0
1857-05,39.0
1857-06,16.0
1857-07,16.0
1857-08,16.0
1857-09,16.0
1857-10,16.0
1857-11,39.0
1857-12,39.0
1858-01,39.0
1858-02,39.0
1858-03,39.0
1858-04,39.0
1858-05,39.0
1858-06,39.0
1858-07,39.0
1858-08,39.0
1858-09,39.0
1858-10,39.0
1858-11,39.0
1858-12,39.0
1859-01,39.0
1859-02,39.0
1859-03,39.0
1859-04,39.0
1859-05,39.0
1859-06,39.0
1859-07,39.0
1859-08,39.0
1859-09,39.0
1859-10,39.0
1859-11,39.0
1859-12,39.0
1860-01,39.0
1860-02,39.0
1860-03,39.0
1860-04,39.0
1860-05,39.0
1860-06,39.0
1860-07,39.0
1860-08,39.0
1860-09,39.0
1860-10,90.1
1860-11,90.1
1860-12,90.1
1861-01,62.3
1861-02,76.19999999999999
1861-03,101.0
1861-04,81.65
1861-05,81.65
1861-06,101.0
1861-07,101.0
1861-08,39.0
1861-09,79.9
1861-10,79.9
1861-11,79.9
1861-12,79.9
1862-01,79.9
1862-02,39.0
1862-03,39.0
1862-04,39.0
1862-05,39.0
1862-06,39.0
1862-07,39.0
1862-08,39.0
1862-09,39.0
1862-10,39.0
1862-11,50.6
1862-12,50.6
1863-01,50.6
1863-02,50.6
1863-03,50.6
1863-04,39.0
1863-05,39.0
1863-06,39.0
1863-07,39.0
1863-08,39.0
1863-09,39.0
1863-10,39.0
1863-11,39.0
1863-12,39.0
1864-01,39.0
1864-02,39.0
1864-03,39.0
1864-04,39.0
1864-05,39.0
1864-06,39.0
1864-07,54.7
1864-08,54.7
1864-09,54.7
1864-10,54.7
1864-11,54.7
1864-12,39.0
1865-01,39.0
1865-02,39.0
1865-03,39.0
1865-04,39.0
1865-05,39.0
1865-06,39.0
1865-07,26.8
1865-08,26.8
1865-09,26.8
1865-10,26.8
1865-11,26.8
1865-12,39.0
1866-01,39.0
1866-02,38.4
1866-03,38.4
1866-04,38.4
1866-05,38.4
1866-06,38.4
1866-07,39.0
1866-08,39.0
1866-09,39.0
1866-10,39.0
1866-11,39.0
1866-12,39.0
1867-01,39.0
1867-02,39.0
1867-03,39.0
1867-04,39.0
1867-05,39.0
1867-06,39.0
1867-07,39.0
1867-08,39.0
1867-09,9.8
1867-10,9.8
1867-11,9.3
1867-12,9.55
1868-01,9.55
1868-02,9.3
1868-03,9.3
1868-04,39.0
1868-05,39.0
1868-06,39.0
1868-07,39.0
1868-08,39.0
1868-09,39.0
1868-10,39.0
1868-11,59.1
1868-12,59.1
1869-01,59.1
1869-02,59.1
1869-03,59.1
1869-04,39.0
1869-05,39.0
1869-06,39.0
1869-07,39.0
1869-08,39.0
1869-09,39.0
1869-10,39.0
1869-11,39.0
1869-12,39.0
1870-01,39.0
1870-02,39.0
1870-03,39.0
1870-04,160.0
1870-05,160.0
1870-06,160.0
1870-07,160.0
1870-08,160.0
1870-09,39.0
1870-10,39.0
1870-11,39.0
1870-12,39.0
1871-01,39.0
1871-02,39.0
1871-03,143.2
1871-04,143.2
1871-05,143.2
1871-06,143.2
1871-07,143.2
1871-08,39.0
1871-09,39.0
1871-10,39.0
1871-11,39.0
1871-12,39.0
1872-01,39.0
1872-02,39.0
1872-03,39.0
1872-04,39.0
1872-05,39.0
1872-06,39.0
1872-07,39.0
1872-08,39.0
1872-09,39.0
1872-10,103.5
1872-11,103.5
1872-12,103.5
1873-01,103.5
1873-02,103.5
1873-03,39.0
1873-04,76.2
1873-05,76.2
1873-06,76.2
1873-07,76.2
1873-08,76.2
1873-09,39.0
1873-10,39.0
1873-11,39.0
1873-12,39.0
1874-01,60.8
1874-02,60.8
1874-03,60.8
1874-04,60.8
1874-05,60.8
1874-06,39.0
1874-07,39.0
1874-08,39.0
1874-09,39.0
1874-10,39.0
1874-11,39.0
1874-12,39.0
1875-01,39.0
1875-02,39.0
1875-03,39.0
1875-04,29.1
1875-05,29.1
1875-06,29.1
1875-07,29.1
1875-08,29.1
1875-09,39.0
1875-10,12.7
1875-11,12.7
1875-12,12.7
1876-01,12.7
1876-02,12.7
1876-03,39.0
1876-04,39.0
1876-05,39.0
1876-06,39.0
1876-07,39.0
1876-08,39.0
1876-09,9.9
1876-10,14.3
1876-11,12.100000000000001
1876-12,12.100000000000001
1877-01,12.100000000000001
1877-02,14.3
1877-03,39.0
1877-04,15.8
1877-05,21.2
1877-06,18.5
1877-07,18.5
1877-08,6.3
