Month,Sunspots
1772-02,90.8
1772-03,31.1
1772-04,92.2
1772-05,38.0
1772-06,57.0
1772-07,77.3
1772-08,56.2
1772-09,50.5
1772-10,78.6
1772-11,61.3
1772-12,64.0
1773-01,54.6
1773-02,29.0
1773-03,51.2
1773-04,32.9
1773-05,41.1
1773-06,28.4
1773-07,27.7
1773-08,12.7
1773-09,29.3
1773-10,26.3
1773-11,40.9
1773-12,43.2
1774-01,46.8
1774-02,65.4
1774-03,55.7
1774-04,43.8
1774-05,51.3
1774-06,28.5
1774-07,17.5
1774-08,6.6
1774-09,7.9
1774-10,14.0
1774-11,17.7
1774-12,12.2
1775-01,4.4
1775-02,0.0
1775-03,11.6
1775-04,11.2
1775-05,3.9
1775-06,12.3
1775-07,1.0
1775-08,7.9
1775-09,3.2
1775-10,5.6
1775-11,15.1
1775-12,7.9
1776-01,21.7
1776-02,11.6
1776-03,6.3
1776-04,21.8
1776-05,11.2
1776-06,19.0
1776-07,1.0
1776-08,24.2
1776-09,16.0
1776-10,30.0
1776-11,35.0
1776-12,40.0
1777-01,45.0
1777-02,36.5
1777-03,39.0
1777-04,95.5
1777-05,80.3
1777-06,80.7
1777-07,95.0
1777-08,112.0
1777-09,116.2
1777-10,106.5
1777-11,146.0
1777-12,157.3
1778-01,177.3
1778-02,109.3
1778-03,134.0
1778-04,145.0
1778-05,238.9
1778-06,171.6
1778-07,153.0
1778-08,140.0
1778-09,171.7
1778-10,156.3
1778-11,150.3
1778-12,105.0
1779-01,114.7
1779-02,165.7
1779-03,118.0
1779-04,145.0
1779-05,140.0
1779-06,113.7
1779-07,143.0
1779-08,112.0
1779-09,111.0
1779-10,124.0
1779-11,114.0
1779-12,110.0
1780-01,70.0
1780-02,98.0
1780-03,98.0
1780-04,95.0
1780-05,107.2
1780-06,88.0
1780-07,86.0
1780-08,86.0
1780-09,93.7
1780-10,77.0
1780-11,60.0
1780-12,58.7
1781-01,98.7
1781-02,74.7
1781-03,53.0
1781-04,68.3
1781-05,104.7
1781-06,97.7
1781-07,73.5
1781-08,66.0
1781-09,51.0
1781-10,27.3
1781-11,67.0
1781-12,35.2
1782-01,54.0
1782-02,37.5
1782-03,37.0
1782-04,41.0
1782-05,54.3
1782-06,38.0
1782-07,37.0
1782-08,44.0
1782-09,34.0
1782-10,23.2
1782-11,31.5
1782-12,30.0
1783-01,28.0
1783-02,38.7
1783-03,26.7
1783-04,28.3
1783-05,23.0
1783-06,25.2
1783-07,32.2
1783-08,20.0
1783-09,18.0
1783-10,8.0
1783-11,15.0
1783-12,10.5
1784-01,13.0
1784-02,8.0
1784-03,11.0
1784-04,10.0
1784-05,6.0
1784-06,9.0
1784-07,6.0
1784-08,10.0
1784-09,10.0
1784-10,8.0
1784-11,17.0
1784-12,14.0
1785-01,6.5
1785-02,8.0
1785-03,9.0
1785-04,15.7
1785-05,20.7
1785-06,26.3
1785-07,36.3
1785-08,20.0
1785-09,32.0
1785-10,47.2
1785-11,40.2
1785-12,27.3
1786-01,37.2
1786-02,47.6
1786-03,47.7
1786-04,85.4
1786-05,92.3
1786-06,59.0
1786-07,83.0
1786-08,89.7
1786-09,111.5
1786-10,112.3
1786-11,116.0
1786-12,112.7
1787-01,134.7
1787-02,106.0
1787-03,87.4
1787-04,127.2
1787-05,134.8
1787-06,99.2
1787-07,128.0
1787-08,137.2
1787-09,157.3
1787-10,157.0
1787-11,141.5
1787-12,174.0
1788-01,138.0
1788-02,129.2
1788-03,143.3
1788-04,108.5
1788-05,113.0
1788-06,154.2
1788-07,141.5
1788-08,136.0
1788-09,141.0
1788-10,142.0
1788-11,94.7
1788-12,129.5
1789-01,114.0
1789-02,125.3
1789-03,120.0
1789-04,123.3
1789-05,123.5
1789-06,120.0
1789-07,117.0
1789-08,103.0
1789-09,112.0
1789-10,89.7
1789-11,134.0
1789-12,135.5
1790-01,103.0
1790-02,127.5
1790-03,96.3
1790-04,94.0
1790-05,93.0
1790-06,91.0
1790-07,69.3
1790-08,87.0
1790-09,77.3
1790-10,84.3
1790-11,82.0
1790-12,74.0
1791-01,72.7
1791-02,
1791-03,
1791-04,
1791-05,
1791-06,
1791-07,
1791-08,
1791-09,
1791-10,
1791-11,
1791-12,
1792-01,
1792-02,
1792-03,
1792-04,
1792-05,
1792-06,
1792-07,
1792-08,
1792-09,
1792-10,
1792-11,
1792-12,
1793-01,
1793-02,
1793-03,
1793-04,
1793-05,
1793-06,
1793-07,
1793-08,
1793-09,
1793-10,
1793-11,
1793-12,
1794-01,
1794-02,
1794-03,
1794-04,
1794-05,
1794-06,
1794-07,
1794-08,
1794-09,
1794-10,
1794-11,
1794-12,
1795-01,
1795-02,
1795-03,
1795-04,
1795-05,
1795-06,
1795-07,
1795-08,
1795-09,
1795-10,
1795-11,
1795-12,
1796-01,
1796-02,
1796-03,
1796-04,
1796-05,
1796-06,
1796-07,
1796-08,
1796-09,
1796-10,
1796-11,
1796-12,
1797-01,
1797-02,
1797-03,
1797-04,
1797-05,
1797-06,
1797-07,
1797-08,
1797-09,
1797-10,
1797-11,
1797-12,
1798-01,
1798-02,
1798-03,
1798-04,
1798-05,
1798-06,
1798-07,
1798-08,
1798-09,
1798-10,
1798-11,
1798-12,
1799-01,
1799-02,
1799-03,
1799-04,
1799-05,
1799-06,
1799-07,
1799-08,
1799-09,
1799-10,
1799-11,
1799-12,
1800-01,
1800-02,
1800-03,
1800-04,
1800-05,
1800-06,
1800-07,
1800-08,
1800-09,
1800-10,
1800-11,
1800-12,
1801-01,
1801-02,
1801-03,
1801-04,
1801-05,
1801-06,
1801-07,
1801-08,
1801-09,
1801-10,
1801-11,
1801-12,
1802-01,
1802-02,
1802-03,
1802-04,
1802-05,
1802-06,
1802-07,
1802-08,
1802-09,
1802-10,
1802-11,
1802-12,
1803-01,
1803-02,
1803-03,
1803-04,
1803-05,
1803-06,
1803-07,
1803-08,
1803-09,
1803-10,
1803-11,
1803-12,
1804-01,
1804-02,
1804-03,
1804-04,
1804-05,
1804-06,
1804-07,
1804-08,
1804-09,
1804-10,
1804-11,
1804-12,
1805-01,
1805-02,
1805-03,
1805-04,
1805-05,
1805-06,
1805-07,
1805-08,
1805-09,
1805-10,
1805-11,
1805-12,
1806-01,
1806-02,
1806-03,
1806-04,
1806-05,
1806-06,
1806-07,
1806-08,
1806-09,
1806-10,
1806-11,
1806-12,
1807-01,
1807-02,
1807-03,
1807-04,
1807-05,
1807-06,
1807-07,
1807-08,
1807-09,
1807-10,
1807-11,
1807-12,
1808-01,
1808-02,
1808-03,
1808-04,
1808-05,
1808-06,
1808-07,
1808-08,
1808-09,
1808-10,
1808-11,
1808-12,
1809-01,
1809-02,
1809-03,
1809-04,
1809-05,
1809-06,
1809-07,
1809-08,
1809-09,
1809-10,
1809-11,
1809-12,
1810-01,
1810-02,
1810-03,
1810-04,
1810-05,
1810-06,
1810-07,
1810-08,
1810-09,
1810-10,
1810-11,
1810-12,
1811-01,
1811-02,
1811-03,
1811-04,
1811-05,
1811-06,
1811-07,
1811-08,
1811-09,
1811-10,
1811-11,
1811-12,
1812-01,
1812-02,
1812-03,
1812-04,
1812-05,
1812-06,
1812-07,
1812-08,
1812-09,
1812-10,
1812-11,
1812-12,
1813-01,
1813-02,
1813-03,
1813-04,
1813-05,
1813-06,
1813-07,
1813-08,
1813-09,
1813-10,
1813-11,
1813-12,
1814-01,
1814-02,
1814-03,
1814-04,
1814-05,
1814-06,
1814-07,
1814-08,
1814-09,
1814-10,
1814-11,
1814-12,
1815-01,
1815-02,
1815-03,
1815-04,
1815-05,
1815-06,
1815-07,
1815-08,
1815-09,
1815-10,
1815-11,
1815-12,
1816-01,
1816-02,
1816-03,
1816-04,
1816-05,
1816-06,
1816-07,
1816-08,
1816-09,
1816-10,
1816-11,
1816-12,
1817-01,
1817-02,
1817-03,
1817-04,
1817-05,
1817-06,
1817-07,
1817-08,
1817-09,
1817-10,
1817-11,
1817-12,
1818-01,
1818-02,
1818-03,
1818-04,
1818-05,
1818-06,
1818-07,
1818-08,
1818-09,
1818-10,
1818-11,
1818-12,
1819-01,
1819-02,
1819-03,
1819-04,
1819-05,
1819-06,
1819-07,
1819-08,
1819-09,
1819-10,
1819-11,
1819-12,
1820-01,
1820-02,
1820-03,
1820-04,
1820-05,
1820-06,
1820-07,
1820-08,
1820-09,
1820-10,
1820-11,
1820-12,
1821-01,
1821-02,
1821-03,
1821-04,
1821-05,
1821-06,
1821-07,
1821-08,
1821-09,
1821-10,
1821-11,
1821-12,
1822-01,
1822-02,
1822-03,
1822-04,
1822-05,
1822-06,
1822-07,
1822-08,
1822-09,
1822-10,
1822-11,
1822-12,
1823-01,
1823-02,
1823-03,
1823-04,
1823-05,
1823-06,
1823-07,
1823-08,
1823-09,
1823-10,
1823-11,
1823-12,
1824-01,
1824-02,
1824-03,
1824-04,
1824-05,
1824-06,
1824-07,
1824-08,
1824-09,
1824-10,
1824-11,
1824-12,
1825-01,
1825-02,
1825-03,
1825-04,
1825-05,
1825-06,
1825-07,
1825-08,
1825-09,
1825-10,
1825-11,
1825-12,
1826-01,
1826-02,
1826-03,
1826-04,
1826-05,
1826-06,
1826-07,
1826-08,
1826-09,
1826-10,
1826-11,
1826-12,
1827-01,
1827-02,
1827-03,
1827-04,
1827-05,
1827-06,
1827-07,
1827-08,
1827-09,
1827-10,
1827-11,
1827-12,
1828-01,
1828-02,
1828-03,
1828-04,
1828-05,
1828-06,
1828-07,
1828-08,
1828-09,
1828-10,
1828-11,
1828-12,
1829-01,
1829-02,
1829-03,
1829-04,
1829-05,
1829-06,
1829-07,
1829-08,
1829-09,
1829-10,
1829-11,
1829-12,
1830-01,
1830-02,
1830-03,
1830-04,
1830-05,
1830-06,
1830-07,
1830-08,
1830-09,
1830-10,
1830-11,
1830-12,
1831-01,
1831-02,
1831-03,
1831-04,
1831-05,
1831-06,
1831-07,
1831-08,
1831-09,
1831-10,
1831-11,
1831-12,
1832-01,
1832-02,
1832-03,
1832-04,
1832-05,
1832-06,
1832-07,
1832-08,
1832-09,
1832-10,
1832-11,
1832-12,
1833-01,
1833-02,
1833-03,
1833-04,
1833-05,
1833-06,
1833-07,
1833-08,
1833-09,
1833-10,
1833-11,
1833-12,
1834-01,
1834-02,
1834-03,
1834-04,
1834-05,
1834-06,
1834-07,
1834-08,
1834-09,
1834-10,
1834-11,
1834-12,
1835-01,
1835-02,
1835-03,
1835-04,
1835-05,
1835-06,
1835-07,
1835-08,
1835-09,
1835-10,
1835-11,
1835-12,
1836-01,
1836-02,
1836-03,
1836-04,
1836-05,
1836-06,
1836-07,
1836-08,
1836-09,
1836-10,
1836-11,
1836-12,
1837-01,
1837-02,
1837-03,
1837-04,
1837-05,
1837-06,
1837-07,
1837-08,
1837-09,
1837-10,
1837-11,
1837-12,
1838-01,
1838-02,
1838-03,
1838-04,
1838-05,
1838-06,
1838-07,
1838-08,
1838-09,
1838-10,
1838-11,
1838-12,
1839-01,
1839-02,
1839-03,
1839-04,
1839-05,
1839-06,
1839-07,
1839-08,
1839-09,
1839-10,
1839-11,
1839-12,
1840-01,
1840-02,
1840-03,
1840-04,
1840-05,
1840-06,
1840-07,
1840-08,
1840-09,
1840-10,
1840-11,
1840-12,
1841-01,
1841-02,
1841-03,
1841-04,
1841-05,
1841-06,
1841-07,
1841-08,
1841-09,
1841-10,
1841-11,
1841-12,
1842-01,
1842-02,
1842-03,
1842-04,
1842-05,
1842-06,
1842-07,
1842-08,
1842-09,
1842-10,
1842-11,
1842-12,
1843-01,
1843-02,
1843-03,
1843-04,
1843-05,
1843-06,
1843-07,
1843-08,
1843-09,
1843-10,
1843-11,
1843-12,
1844-01,
1844-02,
1844-03,
1844-04,
1844-05,
1844-06,
1844-07,
1844-08,
1844-09,
1844-10,
1844-11,
1844-12,
1845-01,
1845-02,
1845-03,
1845-04,
1845-05,
1845-06,
1845-07,
1845-08,
1845-09,
1845-10,
1845-11,
1845-12,
1846-01,
1846-02,
1846-03,
1846-04,
1846-05,
1846-06,
1846-07,
1846-08,
1846-09,
1846-10,
1846-11,
1846-12,
1847-01,
1847-02,
1847-03,
1847-04,
1847-05,
1847-06,
1847-07,
1847-08,
1847-09,
1847-10,
1847-11,
1847-12,
1848-01,
1848-02,
1848-03,
1848-04,
1848-05,
1848-06,
1848-07,
1848-08,
1848-09,
1848-10,
1848-11,
1848-12,
1849-01,
1849-02,
1849-03,
1849-04,
1849-05,
1849-06,
1849-07,
1849-08,
1849-09,
1849-10,
1849-11,
1849-12,
1850-01,
1850-02,
1850-03,
1850-04,
1850-05,
1850-06,
1850-07,
1850-08,
1850-09,
1850-10,
1850-11,
1850-12,
1851-01,
1851-02,
1851-03,
1851-04,
1851-05,
1851-06,
1851-07,
1851-08,
1851-09,
1851-10,
1851-11,
1851-12,
1852-01,
1852-02,
1852-03,
1852-04,
1852-05,
1852-06,
1852-07,
1852-08,
1852-09,
1852-10,
1852-11,
1852-12,
1853-01,
1853-02,
1853-03,
1853-04,
1853-05,
1853-06,
1853-07,
1853-08,
1853-09,
1853-10,
1853-11,
1853-12,
1854-01,
1854-02,
1854-03,
1854-04,
1854-05,
1854-06,
1854-07,
1854-08,
1854-09,
1854-10,
1854-11,
1854-12,
1855-01,
1855-02,
1855-03,
1855-04,
1855-05,
1855-06,
1855-07,
1855-08,
1855-09,
1855-10,
1855-11,
1855-12,
1856-01,
1856-02,
1856-03,
1856-04,
1856-05,
1856-06,
1856-07,
1856-08,
1856-09,
1856-10,
1856-11,
1856-12,
1857-01,
1857-02,
1857-03,
1857-04,
1857-05,
1857-06,
1857-07,
1857-08,
1857-09,
1857-10,
1857-11,
1857-12,
1858-01,
1858-02,
1858-03,
1858-04,
1858-05,
1858-06,
1858-07,
1858-08,
1858-09,
1858-10,
1858-11,
1858-12,
1859-01,
1859-02,
1859-03,
1859-04,
1859-05,
1859-06,
1859-07,
1859-08,
1859-09,
1859-10,
1859-11,
1859-12,
1860-01,
1860-02,
1860-03,
1860-04,
1860-05,
1860-06,
1860-07,
1860-08,
1860-09,
1860-10,
1860-11,
1860-12,
1861-01,
1861-02,
1861-03,
1861-04,
1861-05,
1861-06,
1861-07,
1861-08,
1861-09,
1861-10,
1861-11,
1861-12,
1862-01,
1862-02,
1862-03,
1862-04,
1862-05,
1862-06,
1862-07,
1862-08,
1862-09,
1862-10,
1862-11,
1862-12,
1863-01,
1863-02,
1863-03,
1863-04,
1863-05,
1863-06,
1863-07,
1863-08,
1863-09,
1863-10,
1863-11,
1863-12,
1864-01,
1864-02,
1864-03,
1864-04,
1864-05,
1864-06,
1864-07,
1864-08,
1864-09,
1864-10,
1864-11,
1864-12,
1865-01,
1865-02,
1865-03,
1865-04,
1865-05,
1865-06,
1865-07,
1865-08,
1865-09,
1865-10,
1865-11,
1865-12,
1866-01,
1866-02,
1866-03,
1866-04,
1866-05,
1866-06,
1866-07,
1866-08,
1866-09,
1866-10,
1866-11,
1866-12,
1867-01,
1867-02,
1867-03,
1867-04,
1867-05,
1867-06,
1867-07,
1867-08,
1867-09,
1867-10,
1867-11,
1867-12,
1868-01,
1868-02,
1868-03,
1868-04,
1868-05,
1868-06,
1868-07,
1868-08,
1868-09,
1868-10,
1868-11,
1868-12,
1869-01,
1869-02,
1869-03,
1869-04,
1869-05,
1869-06,
1869-07,
1869-08,
1869-09,
1869-10,
1869-11,
1869-12,
1870-01,
1870-02,
1870-03,
1870-04,
1870-05,
1870-06,
1870-07,
1870-08,
1870-09,
1870-10,
1870-11,
1870-12,
1871-01,
1871-02,
1871-03,
1871-04,
1871-05,
1871-06,
1871-07,
1871-08,
1871-09,
1871-10,
1871-11,
1871-12,
1872-01,
1872-02,
1872-03,
1872-04,
1872-05,
1872-06,
1872-07,
1872-08,
1872-09,
1872-10,
1872-11,
1872-12,
1873-01,
1873-02,
1873-03,
1873-04,
1873-05,
1873-06,
1873-07,
1873-08,
1873-09,
1873-10,
1873-11,
1873-12,
1874-01,
1874-02,
1874-03,
1874-04,
1874-05,
1874-06,
1874-07,
1874-08,
1874-09,
1874-10,
1874-11,
1874-12,
1875-01,
1875-02,
1875-03,
1875-04,
1875-05,
1875-06,
1875-07,
1875-08,
1875-09,
1875-10,
1875-11,
1875-12,
1876-01,
1876-02,
1876-03,
1876-04,
1876-05,
1876-06,
1876-07,
1876-08,
1876-09,
1876-10,
1876-11,
1876-12,
1877-01,
1877-02,
1877-03,
1877-04,
1877-05,
1877-06,
1877-07,
1877-08,
1877-09,
1877-10,
1877-11,
1877-12,
1878-01,
1878-02,
1878-03,
1878-04,
1878-05,
1878-06,
1878-07,
1878-08,
1878-09,
1878-10,
1878-11,
1878-12,
1879-01,
1879-02,
1879-03,
1879-04,
1879-05,
1879-06,
1879-07,
1879-08,
1879-09,
1879-10,
1879-11,
1879-12,
1880-01,
1880-02,
1880-03,
1880-04,
1880-05,
1880-06,
1880-07,
1880-08,
1880-09,
1880-10,
1880-11,
1880-12,
1881-01,
1881-02,
1881-03,
1881-04,
1881-05,
1881-06,
1881-07,
1881-08,
1881-09,
1881-10,
1881-11,
1881-12,
1882-01,
1882-02,
1882-03,
1882-04,
1882-05,
1882-06,
1882-07,
1882-08,
1882-09,
1882-10,
1882-11,
1882-12,
1883-01,
1883-02,
1883-03,
1883-04,
1883-05,
1883-06,
1883-07,
1883-08,
1883-09,
1883-10,
1883-11,
1883-12,
1884-01,
1884-02,
1884-03,
1884-04,
1884-05,
1884-06,
1884-07,
1884-08,
1884-09,
1884-10,
1884-11,
1884-12,
1885-01,
1885-02,
1885-03,
1885-04,
1885-05,
1885-06,
1885-07,
1885-08,
1885-09,
1885-10,
1885-11,
1885-12,
1886-01,
1886-02,
1886-03,
1886-04,
1886-05,
1886-06,
1886-07,
1886-08,
1886-09,
1886-10,
1886-11,
1886-12,
1887-01,
1887-02,
1887-03,
1887-04,
1887-05,
1887-06,
1887-07,
1887-08,
1887-09,
1887-10,
1887-11,
1887-12,
1888-01,
1888-02,
1888-03,
1888-04,
1888-05,
1888-06,
1888-07,
1888-08,
1888-09,
1888-10,
1888-11,
1888-12,
1889-01,
1889-02,
1889-03,
1889-04,
1889-05,
1889-06,
1889-07,
1889-08,
1889-09,
1889-10,
1889-11,
1889-12,
1890-01,
1890-02,
1890-03,
1890-04,
1890-05,
1890-06,
1890-07,
1890-08,
1890-09,
1890-10,
1890-11,
1890-12,
1891-01,
1891-02,
1891-03,
1891-04,
1891-05,
1891-06,
1891-07,
1891-08,
1891-09,
1891-10,
1891-11,
1891-12,
1892-01,
1892-02,
1892-03,
1892-04,
1892-05,
1892-06,
1892-07,
1892-08,
1892-09,
1892-10,
1892-11,
1892-12,
1893-01,
1893-02,
1893-03,
1893-04,
1893-05,
1893-06,
1893-07,
1893-08,
1893-09,
1893-10,
1893-11,
1893-12,
1894-01,
1894-02,
1894-03,
1894-04,
1894-05,
1894-06,
1894-07,
1894-08,
1894-09,
1894-10,
1894-11,
1894-12,
1895-01,
1895-02,
1895-03,
1895-04,
1895-05,
1895-06,
1895-07,
1895-08,
1895-09,
1895-10,
1895-11,
1895-12,
1896-01,
1896-02,
1896-03,
1896-04,
1896-05,
1896-06,
1896-07,
1896-08,
1896-09,
1896-10,
1896-11,38.0
1896-12,42.6
1897-01,40.6
1897-02,29.4
1897-03,29.1
1897-04,31.0
1897-05,20.0
1897-06,11.3
1897-07,27.6
1897-08,21.8
1897-09,48.1
1897-10,14.3
1897-11,8.4
1897-12,33.3
1898-01,30.2
1898-02,36.4
1898-03,38.3
1898-04,14.5
1898-05,25.8
1898-06,22.3
1898-07,9.0
1898-08,31.4
1898-09,34.8
1898-10,34.4
1898-11,30.9
1898-12,12.6
1899-01,19.5
1899-02,9.2
1899-03,18.1
1899-04,14.2
1899-05,7.7
1899-06,20.5
1899-07,13.5
1899-08,2.9
1899-09,8.4
1899-10,13.0
1899-11,7.8
1899-12,10.5
