Month,Sunspots
1775-11,15.1
1775-12,7.9
1776-01,21.7
1776-02,
1776-03,
1776-04,21.8
1776-05,
1776-06,
1776-07,1.0
1776-08,
1776-09,16.0
1776-10,
1776-11,35.0
1776-12,
1777-01,45.0
1777-02,
1777-03,39.0
1777-04,95.5
1777-05,80.3
1777-06,80.7
1777-07,95.0
1777-08,112.0
1777-09,116.2
1777-10,106.5
1777-11,146.0
1777-12,157.3
1778-01,177.3
1778-02,109.3
1778-03,134.0
1778-04,
1778-05,238.9
1778-06,
1778-07,153.0
1778-08,
1778-09,171.7
1778-10,156.3
1778-11,150.3
1778-12,105.0
1779-01,114.7
1779-02,
1779-03,118.0
1779-04,
1779-05,
1779-06,
1779-07,
1779-08,112.0
1779-09,111.0
1779-10,124.0
1779-11,114.0
1779-12,110.0
1780-01,70.0
1780-02,98.0
1780-03,
1780-04,
1780-05,
1780-06,88.0
1780-07,
1780-08,86.0
1780-09,93.7
1780-10,
1780-11,60.0
1780-12,58.7
1781-01,98.7
1781-02,74.7
1781-03,
1781-04,
1781-05,104.7
1781-06,97.7
1781-07,
1781-08,
1781-09,51.0
1781-10,27.3
1781-11,
1781-12,
1782-01,54.0
1782-02,37.5
1782-03,37.0
1782-04,41.0
1782-05,54.3
1782-06,
1782-07,
1782-08,44.0
1782-09,34.0
1782-10,23.2
1782-11,31.5
1782-12,
1783-01,28.0
1783-02,
1783-03,26.7
1783-04,
1783-05,23.0
1783-06,25.2
1783-07,32.2
1783-08,
1783-09,18.0
1783-10,
1783-11,15.0
1783-12,
1784-01,13.0
1784-02,
1784-03,
1784-04,
1784-05,
1784-06,
1784-07,
1784-08,
1784-09,
1784-10,8.0
1784-11,
1784-12,
1785-01,6.5
1785-02,8.0
1785-03,
1785-04,15.7
1785-05,20.7
1785-06,26.3
1785-07,
1785-08,20.0
1785-09,32.0
1785-10,
1785-11,40.2
1785-12,27.3
1786-01,37.2
1786-02,47.6
1786-03,47.7
1786-04,
1786-05,92.3
1786-06,59.0
1786-07,83.0
1786-08,89.7
1786-09,
1786-10,112.3
1786-11,
1786-12,
1787-01,134.7
1787-02,106.0
1787-03,87.4
1787-04,
1787-05,134.8
1787-06,99.2
1787-07,128.0
1787-08,
1787-09,157.3
1787-10,
1787-11,
1787-12,
1788-01,138.0
1788-02,
1788-03,
1788-04,108.5
1788-05,
1788-06,154.2
1788-07,141.5
1788-08,136.0
1788-09,141.0
1788-10,142.0
1788-11,94.7
1788-12,
1789-01,
1789-02,125.3
1789-03,120.0
1789-04,123.3
1789-05,
1789-06,120.0
1789-07,
1789-08,103.0
1789-09,
1789-10,
1789-11,134.0
1789-12,
1790-01,103.0
1790-02,
1790-03,96.3
1790-04,94.0
1790-05,
1790-06,91.0
1790-07,
1790-08,87.0
1790-09,77.3
1790-10,
1790-11,82.0
1790-12,
1791-01,72.7
1791-02,
1791-03,74.0
1791-04,77.2
1791-05,
1791-06,
1791-07,
1791-08,43.0
1791-09,66.5
1791-10,
1791-11,
1791-12,66.0
1792-01,58.0
1792-02,64.0
1792-03,
1792-04,75.7
1792-05,
1792-06,
1792-07,
1792-08,60.0
1792-09,59.0
1792-10,
1792-11,57.0
1792-12,
1793-01,
1793-02,55.0
1793-03,55.5
1793-04,
1793-05,52.3
1793-06,51.0
1793-07,50.0
1793-08,29.3
1793-09,24.0
1793-10,47.0
1793-11,
1793-12,45.7
1794-01,45.0
1794-02,
1794-03,38.0
1794-04,
1794-05,55.7
1794-06,41.5
1794-07,41.0
1794-08,40.0
1794-09,11.1
1794-10,
1794-11,67.4
1794-12,
1795-01,
1795-02,39.9
1795-03,
1795-04,18.6
1795-05,
1795-06,17.1
1795-07,12.9
1795-08,
1795-09,13.5
1795-10,
1795-11,25.0
1795-12,
1796-01,22.0
1796-02,23.8
1796-03,15.7
1796-04,
1796-05,21.0
1796-06,
1796-07,26.9
1796-08,1.5
1796-09,18.4
1796-10,
1796-11,8.4
1796-12,5.1
1797-01,14.4
1797-02,4.2
1797-03,
1797-04,4.0
1797-05,
1797-06,
1797-07,4.3
1797-08,6.0
1797-09,5.7
1797-10,6.9
1797-11,5.8
1797-12,
1798-01,
1798-02,
1798-03,12.4
1798-04,1.1
1798-05,0.0
1798-06,
1798-07,0.0
1798-08,
1798-09,
1798-10,1.5
1798-11,
1798-12,
1799-01,
1799-02,
1799-03,21.7
1799-04,
1799-05,8.2
1799-06,
1799-07,
1799-08,
1799-09,
1799-10,
1799-11,2.7
1799-12,8.6
1800-01,
1800-02,9.3
1800-03,
1800-04,0.0
1800-05,
1800-06,23.7
1800-07,21.0
1800-08,
1800-09,11.5
1800-10,
1800-11,10.5
1800-12,40.1
1801-01,27.0
1801-02,29.0
1801-03,30.0
1801-04,
1801-05,32.0
1801-06,31.2
1801-07,
1801-08,
1801-09,33.5
1801-10,32.6
1801-11,39.8
1801-12,
1802-01,47.8
1802-02,47.0
1802-03,
1802-04,
1802-05,
1802-06,46.0
1802-07,48.0
1802-08,50.0
1802-09,
1802-10,38.5
1802-11,34.5
1802-12,
1803-01,50.0
1803-02,
1803-03,
1803-04,25.0
1803-05,44.3
1803-06,
1803-07,48.3
1803-08,
1803-09,45.3
1803-10,
1803-11,
1803-12,48.0
1804-01,45.3
1804-02,48.3
1804-03,48.0
1804-04,50.6
1804-05,33.4
1804-06,34.8
1804-07,29.8
1804-08,43.1
1804-09,
1804-10,62.3
1804-11,61.0
1804-12,
1805-01,
1805-02,44.1
1805-03,
1805-04,37.5
1805-05,
1805-06,40.5
1805-07,
1805-08,42.7
1805-09,44.4
1805-10,29.4
1805-11,41.0
1805-12,
1806-01,39.0
1806-02,29.6
1806-03,
1806-04,27.7
1806-05,26.4
1806-06,25.6
1806-07,30.0
1806-08,26.3
1806-09,24.0
1806-10,
1806-11,25.0
1806-12,24.0
1807-01,
1807-02,
1807-03,9.6
1807-04,23.8
1807-05,10.0
1807-06,
1807-07,12.7
1807-08,
1807-09,
1807-10,
1807-11,2.6
1807-12,0.0
1808-01,
1808-02,4.5
1808-03,
1808-04,12.3
1808-05,13.5
1808-06,13.5
1808-07,
1808-08,
1808-09,
1808-10,4.7
1808-11,10.5
1808-12,12.3
1809-01,
1809-02,9.2
1809-03,
1809-04,2.5
1809-05,2.0
1809-06,7.7
1809-07,0.3
1809-08,0.2
1809-09,0.4
1809-10,
1809-11,
1809-12,
1810-01,
1810-02,0.0
1810-03,0.0
1810-04,0.0
1810-05,0.0
1810-06,0.0
1810-07,
1810-08,
1810-09,0.0
1810-10,0.0
1810-11,
1810-12,
1811-01,0.0
1811-02,
1811-03,
1811-04,
1811-05,0.0
1811-06,
1811-07,
1811-08,0.0
1811-09,
1811-10,6.1
1811-11,
1811-12,1.1
1812-01,
1812-02,1.9
1812-03,
1812-04,0.0
1812-05,
1812-06,
1812-07,
1812-08,
1812-09,5.2
1812-10,
1812-11,7.9
1812-12,10.1
1813-01,0.0
1813-02,10.3
1813-03,1.9
1813-04,16.6
1813-05,5.5
1813-06,11.2
1813-07,
1813-08,
1813-09,
1813-10,
1813-11,16.7
1813-12,
1814-01,22.2
1814-02,12.0
1814-03,
1814-04,
1814-05,
1814-06,14.9
1814-07,18.5
1814-08,2.3
1814-09,
1814-10,19.3
1814-11,14.5
1814-12,20.1
1815-01,
1815-02,32.2
1815-03,26.2
1815-04,
1815-05,9.8
1815-06,
1815-07,35.5
1815-08,47.2
1815-09,31.5
1815-10,
1815-11,
1815-12,65.0
1816-01,
1816-02,
1816-03,73.7
1816-04,58.8
1816-05,44.3
1816-06,43.6
1816-07,38.8
1816-08,23.2
1816-09,47.8
1816-10,56.4
1816-11,38.1
1816-12,
1817-01,36.4
1817-02,
1817-03,96.2
1817-04,26.4
1817-05,
1817-06,
1817-07,50.0
1817-08,45.0
1817-09,36.7
1817-10,
1817-11,28.9
1817-12,28.4
1818-01,34.9
1818-02,22.4
1818-03,
1818-04,
1818-05,53.1
1818-06,36.4
1818-07,28.0
1818-08,31.5
1818-09,26.1
1818-10,31.7
1818-11,
1818-12,
1819-01,
1819-02,20.7
1819-03,3.7
1819-04,
1819-05,
1819-06,35.0
1819-07,31.4
1819-08,
1819-09,14.9
1819-10,27.5
1819-11,25.1
1819-12,
1820-01,
1820-02,26.6
1820-03,4.5
1820-04,19.4
1820-05,29.3
1820-06,10.8
1820-07,20.6
1820-08,
1820-09,5.2
1820-10,
1820-11,7.9
1820-12,
1821-01,21.5
1821-02,
1821-03,5.7
1821-04,9.2
1821-05,
1821-06,1.8
1821-07,
1821-08,4.8
1821-09,4.4
1821-10,18.8
1821-11,
1821-12,0.0
1822-01,0.0
1822-02,0.9
1822-03,
1822-04,13.5
1822-05,1.5
1822-06,
1822-07,7.9
1822-08,
1822-09,
1822-10,
1822-11,0.0
1822-12,
1823-01,0.0
1823-02,
1823-03,
1823-04,
1823-05,
1823-06,0.0
1823-07,0.5
1823-08,0.0
1823-09,
1823-10,0.0
1823-11,0.0
1823-12,
1824-01,
1824-02,10.8
1824-03,
1824-04,
1824-05,2.8
1824-06,0.0
1824-07,
1824-08,
1824-09,20.5
1824-10,
1824-11,
1824-12,
1825-01,5.0
1825-02,
1825-03,22.4
1825-04,3.8
1825-05,15.4
1825-06,15.4
1825-07,30.9
1825-08,
1825-09,15.7
1825-10,
1825-11,11.7
1825-12,22.0
1826-01,17.7
1826-02,18.2
1826-03,36.7
1826-04,24.0
1826-05,
1826-06,37.1
1826-07,52.5
1826-08,39.6
1826-09,18.9
1826-10,50.6
1826-11,39.5
1826-12,
1827-01,34.6
1827-02,47.4
1827-03,57.8
1827-04,
1827-05,
1827-06,56.7
1827-07,42.9
1827-08,53.7
1827-09,49.6
1827-10,57.2
1827-11,
1827-12,
1828-01,52.8
1828-02,64.4
1828-03,65.0
1828-04,
1828-05,89.1
1828-06,
1828-07,
1828-08,
1828-09,50.4
1828-10,
1828-11,
1828-12,
1829-01,
1829-02,49.4
1829-03,72.3
1829-04,95.0
1829-05,67.5
1829-06,73.9
1829-07,90.8
1829-08,78.3
1829-09,52.8
1829-10,
1829-11,67.6
1829-12,
1830-01,52.2
1830-02,
1830-03,84.6
1830-04,107.1
1830-05,66.3
1830-06,65.1
1830-07,43.9
1830-08,50.7
1830-09,62.1
1830-10,84.4
1830-11,81.2
1830-12,
1831-01,
1831-02,
1831-03,93.4
1831-04,54.6
1831-05,38.1
1831-06,33.4
1831-07,45.2
1831-08,
1831-09,37.9
1831-10,46.2
1831-11,43.5
1831-12,28.9
1832-01,30.9
1832-02,
1832-03,55.1
1832-04,26.9
1832-05,41.3
1832-06,
1832-07,13.9
1832-08,
1832-09,
1832-10,21.1
1832-11,14.3
1832-12,27.5
1833-01,11.3
1833-02,14.9
1833-03,
1833-04,2.8
1833-05,12.9
1833-06,1.0
1833-07,
1833-08,
1833-09,11.6
1833-10,7.5
1833-11,5.9
1833-12,
1834-01,4.9
1834-02,18.1
1834-03,3.9
1834-04,1.4
1834-05,8.8
1834-06,7.8
1834-07,8.7
1834-08,
1834-09,11.5
1834-10,
1834-11,30.5
1834-12,
1835-01,
1835-02,
1835-03,19.7
1835-04,61.5
1835-05,
1835-06,33.2
1835-07,
1835-08,
1835-09,
1835-10,95.2
1835-11,100.0
1835-12,
1836-01,
1836-02,107.6
1836-03,98.1
1836-04,142.9
1836-05,
1836-06,124.7
1836-07,116.7
1836-08,107.8
1836-09,95.1
1836-10,137.4
1836-11,120.9
1836-12,
1837-01,188.0
1837-02,
1837-03,134.6
1837-04,138.2
1837-05,111.3
1837-06,158.0
1837-07,162.8
1837-08,
1837-09,96.3
1837-10,
1837-11,107.0
1837-12,
1838-01,144.9
1838-02,
1838-03,140.8
1838-04,126.6
1838-05,137.6
1838-06,94.5
1838-07,108.2
1838-08,
1838-09,73.6
1838-10,90.8
1838-11,77.4
1838-12,79.8
1839-01,107.6
1839-02,102.5
1839-03,77.7
1839-04,61.8
1839-05,53.8
1839-06,54.6
1839-07,84.7
1839-08,
1839-09,132.7
1839-10,90.8
1839-11,
1839-12,
1840-01,81.2
1840-02,
1840-03,55.5
1840-04,
1840-05,69.2
1840-06,48.5
1840-07,
1840-08,57.8
1840-09,
1840-10,49.8
1840-11,54.3
1840-12,53.7
1841-01,
1841-02,
1841-03,29.7
1841-04,
1841-05,67.4
1841-06,
1841-07,30.8
1841-08,39.3
1841-09,
1841-10,28.5
1841-11,19.8
1841-12,38.8
1842-01,
1842-02,22.1
1842-03,
1842-04,26.9
1842-05,24.9
1842-06,20.5
1842-07,
1842-08,
1842-09,
1842-10,38.1
1842-11,40.5
1842-12,
1843-01,13.3
1843-02,
1843-03,8.3
1843-04,8.8
1843-05,21.1
1843-06,10.5
1843-07,9.5
1843-08,
1843-09,4.2
1843-10,5.3
1843-11,19.1
1843-12,12.7
1844-01,9.4
1844-02,14.7
1844-03,
1844-04,20.8
1844-05,12.0
1844-06,3.7
1844-07,
1844-08,
1844-09,
1844-10,
1844-11,10.7
1844-12,21.6
1845-01,
1845-02,
1845-03,
1845-04,56.9
1845-05,
1845-06,31.1
1845-07,30.6
1845-08,32.3
1845-09,29.6
1845-10,40.7
1845-11,39.4
1845-12,
1846-01,
1846-02,
1846-03,63.9
1846-04,69.2
1846-05,59.9
1846-06,
1846-07,46.5
1846-08,54.8
1846-09,
1846-10,55.9
1846-11,60.4
1846-12,65.5
1847-01,62.6
1847-02,44.9
1847-03,
1847-04,
1847-05,
1847-06,85.3
1847-07,52.2
1847-08,
1847-09,
1847-10,180.4
1847-11,
1847-12,109.6
1848-01,
1848-02,
1848-03,108.9
1848-04,
1848-05,
1848-06,
1848-07,139.2
1848-08,
1848-09,
1848-10,132.4
1848-11,114.6
1848-12,159.9
1849-01,
1849-02,
1849-03,96.5
1849-04,
1849-05,80.6
1849-06,81.2
1849-07,
1849-08,61.3
1849-09,93.7
1849-10,71.5
1849-11,
1849-12,
1850-01,
1850-02,
1850-03,
1850-04,44.1
1850-05,61.6
1850-06,70.0
1850-07,39.1
1850-08,61.6
1850-09,
1850-10,
1850-11,
1850-12,60.0
1851-01,75.5
1851-02,105.4
1851-03,
1851-04,
1851-05,
1851-06,
1851-07,
1851-08,
1851-09,67.9
1851-10,62.5
1851-11,50.9
1851-12,71.4
1852-01,
1852-02,
1852-03,61.2
1852-04,65.4
1852-05,
1852-06,
1852-07,
1852-08,39.7
1852-09,37.5
1852-10,67.3
1852-11,54.3
1852-12,45.4
1853-01,41.1
1853-02,42.9
1853-03,37.7
1853-04,47.6
1853-05,34.7
1853-06,
1853-07,45.9
1853-08,50.4
1853-09,33.5
1853-10,42.3
1853-11,28.8
1853-12,23.4
1854-01,15.4
1854-02,
1854-03,20.7
1854-04,26.4
1854-05,24.0
1854-06,
1854-07,18.7
1854-08,15.8
1854-09,22.4
1854-10,
1854-11,28.2
1854-12,21.4
1855-01,12.3
1855-02,11.4
1855-03,
1855-04,4.4
1855-05,9.1
1855-06,5.3
1855-07,
1855-08,3.1
1855-09,0.0
1855-10,
1855-11,
1855-12,3.1
1856-01,0.5
1856-02,
1856-03,0.4
1856-04,
1856-05,0.0
1856-06,5.0
1856-07,4.6
1856-08,
1856-09,4.4
1856-10,
1856-11,7.7
1856-12,7.2
1857-01,
1857-02,7.4
1857-03,5.2
1857-04,
1857-05,29.2
1857-06,16.0
1857-07,22.2
1857-08,
1857-09,42.4
1857-10,
1857-11,31.4
1857-12,
1858-01,
1858-02,
1858-03,
1858-04,38.3
1858-05,41.4
1858-06,44.5
1858-07,56.7
1858-08,55.3
1858-09,80.1
1858-10,
1858-11,51.9
1858-12,
1859-01,
1859-02,87.6
1859-03,
1859-04,
1859-05,
1859-06,87.1
1859-07,95.2
1859-08,106.8
1859-09,105.8
1859-10,114.6
1859-11,
1859-12,81.0
1860-01,
1860-02,
1860-03,98.9
1860-04,71.4
1860-05,
1860-06,108.6
1860-07,
1860-08,100.3
1860-09,92.2
1860-10,90.1
1860-11,97.9
1860-12,95.6
1861-01,62.3
1861-02,77.8
1861-03,
1861-04,
1861-05,56.8
1861-06,87.8
1861-07,78.0
1861-08,82.5
1861-09,79.9
1861-10,
1861-11,53.7
1861-12,
1862-01,63.1
1862-02,64.5
1862-03,43.6
1862-04,53.7
1862-05,
1862-06,84.0
1862-07,
1862-08,62.5
1862-09,
1862-10,42.0
1862-11,50.6
1862-12,
1863-01,48.3
1863-02,56.7
1863-03,
1863-04,40.6
1863-05,53.8
1863-06,40.8
1863-07,
1863-08,48.1
1863-09,
1863-10,
1863-11,37.7
1863-12,
1864-01,
1864-02,
1864-03,66.3
1864-04,
1864-05,40.6
1864-06,
1864-07,
1864-08,54.8
1864-09,
1864-10,33.9
1864-11,
1864-12,28.6
1865-01,48.7
1865-02,39.3
1865-03,
1865-04,
1865-05,
1865-06,
1865-07,
1865-08,37.8
1865-09,21.6
1865-10,17.1
1865-11,24.6
1865-12,
1866-01,31.6
1866-02,38.4
1866-03,24.6
1866-04,
1866-05,12.9
1866-06,16.5
1866-07,9.3
1866-08,12.7
1866-09,7.3
1866-10,
1866-11,
1866-12,1.5
1867-01,0.0
1867-02,0.7
1867-03,9.2
1867-04,5.1
1867-05,
1867-06,1.5
1867-07,
1867-08,4.9
1867-09,
1867-10,
1867-11,
1867-12,
1868-01,15.6
1868-02,15.8
1868-03,
1868-04,36.6
1868-05,26.7
1868-06,31.1
1868-07,28.6
1868-08,
1868-09,43.8
1868-10,
1868-11,
1868-12,67.6
1869-01,60.9
1869-02,59.3
1869-03,
1869-04,
1869-05,104.0
1869-06,
1869-07,
1869-08,
1869-09,80.6
1869-10,
1869-11,
1869-12,104.3
1870-01,77.3
1870-02,114.9
1870-03,159.4
1870-04,160.0
1870-05,176.0
1870-06,135.6
1870-07,
1870-08,153.8
1870-09,
1870-10,146.4
1870-11,
1870-12,
1871-01,
1871-02,
1871-03,143.2
1871-04,162.4
1871-05,
1871-06,91.7
1871-07,103.0
1871-08,110.0
1871-09,80.3
1871-10,89.0
1871-11,105.4
1871-12,
1872-01,79.5
1872-02,
1872-03,88.4
1872-04,
1872-05,
1872-06,109.9
1872-07,
1872-08,92.9
1872-09,
1872-10,103.5
1872-11,
1872-12,83.9
1873-01,86.7
1873-02,
1873-03,98.3
1873-04,76.2
1873-05,
1873-06,
1873-07,
1873-08,68.2
1873-09,47.5
1873-10,47.4
1873-11,55.4
1873-12,
1874-01,60.8
1874-02,64.2
1874-03,46.4
1874-04,
1874-05,44.6
1874-06,
1874-07,67.8
1874-08,61.3
1874-09,28.0
1874-10,
1874-11,28.9
1874-12,29.3
1875-01,
1875-02,22.2
1875-03,
1875-04,
1875-05,11.5
1875-06,23.9
1875-07,12.5
1875-08,14.6
1875-09,
1875-10,
1875-11,17.7
1875-12,9.9
1876-01,
1876-02,15.0
1876-03,31.2
1876-04,2.3
1876-05,5.1
1876-06,
1876-07,
1876-08,
1876-09,
1876-10,14.3
1876-11,9.9
1876-12,
1877-01,
1877-02,
1877-03,11.7
1877-04,15.8
1877-05,21.2
1877-06,
1877-07,5.9
1877-08,
1877-09,16.4
1877-10,6.7
1877-11,14.5
1877-12,
1878-01,3.3
1878-02,
1878-03,
1878-04,0.1
1878-05,5.8
1878-06,6.4
1878-07,
1878-08,0.0
1878-09,
1878-10,1.1
1878-11,4.1
1878-12,
1879-01,
1879-02,0.6
1879-03,
1879-04,
1879-05,
1879-06,4.8
1879-07,
1879-08,
1879-09,6.1
1879-10,
1879-11,12.9
1879-12,
1880-01,24.0
1880-02,
1880-03,19.5
1880-04,
1880-05,23.5
1880-06,
1880-07,21.9
1880-08,48.1
1880-09,
1880-10,43.0
1880-11,30.7
1880-12,29.6
1881-01,36.4
1881-02,
1881-03,51.5
1881-04,
1881-05,43.5
1881-06,
1881-07,
1881-08,58.0
1881-09,53.2
1881-10,64.0
1881-11,54.8
1881-12,47.3
1882-01,
1882-02,
1882-03,67.5
1882-04,95.8
1882-05,
1882-06,
1882-07,
1882-08,
1882-09,
1882-10,59.2
1882-11,
1882-12,
1883-01,
1883-02,46.9
1883-03,
1883-04,
1883-05,
1883-06,
1883-07,80.6
1883-08,46.0
1883-09,52.6
1883-10,83.8
1883-11,
1883-12,
1884-01,
1884-02,86.9
1884-03,
1884-04,76.1
1884-05,66.5
1884-06,
1884-07,53.1
1884-08,55.8
1884-09,61.9
1884-10,
1884-11,
1884-12,
1885-01,42.8
1885-02,71.8
1885-03,49.8
1885-04,55.0
1885-05,73.0
1885-06,83.7
1885-07,66.5
1885-08,50.0
1885-09,39.6
1885-10,
1885-11,33.3
1885-12,
1886-01,29.9
1886-02,25.9
1886-03,
1886-04,
1886-05,
1886-06,27.1
1886-07,
1886-08,16.9
1886-09,
1886-10,8.6
1886-11,
1886-12,12.4
1887-01,
1887-02,
1887-03,4.2
1887-04,6.9
1887-05,20.0
1887-06,
1887-07,
1887-08,
1887-09,7.4
1887-10,6.6
1887-11,6.9
1887-12,20.7
1888-01,
1888-02,7.1
1888-03,
1888-04,
1888-05,
1888-06,7.1
1888-07,3.1
1888-08,2.8
1888-09,
1888-10,2.1
1888-11,
1888-12,
1889-01,0.8
1889-02,8.5
1889-03,
1889-04,
1889-05,2.4
1889-06,6.4
1889-07,
1889-08,20.6
1889-09,6.5
1889-10,2.1
1889-11,0.2
1889-12,
1890-01,5.3
1890-02,
1890-03,
1890-04,
1890-05,
1890-06,
1890-07,11.6
1890-08,8.5
1890-09,17.2
1890-10,11.2
1890-11,
1890-12,7.8
1891-01,
1891-02,22.2
1891-03,
1891-04,20.5
1891-05,41.1
1891-06,
1891-07,
1891-08,
1891-09,53.8
1891-10,51.5
1891-11,41.9
1891-12,32.3
1892-01,
1892-02,75.6
1892-03,49.9
1892-04,69.6
1892-05,
1892-06,
1892-07,
1892-08,101.4
1892-09,62.8
1892-10,
1892-11,
1892-12,
1893-01,75.0
1893-02,
1893-03,65.7
1893-04,
1893-05,84.7
1893-06,88.2
1893-07,
1893-08,129.2
1893-09,77.9
1893-10,79.7
1893-11,75.1
1893-12,93.8
1894-01,83.2
1894-02,
1894-03,52.3
1894-04,
1894-05,101.2
1894-06,
1894-07,106.0
1894-08,
1894-09,65.9
1894-10,75.5
1894-11,
1894-12,60.0
1895-01,63.3
1895-02,
1895-03,
1895-04,
1895-05,
1895-06,71.5
1895-07,
1895-08,68.9
1895-09,57.7
1895-10,67.9
1895-11,47.2
1895-12,70.7
1896-01,29.0
1896-02,57.4
1896-03,52.0
1896-04,43.8
1896-05,27.7
1896-06,49.0
1896-07,45.0
1896-08,27.2
1896-09,
1896-10,28.4
1896-11,38.0
1896-12,
1897-01,40.6
1897-02,
1897-03,
1897-04,31.0
1897-05,20.0
1897-06,11.3
1897-07,27.6
1897-08,21.8
1897-09,48.1
1897-10,14.3
1897-11,8.4
1897-12,
1898-01,30.2
1898-02,36.4
1898-03,
1898-04,
