Month,Sunspots
1789-07,117.0
1789-08,103.0
1789-09,112.0
1789-10,107.5
1789-11,107.5
1789-12,107.5
1790-01,103.0
1790-02,127.5
1790-03,110.25
1790-04,110.25
1790-05,93.0
1790-06,81.15
1790-07,69.3
1790-08,87.0
1790-09,77.3
1790-10,75.65
1790-11,75.65
1790-12,74.0
1791-01,68.0
1791-02,62.0
1791-03,63.1
1791-04,63.1
1791-05,63.1
1791-06,64.2
1791-07,71.0
1791-08,43.0
1791-09,66.5
1791-10,66.75
1791-11,67.0
1791-12,65.5
1792-01,65.5
1792-02,64.0
1792-03,63.0
1792-04,62.5
1792-05,62.0
1792-06,53.9
1792-07,45.8
1792-08,60.0
1792-09,59.0
1792-10,57.0
1792-11,57.0
1792-12,57.0
1793-01,57.0
1793-02,55.0
1793-03,54.0
1793-04,53.0
1793-05,48.5
1793-06,48.5
1793-07,48.5
1793-08,48.5
1793-09,48.5
1793-10,48.5
1793-11,44.0
1793-12,45.7
1794-01,41.85
1794-02,41.85
1794-03,38.0
1794-04,28.4
1794-05,55.7
1794-06,41.5
1794-07,40.75
1794-08,40.0
1794-09,11.1
1794-10,28.5
1794-11,39.95
1794-12,51.4
1795-01,21.4
1795-02,19.25
1795-03,19.25
1795-04,19.25
1795-05,19.25
1795-06,17.1
1795-07,12.9
1795-08,18.95
1795-09,18.95
1795-10,18.95
1795-11,25.0
1795-12,23.5
1796-01,22.0
1796-02,21.5
1796-03,21.5
1796-04,21.5
1796-05,21.0
1796-06,23.95
1796-07,26.9
1796-08,22.65
1796-09,18.4
1796-10,13.399999999999999
1796-11,8.4
1796-12,11.4
1797-01,14.4
1797-02,4.2
1797-03,4.1
1797-04,4.0
1797-05,7.55
1797-06,11.1
1797-07,8.55
1797-08,6.0
1797-09,6.45
1797-10,6.9
1797-11,4.95
1797-12,3.0
1798-01,2.0
1798-02,7.2
1798-03,12.4
1798-04,1.1
1798-05,0.0
1798-06,0.0
1798-07,0.0
1798-08,1.2
1798-09,2.4
1798-10,1.5
1798-11,5.7
1798-12,9.9
1799-01,1.6
1799-02,12.6
1799-03,10.5
1799-04,8.4
1799-05,9.5
1799-06,10.6
1799-07,7.6
1799-08,7.6
1799-09,7.6
1799-10,4.6
1799-11,2.7
1799-12,4.800000000000001
1800-01,6.9
1800-02,10.4
1800-03,13.9
1800-04,0.0
1800-05,11.85
1800-06,23.7
1800-07,21.0
1800-08,15.75
1800-09,15.75
1800-10,15.75
1800-11,10.5
1800-12,18.75
1801-01,27.0
1801-02,29.0
1801-03,30.0
1801-04,31.0
1801-05,32.0
1801-06,31.2
1801-07,34.95
1801-08,38.7
1801-09,33.5
1801-10,40.25
1801-11,40.25
1801-12,40.25
1802-01,40.25
1802-02,47.0
1802-03,45.5
1802-04,45.5
1802-05,44.0
1802-06,46.0
1802-07,48.0
1802-08,50.0
1802-09,51.8
1802-10,38.5
1802-11,34.5
1802-12,42.25
1803-01,50.0
1803-02,39.75
1803-03,29.5
1803-04,36.9
1803-05,44.3
1803-06,46.3
1803-07,48.3
1803-08,34.1
1803-09,45.3
1803-10,54.3
1803-11,51.15
1803-12,48.0
1804-01,45.3
1804-02,39.349999999999994
1804-03,39.349999999999994
1804-04,39.349999999999994
1804-05,33.4
1804-06,34.8
1804-07,29.8
1804-08,44.9
1804-09,44.9
1804-10,44.9
1804-11,44.9
1804-12,60.0
1805-01,52.05
1805-02,44.1
1805-03,41.55
1805-04,41.55
1805-05,39.0
1805-06,40.5
1805-07,41.6
1805-08,42.7
1805-09,36.150000000000006
1805-10,36.150000000000006
1805-11,36.150000000000006
1805-12,36.150000000000006
1806-01,36.150000000000006
1806-02,29.6
1806-03,28.65
1806-04,27.7
1806-05,26.65
1806-06,25.6
1806-07,25.950000000000003
1806-08,26.3
1806-09,26.65
1806-10,27.0
1806-11,25.4
1806-12,25.4
1807-01,25.4
1807-02,25.4
1807-03,25.4
1807-04,23.8
1807-05,17.9
1807-06,12.0
1807-07,8.85
1807-08,8.85
1807-09,5.7
1807-10,8.0
1807-11,2.6
1807-12,0.0
1808-01,0.0
1808-02,0.0
1808-03,0.0
1808-04,3.35
1808-05,3.35
1808-06,3.35
1808-07,6.7
1808-08,8.0
1808-09,7.6
1808-10,7.6
1808-11,7.6
1808-12,7.6
1809-01,7.2
1809-02,9.2
1809-03,0.9
1809-04,2.5
1809-05,5.1
1809-06,7.7
1809-07,0.3
1809-08,0.2
1809-09,0.1
1809-10,0.1
1809-11,0.0
1809-12,0.0
1810-01,0.0
1810-02,0.0
1810-03,0.0
1810-04,0.0
1810-05,0.0
1810-06,0.0
1810-07,0.0
1810-08,0.0
1810-09,0.0
1810-10,0.0
1810-11,0.0
1810-12,0.0
1811-01,0.0
1811-02,0.0
1811-03,0.0
1811-04,0.0
1811-05,0.0
1811-06,3.3
1811-07,6.6
1811-08,0.0
1811-09,0.4
1811-10,0.4
1811-11,0.8
1811-12,1.35
1812-01,1.35
1812-02,1.9
1812-03,0.7
1812-04,0.0
1812-05,0.25
1812-06,0.25
1812-07,0.5
1812-08,15.6
1812-09,16.1
1812-10,16.1
1812-11,16.1
1812-12,16.1
1813-01,16.1
1813-02,16.1
1813-03,16.1
1813-04,16.6
1813-05,5.5
1813-06,10.4
1813-07,10.4
1813-08,10.4
1813-09,15.3
1813-10,14.8
1813-11,14.8
1813-12,14.3
1814-01,13.15
1814-02,12.0
1814-03,5.7
1814-04,23.8
1814-05,19.35
1814-06,14.9
1814-07,11.5
1814-08,11.5
1814-09,8.1
1814-10,19.3
1814-11,14.5
1814-12,35.2
1815-01,35.2
1815-02,35.2
1815-03,35.2
1815-04,35.2
1815-05,35.2
1815-06,55.9
1815-07,43.7
1815-08,43.7
1815-09,31.5
1815-10,33.5
1815-11,37.2
1815-12,48.0
1816-01,48.0
1816-02,48.0
1816-03,48.0
1816-04,58.8
1816-05,44.3
1816-06,50.349999999999994
1816-07,50.349999999999994
1816-08,50.349999999999994
1816-09,50.349999999999994
1816-10,56.4
1816-11,43.15
1816-12,29.9
1817-01,43.9
1817-02,57.9
1817-03,53.95
1817-04,53.95
1817-05,53.95
1817-06,53.95
1817-07,50.0
1817-08,43.35
1817-09,36.7
1817-10,32.55
1817-11,32.55
1817-12,28.4
1818-01,34.9
1818-02,22.4
1818-03,28.45
1818-04,34.5
1818-05,53.1
1818-06,36.4
1818-07,23.65
1818-08,23.65
1818-09,23.65
1818-10,23.65
1818-11,10.9
1818-12,25.8
1819-01,23.25
1819-02,20.7
1819-03,20.15
1819-04,20.15
1819-05,19.6
1819-06,19.4
1819-07,19.4
1819-08,19.4
1819-09,19.4
1819-10,19.4
1819-11,19.4
1819-12,19.4
1820-01,19.2
1820-02,26.6
1820-03,4.5
1820-04,7.65
1820-05,7.65
1820-06,10.8
1820-07,8.0
1820-08,8.0
1820-09,5.2
1820-10,9.0
1820-11,15.25
1820-12,15.25
1821-01,21.5
1821-02,4.3
1821-03,5.7
1821-04,3.7
1821-05,1.7
1821-06,2.1
1821-07,2.5
1821-08,4.8
1821-09,4.4
1821-10,18.8
1821-11,4.4
1821-12,10.25
1822-01,10.25
1822-02,10.25
1822-03,16.1
1822-04,8.8
1822-05,1.5
1822-06,4.7
1822-07,7.9
1822-08,2.1
1822-09,0.0
1822-10,0.4
1822-11,0.0
1822-12,0.0
1823-01,0.0
1823-02,0.0
1823-03,0.6
1823-04,0.0
1823-05,0.25
1823-06,0.25
1823-07,0.5
1823-08,0.25
1823-09,0.0
1823-10,0.0
1823-11,0.0
1823-12,20.4
1824-01,11.6
1824-02,11.6
1824-03,11.6
1824-04,11.6
1824-05,2.8
1824-06,0.0
1824-07,0.7
1824-08,1.4
1824-09,20.5
1824-10,25.2
1824-11,13.0
1824-12,0.8
1825-01,8.15
1825-02,15.5
1825-03,22.4
1825-04,23.9
1825-05,23.9
1825-06,23.9
1825-07,23.9
1825-08,25.4
1825-09,15.7
1825-10,13.7
1825-11,11.7
1825-12,14.7
1826-01,17.7
1826-02,18.2
1826-03,36.7
1826-04,34.55
1826-05,32.4
1826-06,37.1
1826-07,52.5
1826-08,51.55
1826-09,51.55
1826-10,50.6
1826-11,54.2
1826-12,54.2
1827-01,54.2
1827-02,54.2
1827-03,57.8
1827-04,57.05
1827-05,56.3
1827-06,56.7
1827-07,55.2
1827-08,53.7
1827-09,55.45
1827-10,57.2
1827-11,51.650000000000006
1827-12,46.1
1828-01,55.25
1828-02,64.4
1828-03,62.75
1828-04,61.1
1828-05,89.1
1828-06,82.75
1828-07,82.75
1828-08,76.4
1828-09,50.4
1828-10,54.7
1828-11,52.05
1828-12,52.05
1829-01,52.05
1829-02,49.4
1829-03,72.3
1829-04,69.9
1829-05,67.5
1829-06,73.9
1829-07,76.1
1829-08,78.3
1829-09,67.75
1829-10,57.2
1829-11,67.6
1829-12,59.9
1830-01,52.2
1830-02,59.25
1830-03,59.25
1830-04,59.25
1830-05,66.3
1830-06,65.1
1830-07,43.9
1830-08,64.15
1830-09,64.15
1830-10,84.4
1830-11,81.2
1830-12,82.1
1831-01,60.099999999999994
1831-02,60.099999999999994
1831-03,60.099999999999994
1831-04,60.099999999999994
1831-05,38.1
1831-06,33.4
1831-07,38.45
1831-08,38.45
1831-09,38.45
1831-10,38.45
1831-11,43.5
1831-12,28.9
1832-01,42.2
1832-02,55.5
1832-03,41.2
1832-04,26.9
1832-05,17.9
1832-06,17.9
1832-07,17.9
1832-08,8.9
1832-09,15.0
1832-10,21.1
1832-11,14.3
1832-12,27.5
1833-01,11.3
1833-02,6.15
1833-03,6.15
1833-04,6.15
1833-05,6.15
1833-06,1.0
1833-07,7.0
1833-08,5.7
1833-09,11.6
1833-10,8.25
1833-11,8.25
1833-12,8.25
1834-01,4.9
1834-02,18.1
1834-03,9.75
1834-04,1.4
1834-05,4.6
1834-06,7.8
1834-07,8.7
1834-08,4.0
1834-09,17.25
1834-10,17.25
1834-11,30.5
1834-12,19.0
1835-01,7.5
1835-02,34.5
1835-03,34.5
1835-04,61.5
1835-05,43.6
1835-06,51.7
1835-07,59.8
1835-08,59.0
1835-09,77.1
1835-10,95.2
1835-11,91.9
1835-12,91.9
1836-01,88.6
1836-02,106.65
1836-03,106.65
1836-04,106.65
1836-05,106.65
1836-06,124.7
1836-07,116.7
1836-08,127.05000000000001
1836-09,127.05000000000001
1836-10,137.4
1836-11,136.0
1836-12,136.0
1837-01,136.0
1837-02,136.0
1837-03,134.6
1837-04,138.2
1837-05,111.3
1837-06,158.0
1837-07,162.8
1837-08,143.25
1837-09,143.25
1837-10,123.7
1837-11,107.0
1837-12,129.8
1838-01,107.30000000000001
1838-02,84.8
1838-03,89.65
1838-04,89.65
1838-05,89.65
1838-06,94.5
1838-07,86.65
1838-08,78.8
1838-09,78.1
1838-10,78.1
1838-11,77.4
1838-12,79.8
1839-01,91.15
1839-02,102.5
1839-03,78.55
1839-04,78.55
1839-05,78.55
1839-06,54.6
1839-07,93.64999999999999
1839-08,93.64999999999999
1839-09,132.7
1839-10,90.8
1839-11,86.0
1839-12,86.0
1840-01,81.2
1840-02,87.7
1840-03,68.1
1840-04,68.1
1840-05,68.1
1840-06,48.5
1840-07,60.7
1840-08,57.8
1840-09,53.8
1840-10,49.8
1840-11,54.3
1840-12,39.15
1841-01,24.0
1841-02,26.85
1841-03,29.7
1841-04,48.550000000000004
1841-05,67.4
1841-06,55.7
1841-07,30.8
1841-08,39.3
1841-09,33.9
1841-10,28.5
1841-11,24.45
1841-12,24.45
1842-01,20.4
1842-02,22.1
1842-03,21.7
1842-04,23.299999999999997
1842-05,24.9
1842-06,21.7
1842-07,21.7
1842-08,21.7
1842-09,18.5
1842-10,18.05
1842-11,18.05
1842-12,17.6
1843-01,13.3
1843-02,3.5
1843-03,8.3
1843-04,8.8
1843-05,21.1
1843-06,10.5
1843-07,11.15
1843-08,11.8
1843-09,8.55
1843-10,5.3
1843-11,19.1
1843-12,14.25
1844-01,9.4
1844-02,14.7
1844-03,13.6
1844-04,20.8
1844-05,12.0
1844-06,3.7
1844-07,13.799999999999999
1844-08,23.9
1844-09,24.799999999999997
1844-10,24.799999999999997
1844-11,24.799999999999997
1844-12,24.799999999999997
1845-01,25.7
1845-02,43.6
1845-03,43.3
1845-04,45.55
1845-05,47.8
1845-06,31.1
1845-07,30.6
1845-08,32.3
1845-09,29.6
1845-10,34.5
1845-11,39.4
1845-12,39.05
1846-01,38.7
1846-02,51.9
1846-03,51.9
1846-04,51.9
1846-05,51.9
1846-06,65.1
1846-07,46.5
1846-08,54.8
1846-09,107.1
1846-10,84.85
1846-11,84.85
1846-12,84.85
1847-01,62.6
1847-02,44.9
1847-03,85.7
1847-04,85.5
1847-05,85.5
1847-06,85.3
1847-07,52.2
1847-08,140.6
1847-09,160.5
1847-10,180.4
1847-11,138.9
1847-12,109.6
1848-01,109.25
1848-02,109.25
1848-03,108.9
1848-04,107.1
1848-05,102.2
1848-06,123.8
1848-07,139.2
1848-08,132.5
1848-09,100.3
1848-10,107.44999999999999
1848-11,114.6
1848-12,159.9
1849-01,129.8
1849-02,129.8
1849-03,129.8
1849-04,129.8
1849-05,129.8
1849-06,129.8
1849-07,129.8
1849-08,129.8
1849-09,129.8
1849-10,129.8
1849-11,99.7
1849-12,94.55000000000001
1850-01,94.55000000000001
1850-02,89.4
1850-03,66.75
1850-04,44.1
1850-05,61.6
1850-06,70.0
1850-07,65.8
1850-08,61.6
1850-09,86.2
1850-10,71.0
1850-11,54.8
1850-12,60.0
1851-01,58.25
1851-02,58.25
1851-03,58.25
1851-04,56.5
1851-05,62.6
1851-06,63.2
1851-07,65.55000000000001
1851-08,65.55000000000001
1851-09,67.9
1851-10,59.400000000000006
1851-11,50.9
1851-12,71.4
1852-01,68.4
1852-02,67.5
1852-03,61.2
1852-04,58.05
1852-05,54.9
1852-06,46.9
1852-07,43.3
1852-08,39.7
1852-09,53.5
1852-10,67.3
1852-11,54.3
1852-12,45.4
1853-01,44.15
1853-02,42.9
1853-03,45.25
1853-04,47.6
1853-05,43.8
1853-06,40.0
1853-07,34.4
1853-08,34.4
1853-09,34.4
1853-10,34.4
1853-11,28.8
1853-12,22.1
1854-01,15.4
1854-02,19.7
1854-03,19.7
1854-04,19.7
1854-05,24.0
1854-06,21.35
1854-07,18.7
1854-08,20.549999999999997
1854-09,22.4
1854-10,25.299999999999997
1854-11,28.2
1854-12,20.25
1855-01,12.3
1855-02,14.85
1855-03,17.4
1855-04,13.25
1855-05,9.1
1855-06,5.3
1855-07,4.2
1855-08,3.1
1855-09,0.0
1855-10,9.7
1855-11,5.1
1855-12,5.1
1856-01,0.5
1856-02,0.45
1856-03,0.4
1856-04,0.2
1856-05,0.0
1856-06,5.0
1856-07,4.6
1856-08,4.5
1856-09,4.4
1856-10,6.050000000000001
1856-11,7.7
1856-12,7.2
1857-01,13.7
1857-02,7.4
1857-03,5.2
1857-04,11.1
1857-05,14.0
1857-06,14.0
1857-07,14.0
1857-08,16.9
1857-09,42.4
1857-10,40.6
1857-11,49.05
1857-12,49.05
1858-01,49.05
1858-02,49.05
1858-03,57.5
1858-04,49.45
1858-05,41.4
1858-06,44.5
1858-07,64.1
1858-08,64.1
1858-09,64.1
1858-10,64.1
1858-11,64.1
1858-12,64.1
1859-01,83.7
1859-02,87.6
1859-03,91.4
1859-04,91.4
1859-05,91.4
1859-06,91.4
1859-07,95.2
1859-08,106.8
1859-09,105.8
1859-10,114.6
1859-11,97.2
1859-12,84.30000000000001
1860-01,84.30000000000001
1860-02,84.30000000000001
1860-03,84.30000000000001
1860-04,71.4
1860-05,81.80000000000001
1860-06,81.80000000000001
1860-07,81.80000000000001
1860-08,81.80000000000001
1860-09,92.2
1860-10,95.05000000000001
1860-11,97.9
1860-12,98.2
1861-01,98.2
1861-02,98.2
1861-03,98.2
1861-04,98.5
1861-05,90.5
1861-06,90.5
1861-07,90.5
1861-08,82.5
1861-09,74.85
1861-10,67.2
1861-11,53.7
1861-12,58.400000000000006
1862-01,63.1
1862-02,64.5
1862-03,59.1
1862-04,53.7
1862-05,64.4
1862-06,65.5
1862-07,65.5
1862-08,65.5
1862-09,66.6
1862-10,58.599999999999994
1862-11,50.6
1862-12,40.9
1863-01,53.650000000000006
1863-02,53.650000000000006
1863-03,66.4
1863-04,40.6
1863-05,40.7
1863-06,40.8
1863-07,44.45
1863-08,48.1
1863-09,57.2
1863-10,57.2
1863-11,57.2
1863-12,57.2
1864-01,57.2
1864-02,57.2
1864-03,66.3
1864-04,53.45
1864-05,40.6
1864-06,47.7
1864-07,47.7
1864-08,54.8
1864-09,56.2
1864-10,56.2
1864-11,57.6
1864-12,28.6
1865-01,34.05
1865-02,34.05
1865-03,39.5
1865-04,29.4
1865-05,34.5
1865-06,33.6
1865-07,26.8
1865-08,24.200000000000003
1865-09,21.6
1865-10,23.1
1865-11,24.6
1865-12,21.1
1866-01,21.1
1866-02,21.1
1866-03,21.1
1866-04,17.6
1866-05,17.05
1866-06,16.5
1866-07,9.3
1866-08,12.7
1866-09,10.85
1866-10,10.85
1866-11,9.0
1866-12,9.1
1867-01,9.1
1867-02,9.1
1867-03,9.2
1867-04,6.05
1867-05,2.9
1867-06,3.95
1867-07,5.0
1867-08,4.9
1867-09,7.1000000000000005
1867-10,7.1000000000000005
1867-11,9.3
1867-12,25.2
1868-01,25.85
1868-02,25.85
1868-03,26.5
1868-04,36.6
1868-05,26.7
1868-06,27.65
1868-07,28.6
1868-08,45.150000000000006
1868-09,45.150000000000006
1868-10,61.7
1868-11,59.1
1868-12,50.05
1869-01,50.05
1869-02,50.05
1869-03,50.05
1869-04,41.0
1869-05,104.0
1869-06,91.8
1869-07,91.8
1869-08,79.6
1869-09,69.5
1869-10,59.4
1869-11,77.4
1869-12,104.3
1870-01,109.6
1870-02,114.9
1870-03,137.45
1870-04,160.0
1870-05,176.0
1870-06,135.6
1870-07,132.4
1870-08,134.2
1870-09,136.0
1870-10,146.4
1870-11,144.8
1870-12,144.8
1871-01,144.8
1871-02,144.8
1871-03,143.2
1871-04,144.35
1871-05,145.5
1871-06,91.7
1871-07,100.85
1871-08,110.0
1871-09,99.5
1871-10,89.0
1871-11,105.4
1871-12,90.3
1872-01,79.5
1872-02,120.1
1872-03,88.4
1872-04,102.1
1872-05,103.8
1872-06,103.8
1872-07,105.5
1872-08,110.05
1872-09,114.6
1872-10,103.5
1872-11,112.0
1872-12,83.9
1873-01,86.7
1873-02,107.0
1873-03,75.9
1873-04,75.9
1873-05,75.9
1873-06,44.8
1873-07,66.9
1873-08,61.150000000000006
1873-09,61.150000000000006
1873-10,61.150000000000006
1873-11,55.4
1873-12,49.2
1874-01,60.8
1874-02,64.2
1874-03,46.4
1874-04,45.5
1874-05,44.6
