Month,Sunspots
1768-11,90.6
1768-12,111.8
1769-01,73.9
1769-02,64.2
1769-03,-1918.2342559684962
1769-04,96.7
1769-05,73.6
1769-06,-2166.6747280813515
1769-07,118.6
1769-08,120.3
1769-09,148.8
1769-10,158.2
1769-11,-2126.954117979139
1769-12,112.0
1770-01,-2414.548174456249
1770-02,142.5
1770-03,80.1
1770-04,51.0
1770-05,280.1873699205566
1770-06,83.3
1770-07,109.8
1770-08,-2949.5811325166305
1770-09,104.4
1770-10,103.6
1770-11,838.2872735978915
1770-12,102.3
1771-01,36.0
1771-02,46.2
1771-03,46.7
1771-04,64.9
1771-05,-4107.659530429639
1771-06,4898.143541086281
1771-07,67.7
1771-08,-3417.4634882107043
1771-09,101.4
1771-10,90.0
1771-11,99.7
1771-12,95.7
1772-01,100.9
1772-02,1544.2470648556111
1772-03,31.1
1772-04,92.2
1772-05,38.0
1772-06,57.0
1772-07,-4556.824723558799
1772-08,56.2
1772-09,50.5
1772-10,78.6
1772-11,61.3
1772-12,799.4096433909522
1773-01,675.2149776931614
1773-02,3279.701262504517
1773-03,51.2
1773-04,32.9
1773-05,41.1
1773-06,-2953.9275624961715
1773-07,27.7
1773-08,12.7
1773-09,29.3
1773-10,-253.64274392215873
1773-11,-3179.7165633189325
1773-12,-1135.6907113695315
1774-01,46.8
1774-02,-2312.9229406255345
1774-03,55.7
1774-04,43.8
1774-05,51.3
1774-06,28.5
1774-07,17.5
1774-08,6.6
1774-09,7.9
1774-10,14.0
1774-11,17.7
1774-12,12.2
1775-01,4.4
1775-02,0.0
1775-03,-3612.5704808961254
1775-04,11.2
1775-05,3.9
1775-06,12.3
1775-07,1.0
1775-08,7.9
1775-09,3.2
1775-10,5.6
1775-11,1427.2331862323247
1775-12,7.9
1776-01,21.7
1776-02,11.6
1776-03,6.3
1776-04,21.8
1776-05,-901.812662074896
1776-06,19.0
1776-07,3646.887584438049
1776-08,24.2
1776-09,-4490.022530889695
1776-10,1795.9843943624348
1776-11,35.0
1776-12,40.0
1777-01,45.0
1777-02,-2051.4698363026328
1777-03,-924.4556553483781
1777-04,2860.6881506701943
1777-05,80.3
1777-06,80.7
1777-07,95.0
1777-08,112.0
1777-09,2506.0958421738624
1777-10,106.5
1777-11,146.0
1777-12,1528.6178651530142
1778-01,-1665.1253518263923
1778-02,109.3
1778-03,-2478.567005919858
1778-04,145.0
1778-05,238.9
1778-06,171.6
1778-07,153.0
1778-08,-3951.8966552849183
1778-09,-1585.1814987116713
1778-10,156.3
1778-11,-309.3271446616222
1778-12,-3990.229182720368
1779-01,114.7
1779-02,165.7
1779-03,118.0
1779-04,3561.3514823695723
1779-05,140.0
1779-06,113.7
1779-07,1151.0414966239446
1779-08,112.0
1779-09,111.0
1779-10,124.0
1779-11,-334.7568843045653
1779-12,110.0
1780-01,70.0
1780-02,670.0869693736711
1780-03,98.0
1780-04,95.0
1780-05,107.2
1780-06,88.0
1780-07,3859.262409012458
1780-08,86.0
1780-09,93.7
1780-10,77.0
1780-11,60.0
1780-12,58.7
1781-01,98.7
1781-02,74.7
1781-03,-2699.934152248614
1781-04,68.3
1781-05,104.7
1781-06,4220.1652127821035
1781-07,73.5
1781-08,66.0
1781-09,4647.313656722478
1781-10,27.3
1781-11,67.0
1781-12,-3779.534303747479
1782-01,54.0
1782-02,37.5
1782-03,37.0
1782-04,2593.428230646541
1782-05,54.3
1782-06,-2760.6156442595443
1782-07,4036.0005301971432
1782-08,44.0
1782-09,3894.1448900623486
1782-10,23.2
1782-11,31.5
1782-12,30.0
1783-01,28.0
1783-02,-4090.3436339872687
1783-03,26.7
1783-04,28.3
1783-05,478.97741112173014
1783-06,1575.7868702401906
1783-07,32.2
1783-08,-2115.9265319799642
1783-09,682.9203769086492
1783-10,8.0
1783-11,15.0
1783-12,10.5
1784-01,13.0
1784-02,8.0
1784-03,11.0
1784-04,3036.7579274920427
1784-05,6.0
1784-06,4841.652079746859
1784-07,6.0
1784-08,10.0
1784-09,-675.3301074086337
1784-10,8.0
1784-11,17.0
1784-12,14.0
1785-01,-577.9287973193765
1785-02,8.0
1785-03,9.0
1785-04,15.7
1785-05,20.7
1785-06,-2788.59999294807
1785-07,36.3
1785-08,20.0
1785-09,-771.7242953720554
1785-10,47.2
1785-11,40.2
1785-12,27.3
1786-01,37.2
1786-02,47.6
1786-03,47.7
1786-04,85.4
1786-05,92.3
1786-06,-653.7214285463451
1786-07,2462.5979982314475
1786-08,89.7
1786-09,111.5
1786-10,112.3
1786-11,116.0
1786-12,112.7
1787-01,134.7
1787-02,106.0
1787-03,87.4
1787-04,127.2
1787-05,134.8
1787-06,99.2
1787-07,128.0
1787-08,137.2
1787-09,157.3
1787-10,157.0
1787-11,141.5
1787-12,-3466.7479796315242
1788-01,138.0
1788-02,129.2
1788-03,143.3
1788-04,108.5
1788-05,113.0
1788-06,3172.8935960115946
1788-07,-3803.224365440285
1788-08,136.0
1788-09,141.0
1788-10,-3034.9137784267627
1788-11,94.7
1788-12,129.5
1789-01,114.0
1789-02,-774.9824887803613
1789-03,120.0
1789-04,-610.0169914853533
1789-05,123.5
1789-06,887.9422257514387
1789-07,-1993.829918866302
1789-08,103.0
1789-09,112.0
1789-10,-2663.758456833779
1789-11,134.0
1789-12,2278.465492855528
1790-01,103.0
1790-02,127.5
1790-03,96.3
1790-04,-1555.6959753027734
1790-05,93.0
1790-06,91.0
1790-07,69.3
1790-08,87.0
1790-09,3185.461456116329
1790-10,84.3
1790-11,82.0
1790-12,694.6638285613279
1791-01,72.7
1791-02,-3098.111892664187
1791-03,74.0
1791-04,3225.7021602111226
1791-05,73.7
1791-06,64.2
1791-07,71.0
1791-08,43.0
1791-09,66.5
1791-10,61.7
1791-11,67.0
1791-12,66.0
1792-01,-3696.6025724461756
1792-02,64.0
1792-03,63.0
1792-04,75.7
1792-05,62.0
1792-06,61.0
1792-07,45.8
1792-08,60.0
1792-09,59.0
1792-10,59.0
1792-11,57.0
1792-12,4111.250733099314
1793-01,56.0
1793-02,55.0
1793-03,55.5
1793-04,53.0
1793-05,52.3
1793-06,-3626.4800853683996
1793-07,50.0
1793-08,29.3
1793-09,3250.21594700725
1793-10,47.0
1793-11,44.0
1793-12,45.7
1794-01,45.0
1794-02,-4449.878634930797
1794-03,38.0
1794-04,28.4
1794-05,55.7
1794-06,4914.587636139055
1794-07,-4765.976728580378
1794-08,566.5858211262705
1794-09,11.1
1794-10,28.5
1794-11,67.4
1794-12,51.4
1795-01,21.4
1795-02,39.9
1795-03,899.1746564998692
1795-04,3469.6846931825057
1795-05,3308.52645568016
1795-06,-542.7636015609521
1795-07,12.9
1795-08,25.7
1795-09,1855.006400958403
1795-10,19.5
1795-11,25.0
1795-12,18.0
1796-01,22.0
1796-02,23.8
1796-03,15.7
1796-04,31.7
1796-05,3256.148109365989
1796-06,6.7
1796-07,26.9
1796-08,-4703.135924472334
1796-09,-2834.092371704915
1796-10,11.0
1796-11,8.4
1796-12,5.1
1797-01,14.4
1797-02,4.2
1797-03,-3379.3423926247738
1797-04,1296.4086814401019
1797-05,1632.439225608767
1797-06,11.1
1797-07,-3322.1962745231353
1797-08,6.0
1797-09,5.7
1797-10,6.9
1797-11,5.8
1797-12,3.0
1798-01,2.0
1798-02,4.0
1798-03,-1761.7076571622001
1798-04,1.1
1798-05,0.0
1798-06,0.0
1798-07,-4019.2578774245776
1798-08,3400.36780074387
1798-09,2.4
1798-10,1.5
1798-11,-3224.9526351014147
1798-12,3810.678843344935
1799-01,319.16829987867135
1799-02,12.6
1799-03,2229.9709223612576
1799-04,8.4
1799-05,8.2
1799-06,10.6
1799-07,2.1
1799-08,0.0
1799-09,0.0
1799-10,-2.0836573896015382
1799-11,2.7
1799-12,8.6
1800-01,2094.512217046771
1800-02,9.3
1800-03,13.9
1800-04,4192.048653208955
1800-05,5.0
1800-06,23.7
1800-07,21.0
1800-08,-2878.8530007782765
1800-09,-214.86414197706324
1800-10,12.3
1800-11,10.5
1800-12,40.1
1801-01,27.0
1801-02,29.0
1801-03,30.0
1801-04,31.0
1801-05,32.0
1801-06,31.2
1801-07,-3504.81543115056
1801-08,38.7
1801-09,33.5
1801-10,32.6
1801-11,39.8
1801-12,-3901.6651103123886
1802-01,47.8
1802-02,47.0
1802-03,-4329.22405972033
1802-04,42.0
1802-05,432.16632276729763
1802-06,-576.8913413969289
1802-07,48.0
1802-08,50.0
1802-09,4364.963767448557
1802-10,38.5
1802-11,34.5
1802-12,50.0
1803-01,50.0
1803-02,50.8
1803-03,-1085.3438623460004
1803-04,25.0
1803-05,44.3
1803-06,36.0
1803-07,48.3
1803-08,34.1
1803-09,4731.4727824604615
1803-10,54.3
1803-11,51.0
1803-12,48.0
1804-01,-2420.1187813285055
1804-02,48.3
1804-03,-1495.6411651895628
1804-04,50.6
1804-05,33.4
1804-06,885.8119473435735
1804-07,29.8
1804-08,43.1
1804-09,4804.495487015247
1804-10,62.3
1804-11,61.0
1804-12,60.0
1805-01,61.0
1805-02,44.1
1805-03,1284.5986783881312
1805-04,37.5
1805-05,39.0
1805-06,40.5
1805-07,37.6
1805-08,42.7
1805-09,44.4
1805-10,1775.5760635105735
1805-11,41.0
1805-12,38.3
1806-01,39.0
1806-02,29.6
1806-03,32.7
1806-04,-691.0218515077675
1806-05,26.4
1806-06,25.6
1806-07,-175.7592873456632
1806-08,26.3
1806-09,24.0
1806-10,-2172.638818099357
1806-11,-3749.9135191560135
1806-12,1365.0076363626054
1807-01,12.0
1807-02,-563.0679430747182
1807-03,9.6
1807-04,2096.8132092406167
1807-05,-4262.239834994262
1807-06,12.0
1807-07,-1009.8695050669514
1807-08,5012.037633606464
1807-09,5.7
1807-10,3940.747041192048
1807-11,-967.9670830702051
1807-12,0.0
1808-01,-1429.6299061930667
1808-02,2841.0976300059015
1808-03,0.0
1808-04,-510.6354878855298
1808-05,13.5
1808-06,479.4289827611158
1808-07,6.7
1808-08,8.0
1808-09,-1720.1214895652176
1808-10,4.7
1808-11,4109.989233746184
1808-12,-2155.0035462709234
1809-01,7.2
1809-02,9.2
1809-03,0.9
1809-04,2.5
1809-05,973.467434259874
1809-06,-2377.808937083793
1809-07,0.3
1809-08,0.2
1809-09,2541.5699878018154
1809-10,0.0
1809-11,0.0
1809-12,0.0
1810-01,-2201.9346961523183
1810-02,0.0
1810-03,0.0
1810-04,4568.757633066623
1810-05,0.0
1810-06,0.0
1810-07,4370.585784464422
1810-08,402.763030042198
1810-09,0.0
1810-10,-2124.6673272371877
1810-11,0.0
1810-12,0.0
1811-01,0.0
1811-02,2569.727919075462
1811-03,596.3154170355971
1811-04,0.0
1811-05,0.0
1811-06,0.0
1811-07,6.6
1811-08,2050.376946965599
1811-09,2.4
1811-10,6.1
1811-11,0.8
1811-12,1.1
1812-01,11.3
1812-02,274.52962464930823
1812-03,0.7
1812-04,3800.849652617461
1812-05,1.0
1812-06,1.3
1812-07,0.5
1812-08,15.6
1812-09,2499.258851133238
1812-10,3.9
1812-11,7.9
1812-12,10.1
1813-01,3063.2513275972033
1813-02,1122.6990789485974
1813-03,1.9
1813-04,16.6
1813-05,4424.217323132904
1813-06,11.2
1813-07,18.3
1813-08,8.4
1813-09,15.3
1813-10,27.8
1813-11,16.7
1813-12,14.3
1814-01,2750.2773811140805
1814-02,12.0
1814-03,1800.8080103051352
1814-04,23.8
1814-05,5.8
1814-06,14.9
1814-07,18.5
1814-08,2.3
1814-09,8.1
1814-10,19.3
1814-11,526.4367189644503
1814-12,-609.5967064788321
1815-01,19.2
1815-02,1828.4485896187928
1815-03,-2318.3734675937244
1815-04,31.6
1815-05,9.8
1815-06,55.9
1815-07,-2807.1196426020647
1815-08,47.2
1815-09,31.5
1815-10,33.5
1815-11,-902.456039913788
1815-12,65.0
1816-01,26.3
1816-02,68.8
1816-03,73.7
1816-04,666.6663205071803
1816-05,44.3
1816-06,-3606.350256702436
1816-07,38.8
1816-08,23.2
1816-09,-3943.6699043761796
1816-10,-2895.360849686664
1816-11,38.1
1816-12,29.9
1817-01,36.4
1817-02,1145.6085922260615
1817-03,96.2
1817-04,-1687.497045450828
1817-05,21.2
1817-06,40.0
1817-07,50.0
1817-08,45.0
1817-09,36.7
1817-10,25.6
1817-11,848.8312031659876
1817-12,28.4
1818-01,34.9
1818-02,22.4
1818-03,25.4
1818-04,-3827.107010373415
1818-05,53.1
1818-06,36.4
1818-07,4160.485559865016
1818-08,31.5
1818-09,26.1
1818-10,31.7
1818-11,10.9
1818-12,25.8
1819-01,32.5
1819-02,2870.100206346098
1819-03,485.1947674979836
1819-04,-2990.3844482590944
1819-05,19.6
1819-06,35.0
1819-07,-3371.1463913210882
1819-08,-3453.4996507589362
1819-09,14.9
1819-10,-1194.5769011324237
1819-11,25.1
1819-12,30.6
1820-01,19.2
1820-02,26.6
1820-03,4.5
1820-04,19.4
1820-05,29.3
1820-06,-3854.1880941087484
1820-07,20.6
1820-08,-2718.212734675546
1820-09,5.2
1820-10,9.0
1820-11,7.9
1820-12,9.7
1821-01,21.5
1821-02,-3840.1148977988987
1821-03,3792.963797487102
1821-04,9.2
1821-05,-4560.1913697754035
1821-06,1.8
1821-07,2.5
1821-08,4.8
1821-09,4.4
1821-10,18.8
1821-11,4.4
1821-12,0.0
1822-01,-1476.6295256188546
1822-02,3589.772026175727
1822-03,959.2625760196762
1822-04,13.5
1822-05,1.5
1822-06,5.6
1822-07,7.9
1822-08,-2432.2867677251493
1822-09,0.0
1822-10,0.4
1822-11,0.0
1822-12,0.0
1823-01,3589.6923938460036
1823-02,-1360.730160780225
1823-03,2877.6646619081353
1823-04,-2505.477125643099
1823-05,0.0
1823-06,0.0
1823-07,0.5
1823-08,0.0
1823-09,-2157.3900997687074
1823-10,1468.9171959821838
1823-11,0.0
1823-12,20.4
1824-01,21.6
1824-02,10.8
1824-03,0.0
1824-04,19.4
1824-05,-4191.945724206659
1824-06,0.0
1824-07,0.0
1824-08,1.4
1824-09,20.5
1824-10,-3730.100508413465
1824-11,0.0
1824-12,0.8
1825-01,5.0
1825-02,2253.9042596680715
1825-03,22.4
1825-04,3.8
1825-05,15.4
1825-06,15.4
1825-07,30.9
1825-08,4727.720752201941
1825-09,-2160.9776974757374
1825-10,15.6
1825-11,1727.528150016391
1825-12,22.0
1826-01,17.7
1826-02,18.2
1826-03,36.7
1826-04,4570.091327045488
1826-05,2360.771253483384
1826-06,37.1
1826-07,-2537.6199223061403
1826-08,39.6
1826-09,2741.724057221603
1826-10,50.6
1826-11,39.5
1826-12,68.1
1827-01,34.6
1827-02,47.4
1827-03,-74.31760557483955
1827-04,46.0
1827-05,-276.8658323339144
1827-06,56.7
1827-07,42.9
1827-08,-2830.3836319773527
1827-09,49.6
1827-10,3865.188418353381
1827-11,4587.054526395188
1827-12,46.1
1828-01,52.8
1828-02,64.4
1828-03,65.0
1828-04,1777.3163534739078
1828-05,-1647.4244678382322
1828-06,3662.934931869334
1828-07,4943.9138950918505
1828-08,76.4
1828-09,50.4
1828-10,54.7
1828-11,57.0
1828-12,46.6
1829-01,-4397.462522058601
1829-02,49.4
1829-03,72.3
1829-04,95.0
1829-05,-1599.7536737264177
1829-06,73.9
1829-07,90.8
1829-08,78.3
1829-09,1245.5317458964741
1829-10,57.2
1829-11,67.6
1829-12,56.5
1830-01,1486.391975368251
1830-02,72.1
1830-03,84.6
1830-04,107.1
1830-05,66.3
1830-06,65.1
1830-07,-2829.5586520365578
1830-08,50.7
1830-09,62.1
1830-10,-2039.7819118237544
1830-11,81.2
1830-12,82.1
1831-01,47.5
1831-02,50.1
1831-03,3647.926435332492
1831-04,-1333.5816324281902
1831-05,38.1
1831-06,1871.3716407188629
1831-07,-3138.172061857552
1831-08,54.9
1831-09,37.9
1831-10,-2601.0823933439983
1831-11,43.5
1831-12,28.9
1832-01,30.9
1832-02,1527.0076150432542
1832-03,55.1
1832-04,26.9
1832-05,41.3
1832-06,26.7
1832-07,13.9
1832-08,-4006.326756502173
1832-09,8.2
1832-10,21.1
1832-11,14.3
1832-12,-4200.441388614541
1833-01,11.3
1833-02,14.9
1833-03,11.8
1833-04,2.8
1833-05,1053.8723629299693
1833-06,1.0
1833-07,7.0
1833-08,5.7
1833-09,11.6
1833-10,7.5
1833-11,5.9
1833-12,9.9
1834-01,4.9
1834-02,18.1
1834-03,3.9
1834-04,4112.912450525073
1834-05,8.8
1834-06,7.8
1834-07,8.7
1834-08,4.0
1834-09,11.5
1834-10,-3211.220605802414
1834-11,-1733.1697226878434
1834-12,34.5
1835-01,7.5
1835-02,24.5
1835-03,19.7
1835-04,61.5
1835-05,43.6
1835-06,33.2
1835-07,-2610.9173636215864
1835-08,59.0
1835-09,-1495.1237935611334
1835-10,-298.9185978614813
1835-11,100.0
1835-12,77.5
1836-01,88.6
1836-02,107.6
1836-03,98.1
1836-04,142.9
1836-05,111.4
1836-06,124.7
1836-07,116.7
1836-08,-1294.435100014333
1836-09,95.1
1836-10,137.4
1836-11,120.9
1836-12,206.2
1837-01,188.0
1837-02,2654.810750473813
1837-03,4002.0064000274137
1837-04,138.2
1837-05,111.3
1837-06,2929.267420989279
1837-07,162.8
1837-08,134.0
1837-09,-2149.2162406777147
1837-10,123.7
1837-11,-4675.927161663017
1837-12,129.8
1838-01,144.9
1838-02,84.8
1838-03,1508.0089059118247
1838-04,126.6
1838-05,137.6
1838-06,94.5
1838-07,1459.7031736619865
1838-08,1493.0886445737965
1838-09,73.6
1838-10,90.8
1838-11,77.4
1838-12,79.8
1839-01,3595.6845288389195
1839-02,102.5
1839-03,-536.8551930662255
1839-04,61.8
1839-05,53.8
1839-06,54.6
1839-07,84.7
1839-08,131.2
1839-09,132.7
1839-10,4604.553845918908
1839-11,68.8
1839-12,63.6
1840-01,81.2
1840-02,-2942.125898321722
1840-03,55.5
1840-04,4438.621711105555
1840-05,2270.810529957472
1840-06,48.5
1840-07,60.7
1840-08,4124.372527990479
1840-09,74.0
1840-10,49.8
1840-11,54.3
1840-12,53.7
1841-01,24.0
1841-02,29.9
1841-03,29.7
1841-04,42.6
1841-05,67.4
1841-06,55.7
1841-07,-4196.323479020642
1841-08,39.3
1841-09,35.1
1841-10,28.5
1841-11,19.8
1841-12,38.8
1842-01,20.4
1842-02,22.1
1842-03,21.7
1842-04,26.9
1842-05,24.9
1842-06,20.5
1842-07,12.6
1842-08,26.5
1842-09,18.5
1842-10,38.1
1842-11,1642.6300376311901
1842-12,17.6
1843-01,13.3
1843-02,3.5
1843-03,-3066.734722759072
1843-04,8.8
1843-05,2346.3562015688403
1843-06,972.7385559494469
1843-07,-153.72903612195526
1843-08,11.8
1843-09,4.2
1843-10,-4381.366019338048
1843-11,19.1
1843-12,12.7
1844-01,9.4
1844-02,14.7
1844-03,13.6
1844-04,20.8
1844-05,2968.9953514880435
1844-06,3.7
1844-07,-3542.4943817531707
1844-08,4103.383781080326
1844-09,6.9
1844-10,-3808.5927121606055
1844-11,10.7
1844-12,3290.7698701923073
1845-01,25.7
1845-02,43.6
1845-03,4159.893735933724
1845-04,56.9
1845-05,47.8
1845-06,31.1
1845-07,1983.75031748296
1845-08,32.3
1845-09,29.6
1845-10,40.7
1845-11,-3666.8683155689314
1845-12,59.7
1846-01,38.7
1846-02,-2225.5132218315393
1846-03,633.4360020460334
1846-04,-1402.987908531711
1846-05,59.9
1846-06,3826.326377055456
1846-07,46.5
1846-08,54.8
1846-09,1178.1080851284705
1846-10,55.9
1846-11,4261.857892346964
1846-12,65.5
1847-01,3452.1368764892873
1847-02,44.9
1847-03,85.7
1847-04,1134.6205586368344
1847-05,-318.1782506014596
1847-06,85.3
1847-07,52.2
1847-08,140.6
1847-09,2250.5858027183936
1847-10,180.4
1847-11,138.9
1847-12,109.6
1848-01,159.1
1848-02,111.8
1848-03,-2238.3890773539997
1848-04,2355.0136154798956
1848-05,102.2
1848-06,-4132.543290892687
1848-07,3264.4479302696036
1848-08,3859.095174469413
1848-09,-140.72848297665
1848-10,132.4
1848-11,635.0026195231251
1848-12,159.9
1849-01,156.7
1849-02,131.7
1849-03,96.5
1849-04,102.5
1849-05,80.6
1849-06,1911.5529154512817
1849-07,78.0
1849-08,61.3
1849-09,-247.89754697477215
1849-10,-4349.616464282939
1849-11,-814.6510468958822
1849-12,-2365.2023276959744
1850-01,-3150.8573038425066
1850-02,-1667.859574052621
1850-03,82.6
1850-04,-627.2477640767717
1850-05,61.6
1850-06,70.0
1850-07,39.1
1850-08,61.6
1850-09,86.2
1850-10,71.0
1850-11,54.8
1850-12,60.0
1851-01,-615.5626876944455
1851-02,105.4
1851-03,64.6
1851-04,56.5
1851-05,62.6
1851-06,-3975.9909319460253
1851-07,36.1
1851-08,57.4
1851-09,1128.7438120511606
1851-10,62.5
1851-11,-1998.8008579503337
1851-12,71.4
1852-01,68.4
1852-02,2263.4663702411613
1852-03,61.2
1852-04,65.4
1852-05,54.9
1852-06,46.9
1852-07,42.0
1852-08,39.7
1852-09,37.5
1852-10,439.03042419360776
1852-11,54.3
1852-12,45.4
1853-01,41.1
1853-02,2748.1081104488603
1853-03,37.7
1853-04,47.6
1853-05,34.7
1853-06,40.0
1853-07,-1169.907803415084
1853-08,569.9218265572858
1853-09,33.5
1853-10,-682.6595897079972
1853-11,1642.6867442099951
1853-12,23.4
1854-01,15.4
1854-02,20.0
1854-03,20.7
1854-04,666.8853423428034
1854-05,24.0
1854-06,21.1
1854-07,18.7
1854-08,15.8
1854-09,-3503.714143533758
1854-10,12.7
1854-11,-3497.0767542488848
1854-12,21.4
1855-01,1238.135350546864
1855-02,11.4
1855-03,4181.924241490081
1855-04,4.4
1855-05,9.1
1855-06,5.3
1855-07,0.4
1855-08,-1091.4267268058743
1855-09,-3635.9083804510733
1855-10,9.7
1855-11,-4179.353382687593
1855-12,3.1
1856-01,0.5
1856-02,4.9
1856-03,0.4
1856-04,6.5
1856-05,0.0
1856-06,5.0
1856-07,1222.8766533280877
1856-08,-4238.263755954644
1856-09,4.4
1856-10,4.5
1856-11,429.24614911895213
1856-12,7.2
1857-01,2086.420917282124
1857-02,1104.0671267908226
1857-03,5.2
1857-04,11.1
1857-05,29.2
1857-06,16.0
1857-07,22.2
1857-08,16.9
1857-09,302.3539463844988
1857-10,-4644.052706098316
1857-11,31.4
1857-12,37.2
1858-01,39.0
1858-02,34.9
1858-03,-1419.7468006823879
1858-04,38.3
1858-05,41.4
1858-06,44.5
1858-07,3967.5985112167673
1858-08,2629.5028217086633
1858-09,4404.194413300026
1858-10,2145.3486355896785
1858-11,3636.9878711503984
1858-12,66.9
1859-01,83.7
1859-02,87.6
1859-03,422.7882746822445
1859-04,85.7
1859-05,91.0
1859-06,87.1
1859-07,95.2
1859-08,106.8
1859-09,105.8
1859-10,114.6
1859-11,1793.2220703273276
1859-12,81.0
1860-01,81.5
1860-02,88.0
1860-03,98.9
