src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
allegiantair,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
boston,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
businesstravellogue,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
flightarrival,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
flightexplorer,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
flights,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
flightview,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
flylouisville,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
flytecomm,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
foxbusiness,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
gofox,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
helloflight,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
myrateplan,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
mytripandmore,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
orbitz,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
ord,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
panynj,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
travelocity,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
usatoday,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
weather,AA-1007-MIA-PHX,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
aa,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
airtravelcenter,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
allegiantair,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
boston,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
businesstravellogue,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightarrival,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightaware,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightexplorer,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flights,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightstats,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightview,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flightwise,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flylouisville,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
flytecomm,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
foxbusiness,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
gofox,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
helloflight,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
mco,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
myrateplan,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
mytripandmore,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
orbitz,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
panynj,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
quicktrip,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
travelocity,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
usatoday,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
weather,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
world-flight-tracker,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
wunderground,AA-1007-MIA-PHX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
aa,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
allegiantair,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
boston,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
businesstravellogue,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flightarrival,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flightaware,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flightexplorer,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flights,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flightstats,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flightview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flylouisville,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
flytecomm,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
foxbusiness,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
gofox,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
helloflight,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
myrateplan,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
mytripandmore,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
orbitz,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
panynj,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
quicktrip,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
travelocity,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
usatoday,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
weather,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
world-flight-tracker,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
wunderground,AA-1007-MIA-PHX,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
aa,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
airtravelcenter,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
allegiantair,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
boston,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
businesstravellogue,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightaware,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightexplorer,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flights,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightstats,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flightview,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flylouisville,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
flytecomm,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
foxbusiness,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
gofox,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
helloflight,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
ifly,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
myrateplan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
mytripandmore,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
orbitz,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
ord,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
panynj,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
quicktrip,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
travelocity,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
weather,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
world-flight-tracker,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
wunderground,AA-1007-MIA-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
