id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1644,189,89,12.0,0.045,20.0,244,43,312,19
1643,188,5,12.0,0.035,45.0,244,43,Ipswich,19
2618,2014,15,16.0,0.07,46.0,113,44,119,15
2005,198,15,12.0,0.06,60.0,170,45,Holland,3
1343,199,9,12.0,0.045,,170,45,Hilo,3
2404,1006,21,12.0,0.049,22.0,20,46,235,37
2323,2121,15,12.0,0.067,60.0,20,46,Kearney,37
2189,1064,19,12.0,0.068,62.0,20,46,Kalona,37
2188,1229,100,12.0,0.05,20.0,20,46,235,37
2187,429,55,12.0,0.051,45.0,20,46,235,37
1966,2182,37,12.0,0.054,55.0,177,47,Kent,23
1965,1850,15,12.0,0.067,70.0,177,47,Juneau,23
1964,1905,91,12.0,0.05,28.0,177,47,Indianapolis,23
1963,2269,62,12.0,0.054,48.0,177,47,195,23
1855,1996,37,12.0,0.053,,215,48,165,21
1778,1464,65,16.0,0.07,42.0,215,48,Halethorpe,21
1209,1940,20,12.0,0.047,,215,48,Laurel,21
954,1564,60,12.0,0.068,,215,48,165,21
910,924,89,12.0,0.066,,215,48,Juneau,21
707,430,20,12.0,0.047,,215,48,Hyannis,21
533,114,5,12.0,0.055,35.0,215,48,165,21
183,1522,18,12.0,0.049,28.0,215,48,165,21
182,1919,15,12.0,0.069,69.0,215,48,165,21
1806,1024,12,16.0,0.088,108.0,231,49,Indianapolis,45
2435,2194,61,12.0,0.05,10.0,6,50,173,19
2423,712,18,12.0,0.058,45.0,6,50,173,19
2420,172,15,12.0,0.068,85.0,6,50,173,19
2419,379,82,12.0,0.048,16.0,6,50,173,19
2494,1431,20,12.0,0.058,,532,51,Kona,22
2325,1858,89,16.0,0.06,,532,51,144,22
2022,2255,100,16.0,0.05,,532,51,144,22
1989,1431,20,16.0,0.058,,532,51,Idaho Springs,22
1988,2112,15,16.0,0.07,,532,51,144,22
1955,232,10,16.0,0.058,,532,51,144,22
2558,1312,50,12.0,0.044,44.0,479,52,Kona,23
2557,2120,12,16.0,0.083,,479,52,245,23
2556,1398,9,12.0,0.057,27.0,479,52,Kalona,23
2496,472,8,12.0,0.06,,531,53,83,23
2410,912,15,12.0,0.072,87.0,531,53,Kearney,23
1902,16,57,12.0,0.056,32.0,531,53,Kirkwood,23
1901,228,15,12.0,0.062,68.0,531,53,Krebs,23
1261,229,8,12.0,0.06,34.0,531,53,83,23
1253,2153,62,12.0,0.05,38.0,531,53,83,23
1900,1231,50,12.0,0.055,40.0,199,54,267,19
1317,1909,18,12.0,0.053,20.0,199,54,Kalamazoo,19
1158,1152,15,12.0,0.078,,405,55,Kona,43
1157,2000,41,12.0,0.047,,405,55,4,43
1156,1415,22,12.0,0.064,,405,55,4,43
1155,236,65,12.0,0.056,,405,55,4,43
1154,2008,9,12.0,0.06,,405,55,4,43
2104,133,24,16.0,0.081,17.0,136,56,42,5
1762,949,12,12.0,0.095,104.0,136,56,42,5
1422,2213,37,16.0,0.041,,136,56,42,5
1067,588,5,16.0,0.067,85.0,136,56,Hudsonville,5
1003,241,15,12.0,0.07,,420,57,Idaho Springs,19
1002,800,23,12.0,0.065,,420,57,259,19
1001,48,90,12.0,0.06,,420,57,Huntsville,19
2639,548,23,16.0,0.08,54.0,536,58,131,22
2469,1749,15,16.0,0.062,,536,58,131,22
2586,307,61,12.0,0.06,,335,59,206,14
2585,786,15,16.0,0.075,60.0,335,59,206,14
643,247,41,12.0,0.05,32.0,467,60,Juneau,42
632,1035,15,12.0,0.06,55.0,467,60,Knoxville,42
1714,249,15,12.0,0.062,65.0,264,61,Kirkwood,26
1713,1787,51,12.0,0.05,40.0,264,61,198,26
1712,1329,20,12.0,0.05,35.0,264,61,198,26
1711,1335,10,12.0,0.051,26.0,264,61,Jacksonville,26
1456,1621,54,12.0,0.072,60.0,264,61,Kirkwood,26
767,1337,10,12.0,0.051,26.0,264,61,198,26
766,1331,20,12.0,0.05,35.0,264,61,198,26
579,250,15,12.0,0.062,65.0,264,61,198,26
168,1934,9,12.0,0.047,,264,61,198,26
159,1788,51,12.0,0.05,40.0,264,61,Ipswich,26
35,1330,20,12.0,0.05,35.0,264,61,Kona,26
34,1336,10,12.0,0.051,26.0,264,61,Juneau,26
2096,135,15,12.0,0.069,81.0,137,62,216,9
2095,2199,5,12.0,0.058,38.0,137,62,216,9
1257,1088,18,16.0,0.053,43.0,384,63,294,23
1256,757,89,16.0,0.099,85.0,384,63,294,23
1255,181,12,16.0,0.098,76.0,384,63,Lafayette,23
986,1341,80,16.0,0.055,35.0,384,63,294,23
985,190,15,16.0,0.066,50.0,384,63,294,23
2508,1096,18,16.0,0.055,45.0,526,64,Kinston,27
1441,299,10,12.0,0.052,,343,65,Kalamazoo,26
1413,1841,18,12.0,0.063,,343,65,124,26
1411,1786,9,12.0,0.054,,343,65,Houston,26
2620,1784,89,16.0,0.072,75.0,90,66,Knoxville,15
2412,562,9,12.0,0.045,16.0,16,67,286,4
1898,286,15,12.0,0.075,35.0,16,67,Hyannis,4
1897,274,65,12.0,0.05,8.0,16,67,Glendale,4
1896,90,18,12.0,0.058,44.0,16,67,Indianapolis,4
1850,119,24,12.0,0.071,83.0,217,68,Grand Rapids,5
1849,122,22,12.0,0.071,45.0,217,68,75,5
1848,123,90,12.0,0.078,34.0,217,68,Half Moon Bay,5
1847,480,5,12.0,0.066,44.0,217,68,Knoxville,5
2485,1754,10,12.0,0.048,16.0,535,69,Jackson,50
2484,322,5,12.0,0.046,20.0,535,69,Lake Barrington,50
2449,754,89,12.0,0.073,,553,70,Kirkwood,19
2634,1399,15,12.0,0.048,47.0,24,70,Huntsville,22
2153,1406,60,12.0,0.06,30.0,24,70,182,22
1953,975,20,12.0,0.052,,24,70,Lake Havasu City,22
1496,469,10,12.0,0.068,,24,70,Hudsonville,22
1481,55,15,12.0,0.07,51.0,24,70,Hamilton,22
1480,846,40,12.0,0.055,,24,70,Lake Havasu City,22
1564,19,20,12.0,0.05,,313,71,Jacksonville,29
1541,612,21,12.0,,,313,71,168,29
1321,354,10,12.0,0.055,,313,71,168,29
1320,1164,5,12.0,0.08,,313,71,168,29
1319,1551,12,12.0,0.096,,313,71,Kirkwood,29
1303,60,62,12.0,0.052,,313,71,168,29
1025,1366,12,12.0,,,313,71,Hayward,29
1012,50,23,12.0,0.05,,313,71,168,29
942,14,90,12.0,0.064,,313,71,168,29
937,57,18,12.0,0.045,,313,71,168,29
888,13,57,12.0,0.056,37.0,313,71,168,29
886,13,57,12.0,0.056,37.0,313,71,168,29
612,13,57,12.0,0.056,37.0,313,71,Ipswich,29
611,68,18,12.0,0.046,35.0,313,71,168,29
1372,2288,75,12.0,0.059,,360,72,Jackson,37
1371,871,75,12.0,0.059,,360,72,94,37
1812,1656,12,12.0,0.08,80.0,229,73,48,19
1547,777,18,12.0,0.059,60.0,315,74,Laurel,45
1546,1910,57,12.0,0.065,30.0,315,74,Idaho Springs,45
1545,302,56,12.0,0.053,22.0,315,74,1,45
119,778,18,12.0,0.059,60.0,315,74,1,45
1408,1148,71,12.0,0.049,16.0,351,74,7,45
2490,1629,23,12.0,,,533,75,Hayward,43
2489,1204,20,12.0,,,533,75,18,43
2488,2148,5,12.0,,,533,75,Kalona,43
2487,1895,18,12.0,,,533,75,18,43
939,2073,8,16.0,0.07,,433,76,Hooksett,34
692,305,25,12.0,0.06,40.0,433,76,223,34
667,304,9,12.0,0.044,16.0,433,76,223,34
665,2061,97,12.0,0.055,28.0,433,76,223,34
1607,315,43,12.0,0.06,,295,77,192,44
1597,111,3,12.0,0.053,,295,77,192,44
344,438,91,12.0,0.04,,295,77,Holland,44
89,523,41,12.0,0.05,,295,77,192,44
88,2161,97,12.0,0.05,,295,77,Kearney,44
1569,1254,15,12.0,0.065,,310,78,142,9
1568,1126,40,12.0,0.055,,310,78,142,9
1188,631,10,12.0,0.06,,310,78,Lahaina,9
1891,1226,15,16.0,0.042,30.0,203,79,Jacksonville,31
1890,1240,67,16.0,0.04,34.0,203,79,241,31
577,320,78,12.0,0.051,,474,80,213,34
513,321,78,12.0,0.045,27.0,474,80,213,34
2422,725,15,12.0,0.066,72.0,10,81,86,5
1727,1127,92,16.0,0.075,22.0,10,81,86,5
1614,2271,41,16.0,0.048,30.0,10,81,86,5
1613,887,79,12.0,0.056,26.0,10,81,Hyannis,5
1549,697,50,16.0,0.07,94.0,10,81,Kinston,5
1548,1853,9,12.0,0.047,,10,81,Hamilton,5
1517,1578,15,16.0,0.068,,10,81,Hamilton,5
1500,1315,9,12.0,0.047,,10,81,86,5
1421,1207,9,12.0,0.047,,10,81,86,5
1360,1801,57,12.0,0.048,38.0,10,81,Hudsonville,5
1184,582,77,16.0,0.049,,10,81,86,5
1183,1130,18,12.0,0.053,45.0,10,81,Hamilton,5
1023,1306,99,12.0,0.064,,10,81,86,5
998,2007,22,16.0,0.061,,10,81,Grand Rapids,5
997,164,18,12.0,0.058,,10,81,86,5
996,567,10,12.0,0.058,,10,81,Hershey,5
931,2272,41,12.0,0.048,,10,81,Huntsville,5
798,373,9,16.0,0.048,,10,81,Hilo,5
633,725,15,16.0,0.066,72.0,10,81,Hilo,5
2062,1394,22,16.0,0.071,16.0,148,82,Hayward,3
1830,1614,85,12.0,0.045,8.0,225,83,Helena,19
1629,1674,15,16.0,0.065,45.0,225,83,33,19
1601,475,100,12.0,0.055,,225,83,33,19
1427,1765,35,12.0,0.056,,225,83,Houghton,19
1349,332,97,16.0,0.049,30.0,225,83,33,19
1310,332,97,12.0,0.049,30.0,225,83,33,19
1281,1763,79,12.0,0.053,15.0,225,83,Hamilton,19
1144,1764,20,12.0,0.053,7.0,225,83,33,19
1143,332,97,12.0,0.049,30.0,225,83,33,19
1395,926,18,12.0,0.049,35.0,354,84,34,5
808,980,18,12.0,0.057,35.0,354,84,34,5
81,927,18,12.0,0.049,35.0,354,84,34,5
2596,935,15,12.0,0.062,80.0,235,85,146,24
2300,15,18,12.0,0.065,,76,86,Juneau,38
2299,1267,15,12.0,0.058,,76,86,304,38
2298,1530,49,12.0,0.047,,76,86,Jackson,38
2107,1589,22,12.0,0.06,52.0,134,87,Hyannis,26
1573,1589,22,12.0,0.057,52.0,134,87,35,26
1289,346,15,12.0,0.07,80.0,134,87,Kona,26
1288,345,65,12.0,0.06,25.0,134,87,35,26
470,347,5,12.0,0.055,,134,87,Houston,26
2167,677,5,12.0,0.052,40.0,121,88,Hayward,43
2204,1619,71,16.0,0.05,,107,89,235,37
1522,91,20,12.0,0.042,9.0,325,90,Hooksett,5
397,1944,20,12.0,0.045,15.0,325,90,75,5
193,1243,15,12.0,0.062,68.0,325,90,75,5
83,160,5,12.0,0.054,19.0,325,90,Holland,5
1802,2295,61,12.0,0.05,,233,91,Kansas City,9
1801,1165,15,12.0,0.072,60.0,233,91,Knoxville,9
1800,1727,68,12.0,0.05,21.0,233,91,Huntsville,9
1799,136,20,12.0,0.055,28.0,233,91,Kalamazoo,9
2619,1075,18,16.0,0.058,,101,92,Green Bay,15
2468,1269,5,16.0,0.053,,542,93,Knoxville,22
2637,218,90,16.0,0.067,,2,94,118,22
2636,1904,30,16.0,0.06,,2,94,118,22
2598,1997,14,16.0,0.098,,2,94,118,22
2597,1200,15,16.0,0.06,,2,94,118,22
2548,212,86,16.0,0.07,,2,94,118,22
2542,2154,34,16.0,0.077,,2,94,Hudsonville,22
2541,197,29,16.0,0.065,,2,94,Hamilton,22
2504,443,42,16.0,0.065,,2,94,118,22
2500,2099,90,16.0,0.065,,2,94,118,22
2499,209,100,16.0,0.065,,2,94,118,22
2498,1414,29,16.0,0.05,,2,94,Helena,22
2481,1528,90,16.0,0.09,,2,94,118,22
2476,2030,29,16.0,0.055,,2,94,Hayward,22
2467,87,90,16.0,0.059,,2,94,Kansas City,22
2466,1728,89,16.0,0.066,,2,94,118,22
2465,1296,45,16.0,0.041,,2,94,Indianapolis,22
2433,1885,32,16.0,0.082,,2,94,118,22
2418,629,44,16.0,0.065,,2,94,Helena,22
2416,1634,28,16.0,0.062,,2,94,Ipswich,22
2382,704,28,16.0,,,2,94,118,22
2381,638,30,16.0,,,2,94,118,22
2290,1845,100,16.0,0.061,,2,94,Helena,22
2241,2162,80,16.0,0.063,,2,94,118,22
2240,1747,22,16.0,0.056,,2,94,Hardy,22
2137,2263,84,16.0,0.099,,2,94,118,22
2101,1861,86,16.0,0.051,,2,94,118,22
2092,169,29,16.0,0.062,,2,94,118,22
2091,1285,28,16.0,0.062,,2,94,Hershey,22
2086,2173,29,16.0,0.053,,2,94,Greenville,22
2023,1549,89,16.0,0.063,,2,94,118,22
2006,1314,23,16.0,0.064,,2,94,118,22
1997,1646,61,16.0,0.07,,2,94,118,22
1977,2127,28,16.0,0.067,,2,94,Houghton,22
1976,2128,28,16.0,0.067,,2,94,Juneau,22
1974,491,30,16.0,0.05,,2,94,Idaho Springs,22
1973,1405,34,16.0,0.06,,2,94,Hayward,22
1959,92,28,16.0,0.065,,2,94,118,22
1958,220,100,16.0,0.045,,2,94,Houghton,22
1949,1620,23,16.0,0.063,,2,94,Gloucester,22
1947,2085,29,16.0,0.093,,2,94,Hilo,22
1785,1172,26,16.0,0.073,,2,94,118,22
1651,1261,61,16.0,0.056,,2,94,Juneau,22
1443,2083,12,16.0,0.093,,2,94,118,22
1352,487,34,16.0,0.065,,2,94,Hilo,22
1267,277,8,16.0,0.05,,2,94,118,22
1266,2297,90,16.0,0.09,,2,94,118,22
1178,2166,96,16.0,0.082,,2,94,Hattiesburg,22
1136,1998,28,16.0,0.098,,2,94,118,22
1044,245,5,16.0,0.06,,2,94,Hooksett,22
1033,1039,84,16.0,0.099,,2,94,Hardy,22
1031,1586,14,16.0,0.095,,2,94,118,22
909,671,26,16.0,0.092,,2,94,118,22
873,488,34,16.0,0.065,,2,94,Hattiesburg,22
860,2165,88,16.0,0.099,,2,94,118,22
677,246,5,16.0,0.062,,2,94,Huntsville,22
671,2298,90,16.0,0.09,,2,94,Houghton,22
670,2167,96,16.0,0.092,,2,94,Green Bay,22
669,2084,29,16.0,0.097,,2,94,118,22
627,1140,31,16.0,0.085,,2,94,118,22
387,692,90,16.0,0.055,,2,94,Hayward,22
385,1882,30,16.0,0.06,,2,94,Hardy,22
384,2091,29,16.0,0.065,,2,94,Ipswich,22
1096,1994,18,12.0,,,409,95,Knoxville,9
1095,1475,20,12.0,,,409,95,Kansas City,9
2456,360,5,16.0,0.061,,546,96,88,6
921,1408,5,12.0,0.05,15.0,438,97,5,0
920,1605,18,12.0,0.052,17.0,438,97,5,0
919,451,40,12.0,0.048,,438,97,5,0
648,688,15,12.0,0.061,64.0,438,97,5,0
1279,639,50,16.0,0.068,47.0,376,98,Kent,34
756,368,52,12.0,0.045,,376,98,Hilo,34
566,639,50,12.0,0.068,47.0,376,98,40,34
328,369,52,12.0,0.045,,376,98,40,34
66,367,6,16.0,0.052,,376,98,40,34
65,366,6,12.0,0.052,,376,98,Houston,34
538,2071,29,16.0,0.08,,480,99,239,33
504,1724,74,16.0,,,480,99,Jacksonville,33
383,265,8,16.0,0.073,85.0,480,99,Huntsville,33
29,2158,91,16.0,0.099,,480,99,Leavenworth,33
28,2106,5,16.0,0.062,42.0,480,99,Jacksonville,33
27,1480,66,16.0,0.058,35.0,480,99,Helena,33
26,276,91,16.0,0.052,40.0,480,99,Kent,33
1627,466,78,16.0,0.053,,287,100,61,35
2552,1514,18,12.0,0.045,,510,101,Holland,14
2125,21,9,12.0,0.06,40.0,129,102,Kansas City,43
2124,1943,100,12.0,0.06,20.0,129,102,134,43
2123,1339,12,16.0,0.09,118.0,129,102,Lahaina,43
2608,2281,10,16.0,0.065,,157,103,Kansas City,15
2607,268,8,16.0,0.068,,157,103,Kalamazoo,15
2606,1356,61,24.0,0.078,,157,103,Half Moon Bay,15
2478,1518,18,12.0,0.055,40.0,157,103,189,15
2471,1012,12,12.0,0.099,115.0,157,103,Hilo,15
2470,1146,40,12.0,0.06,,157,103,Hershey,15
2464,468,20,16.0,0.065,,157,103,Juneau,15
2160,1103,20,16.0,0.068,16.0,157,103,189,15
2158,43,15,16.0,0.072,86.0,157,103,Kirkwood,15
2072,1248,15,16.0,0.068,,157,103,189,15
2054,1518,18,16.0,0.055,40.0,157,103,189,15
2196,499,19,12.0,0.05,14.0,109,104,235,37
668,1357,18,12.0,0.056,36.0,465,105,49,4
52,940,65,12.0,0.049,,508,106,112,34
51,1868,15,12.0,0.068,,508,106,Kearney,34
50,1334,76,12.0,0.049,,508,106,112,34
49,1615,18,12.0,0.043,,508,106,Kansas City,34
2657,283,14,12.0,0.093,,445,107,Indianapolis,40
2656,1745,10,12.0,0.062,,445,107,52,40
2655,555,18,12.0,0.06,,445,107,Lyons,40
2654,39,71,16.0,0.048,,445,107,Hudsonville,40
2653,1007,15,16.0,0.077,,445,107,Juneau,40
2652,344,12,16.0,0.097,,445,107,52,40
2252,842,22,16.0,0.052,,93,108,217,36
2214,1029,9,16.0,0.053,25.0,93,108,Kearney,36
2213,1377,5,16.0,0.063,35.0,93,108,Kearney,36
1442,684,15,16.0,0.068,100.0,93,108,217,36
170,1378,5,16.0,0.063,35.0,93,108,217,36
169,1030,9,16.0,0.053,25.0,93,108,217,36
2315,1020,15,12.0,0.068,100.0,63,109,11,37
