id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2501,Hopalicious,American Pale Ale (APA),12.0,0.057,,73,Ale Asylum,Bloomfield,WI
1535,Kentucky Kölsch,Kölsch,16.0,0.043,,388,Alltech's Lexington Brewing Company,Lexington,KY
1149,Kentucky IPA,American IPA,16.0,0.065,,388,Alltech's Lexington Brewing Company,Laurel,KY
1474,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,0.054,,401,Amnesia Brewing Company,Jackson,WA
1473,Damnesia,American IPA,16.0,0.062,,401,Amnesia Brewing Company,Broomfield,WA
837,Desolation IPA,American IPA,16.0,0.062,43.0,401,Amnesia Brewing Company,Belfast,WA
2592,Liberty Ale,American IPA,12.0,0.059,,35,Anchor Brewing Company,Dillon,CA
2578,IPA,American IPA,12.0,0.065,,35,Anchor Brewing Company,Asheville,CA
2577,Summer Wheat,American Pale Wheat Ale,12.0,0.045,,35,Anchor Brewing Company,Middlebury,CA
2103,California Lager,American Amber / Red Lager,12.0,0.049,,35,Anchor Brewing Company,College Station,CA
2102,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,,35,Anchor Brewing Company,San Francisco,CA
2291,Blood Orange Gose,Gose,12.0,0.042,,171,Anderson Valley Brewing Company,Boonville,CA
1818,Keebarlin' Pale Ale,American Pale Ale (APA),12.0,0.042,,171,Anderson Valley Brewing Company,Chandler,CA
1738,"the Kimmie, the Yink and the Holy Gose",Gose,12.0,0.048,,171,Anderson Valley Brewing Company,Bargersville,CA
1563,Fall Hornin',Pumpkin Ale,12.0,0.06,,171,Anderson Valley Brewing Company,Garrattsville,CA
1520,Barney Flats Oatmeal Stout,Oatmeal Stout,12.0,0.057,13.0,171,Anderson Valley Brewing Company,Everett,CA
1350,Summer Solstice,Cream Ale,12.0,0.056,4.0,171,Anderson Valley Brewing Company,Blanco,CA
1327,Hop Ottin' IPA,American IPA,12.0,0.07,80.0,171,Anderson Valley Brewing Company,Boonville,CA
1326,Boont Amber Ale,American Amber / Red Ale,12.0,0.058,15.0,171,Anderson Valley Brewing Company,Belt,CA
1221,Barney Flats Oatmeal Stout,Oatmeal Stout,12.0,0.057,13.0,171,Anderson Valley Brewing Company,Boonville,CA
1217,El Steinber Dark Lager,Vienna Lager,16.0,0.055,25.0,171,Anderson Valley Brewing Company,Portage,CA
811,Boont Amber Ale (2010),American Amber / Red Ale,12.0,0.058,15.0,171,Anderson Valley Brewing Company,Boonville,CA
753,Summer Solstice Cerveza Crema (2009),Cream Ale,12.0,0.056,4.0,171,Anderson Valley Brewing Company,Miami,CA
572,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,12.0,0.057,13.0,171,Anderson Valley Brewing Company,Milwaukee,CA
523,Winter Solstice,Winter Warmer,12.0,0.069,6.0,171,Anderson Valley Brewing Company,Chandler,CA
367,Hop Ottin' IPA (2011),American IPA,12.0,0.07,80.0,171,Anderson Valley Brewing Company,Prescott,CA
78,Boont Amber Ale (2011),American Amber / Red Ale,12.0,0.058,15.0,171,Anderson Valley Brewing Company,Boonville,CA
77,Summer Solstice (2011),Cream Ale,12.0,0.056,4.0,171,Anderson Valley Brewing Company,Boonville,CA
76,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12.0,0.055,28.0,171,Anderson Valley Brewing Company,Medford,CA
2337,Charlie's Rye IPA,American IPA,16.0,0.06,,146,Angry Minnow,Birmingham,WI
410,River Pig Pale Ale,American Pale Ale (APA),16.0,0.054,,542,Angry Minnow Brewing Company,Hayward,WI
409,Oaky's Oatmeal Stout,Oatmeal Stout,16.0,0.047,,542,Angry Minnow Brewing Company,Astoria,WI
1294,Angry Orchard Apple Ginger,Cider,16.0,0.05,,434,Angry Orchard Cider Company,Cincinnati,OH
1293,Angry Orchard Crisp Apple,Cider,16.0,0.05,,434,Angry Orchard Cider Company,Danville,OH
1292,Angry Orchard Crisp Apple,Cider,12.0,0.05,,434,Angry Orchard Cider Company,Dillon,OH
2207,Golden One,Belgian Pale Ale,12.0,0.068,,193,Anthem Brewing Company,Garrattsville,OK
2040,Arjuna,Witbier,12.0,0.06,,193,Anthem Brewing Company,Boulder,OK
2039,Uroboros,American Stout,12.0,0.085,,193,Anthem Brewing Company,Oklahoma City,OK
2511,Long Leaf,American IPA,16.0,0.071,75.0,69,Appalachian Mountain Brewery,Boone,NC
2510,Honey Badger Blonde,American Blonde Ale,16.0,0.047,19.0,69,Appalachian Mountain Brewery,Marlborough,NC
2509,Porter (a/k/a Black Gold Porter),American Porter,16.0,0.06,23.0,69,Appalachian Mountain Brewery,Middlebury,NC
413,Sky High Rye,American Pale Ale (APA),12.0,0.06,55.0,541,Arcadia Brewing Company,Battle Creek,MI
390,Whitsun,American Pale Wheat Ale,12.0,0.062,17.0,541,Arcadia Brewing Company,Charlottesville,MI
735,On-On Ale (2008),American Pale Ale (APA),12.0,0.052,,513,Arctic Craft Brewery,Hyannis,CO
1333,Quakertown Stout,American Double / Imperial Stout,12.0,0.092,50.0,426,Armadillo Ale Works,Davenport,TX
1332,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.051,20.0,426,Armadillo Ale Works,Denton,TX
1172,Mo's Gose,Gose,16.0,0.052,10.0,461,Armstrong Brewing Company,York,CA
1322,Green Bullet Organic India Pale Ale,American IPA,16.0,0.07,45.0,429,Asher Brewing Company,Boulder,CO
550,Rocket Girl,Kölsch,12.0,0.032,27.0,528,Asheville Brewing Company,Seven Points,NC
429,Ninja Porter,American Porter,12.0,0.053,26.0,528,Asheville Brewing Company,Asheville,NC
428,Shiva IPA,American IPA,12.0,0.06,69.0,528,Asheville Brewing Company,Crozet,NC
1640,Aslan Kölsch,Kölsch,16.0,0.048,,353,Aslan Brewing Company,Minneapolis,WA
1639,Aslan IPA,American IPA,16.0,0.077,,353,Aslan Brewing Company,Boston,WA
1638,Aslan Amber,American Amber / Red Ale,16.0,0.077,,353,Aslan Brewing Company,Lahaina,WA
597,This Season's Blonde,American Blonde Ale,12.0,0.056,27.0,523,Aspen Brewing Company,Aspen,CO
596,Independence Pass Ale,American IPA,12.0,0.07,67.0,523,Aspen Brewing Company,Aspen,CO
1580,Trolley Stop Stout,American Stout,12.0,0.057,40.0,374,Astoria Brewing Company,Astoria,OR
980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12.0,0.082,138.0,374,Astoria Brewing Company,Aspen,OR
979,Poop Deck Porter,American Porter,12.0,0.062,35.0,374,Astoria Brewing Company,Boston,OR
978,Old Red Beard Amber Ale,American Amber / Red Ale,12.0,0.06,35.0,374,Astoria Brewing Company,Farmers Branch,OR
2503,Hop A-Peel,American Double / Imperial IPA,16.0,0.075,115.0,72,Atwater Brewery,Detroit,MI
2502,Vanilla Java Porter,American Porter,16.0,0.055,12.0,72,Atwater Brewery,Fort Worth,MI
2495,Michelada,Fruit / Vegetable Beer,16.0,0.052,,72,Atwater Brewery,Detroit,MI
534,Dirty Blonde Ale,American Blonde Ale,12.0,0.045,8.0,72,Atwater Brewery,Athens,MI
528,Grand Circus IPA,American IPA,12.0,0.05,62.0,72,Atwater Brewery,Boston,MI
527,Atwater's Lager,Munich Helles Lager,12.0,0.05,12.0,72,Atwater Brewery,Monument,MI
1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,16.0,0.07,,413,Austin Beerworks,Baltimore,TX
343,Fire Eagle IPA,American IPA,12.0,0.062,,413,Austin Beerworks,Leominster,TX
342,Peacemaker,American Pale Ale (APA),12.0,0.051,,413,Austin Beerworks,Conestoga,TX
341,Pearl-Snap,German Pilsener,12.0,0.053,,413,Austin Beerworks,Austin,TX
340,Black Thunder,Schwarzbier,12.0,0.052,,413,Austin Beerworks,Austin,TX
2589,Raja,American Double / Imperial IPA,12.0,0.08,,37,Avery Brewing Company,Williams,CO
2546,Perzik Saison,Saison / Farmhouse Ale,12.0,0.064,,37,Avery Brewing Company,Chandler,CO
146,Avery Joe’s Premium American Pilsner,German Pilsener,12.0,0.047,42.0,37,Avery Brewing Company,Boulder,CO
108,White Rascal,Witbier,12.0,0.056,10.0,37,Avery Brewing Company,Miami,CO
107,Avery India Pale Ale,American IPA,12.0,0.063,69.0,37,Avery Brewing Company,Austin,CO
106,Ellie’s Brown Ale,American Brown Ale,12.0,0.055,17.0,37,Avery Brewing Company,Boonville,CO
1620,Pumpkin Beast,Pumpkin Ale,12.0,0.062,17.0,360,Aviator Brewing Company,Hershey,NC
1579,OktoberBeast,Märzen / Oktoberfest,12.0,0.072,22.0,360,Aviator Brewing Company,Oklahoma City,NC
1228,Mad Beach,American Pale Wheat Ale,12.0,0.048,23.0,360,Aviator Brewing Company,Jacksonville,NC
705,Hog Wild India Pale Ale,American IPA,12.0,0.067,,360,Aviator Brewing Company,Fuquay-Varina,NC
704,Devils Tramping Ground Tripel,Tripel,12.0,0.092,5.0,360,Aviator Brewing Company,Missoula,NC
702,Hot Rod Red,American Amber / Red Ale,12.0,0.061,41.0,360,Aviator Brewing Company,Fuquay-Varina,NC
2058,Palate Mallet,American Double / Imperial IPA,12.0,0.086,,235,Back East Brewing Company,Birmingham,CT
1483,Back East Porter,American Porter,12.0,0.06,,235,Back East Brewing Company,Middleburg Heights,CT
1426,Back East Golden Ale,American Blonde Ale,12.0,0.049,,235,Back East Brewing Company,Bloomfield,CT
1132,Misty Mountain IPA,American IPA,12.0,0.07,,235,Back East Brewing Company,Lincoln,CT
1131,Back East Ale,American Amber / Red Ale,12.0,0.05,,235,Back East Brewing Company,Menominie,CT
1876,Truck Stop Honey Brown Ale,English Brown Ale,12.0,0.06,,286,Back Forty Beer Company,Gadsden,AL
1875,Naked Pig Pale Ale,American Pale Ale (APA),12.0,0.06,43.0,286,Back Forty Beer Company,Gadsden,AL
966,Topcutter India Pale Ale,American IPA,12.0,0.068,70.0,483,Bale Breaker Brewing Company,Latrobe,WA
965,Field 41 Pale Ale,American Pale Ale (APA),12.0,0.044,38.0,483,Bale Breaker Brewing Company,Aurora,WA
2593,Grapefruit Sculpin,American IPA,12.0,0.07,,34,Ballast Point Brewing Company,Tucson,CA
2105,Even Keel,American IPA,12.0,0.038,40.0,34,Ballast Point Brewing Company,Norfolk,CA
1401,Ballast Point Pale Ale,Kölsch,12.0,0.052,23.0,34,Ballast Point Brewing Company,Baltimore,CA
1400,Big Eye India Pale Ale,American IPA,12.0,0.07,75.0,34,Ballast Point Brewing Company,Hayward,CA
1019,Longfin Lager,Munich Helles Lager,12.0,0.046,,34,Ballast Point Brewing Company,Green Bay,CA
1018,Sculpin IPA,American IPA,12.0,0.07,70.0,34,Ballast Point Brewing Company,San Diego,CA
1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,0.045,,318,Banner Beer Company,Cincinnati,MA
1644,Banner American Rye,Rye Beer,12.0,0.045,20.0,318,Banner Beer Company,Bloomfield,MA
1643,Banner American Ale,American Amber / Red Ale,12.0,0.035,45.0,318,Banner Beer Company,Seven Points,MA
2618,Thai.p.a,American IPA,16.0,0.07,46.0,20,Bare Hands Brewery,York,IN
2005,Barrio Blanco,American IPA,12.0,0.06,60.0,251,Barrio Brewing Company,Tucson,AZ
1343,Barrio Tucson Blonde,American Blonde Ale,12.0,0.045,,251,Barrio Brewing Company,Medford,AZ
2404,Hop in the ‘Pool Helles,American Pilsner,12.0,0.049,22.0,116,Base Camp Brewing Co.,Ashland,OR
2323,Ultra Gnar Gnar IPA,American IPA,12.0,0.067,60.0,116,Base Camp Brewing Co.,Buena Vista,OR
2189,In-Tents India Pale Lager,American Pale Lager,12.0,0.068,62.0,116,Base Camp Brewing Co.,Evansville,OR
2188,Lost Meridian Wit,Witbier,12.0,0.05,20.0,116,Base Camp Brewing Co.,Duluth,OR
2187,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,12.0,0.051,45.0,116,Base Camp Brewing Co.,Portland,OR
1966,Wagon Party,California Common / Steam Beer,12.0,0.054,55.0,258,Bauhaus Brew Labs,Chico,MN
1965,Sky-Five,American IPA,12.0,0.067,70.0,258,Bauhaus Brew Labs,Minneapolis,MN
1964,Stargrazer,Schwarzbier,12.0,0.05,28.0,258,Bauhaus Brew Labs,Sacramento,MN
1963,Wonderstuff,German Pilsener,12.0,0.054,48.0,258,Bauhaus Brew Labs,Michigan City,MN
1855,Tarnation California-Style Lager,California Common / Steam Beer,12.0,0.053,,292,Baxter Brewing Company,Farmers Branch,ME
1778,On the Count of 3 (2015),Hefeweizen,16.0,0.07,42.0,292,Baxter Brewing Company,Lewiston,ME
1209,Summer Swelter,American Pale Wheat Ale,12.0,0.047,,292,Baxter Brewing Company,Lewiston,ME
954,Phantom Punch Winter Stout,Foreign / Export Stout,12.0,0.068,,292,Baxter Brewing Company,Aurora,ME
910,Hayride Autumn Ale,Rye Beer,12.0,0.066,,292,Baxter Brewing Company,Farmers Branch,ME
707,Celsius Summer Ale (2012),American Pale Wheat Ale,12.0,0.047,,292,Baxter Brewing Company,Durango,ME
533,Amber Road,American Amber / Red Ale,12.0,0.055,35.0,292,Baxter Brewing Company,Soldotna,ME
183,Pamola Xtra Pale Ale,American Pale Ale (APA),12.0,0.049,28.0,292,Baxter Brewing Company,Diamond Springs,ME
182,Stowaway IPA,American IPA,12.0,0.069,69.0,292,Baxter Brewing Company,Bridgewater Corners,ME
1806,Hoptopus Double IPA,American Double / Imperial IPA,16.0,0.088,108.0,306,Beach Brewing Company,Prescott,VA
2435,Watermelon Ale,Fruit / Vegetable Beer,12.0,0.05,10.0,103,Beer Works Brewery,Lowell,MA
2423,Fenway American Pale Ale,American Pale Ale (APA),12.0,0.058,45.0,103,Beer Works Brewery,Boston,MA
2420,Back Bay IPA,American IPA,12.0,0.068,85.0,103,Beer Works Brewery,Lowell,MA
2419,Bunker Hill Blueberry Ale,Other,12.0,0.048,16.0,103,Beer Works Brewery,Boise,MA
2494,Oberon,American Pale Wheat Ale,12.0,0.058,,76,Bell's Brewery,Chandler,MI
2325,Smitten,Rye Beer,16.0,0.06,,76,Bell's Brewery,Eagle,MI
2022,Winter White,Witbier,16.0,0.05,,76,Bell's Brewery,Louisville,MI
1989,Oberon,American Pale Wheat Ale,16.0,0.058,,76,Bell's Brewery,Chicago,MI
1988,Two Hearted,American IPA,16.0,0.07,,76,Bell's Brewery,Martinsville,MI
1955,Best Brown,American Brown Ale,16.0,0.058,,76,Bell's Brewery,Lake Barrington,MI
2558,Moar,English India Pale Ale (IPA),12.0,0.044,44.0,53,Bent Brewstillery,Roseville,MN
2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16.0,0.083,,53,Bent Brewstillery,Roseville,MN
2556,Nordic Blonde,American Blonde Ale,12.0,0.057,27.0,53,Bent Brewstillery,Jacksonville,MN
2496,Cold Press,American Black Ale,12.0,0.06,,75,Bent Paddle Brewing Company,Cleveland,MN
2410,Harness the Winter,American IPA,12.0,0.072,87.0,75,Bent Paddle Brewing Company,Libertyville,MN
1902,14° ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,32.0,75,Bent Paddle Brewing Company,Greenville,MN
1901,Bent Hop Golden IPA,American IPA,12.0,0.062,68.0,75,Bent Paddle Brewing Company,Abita Springs,MN
1261,Bent Paddle Black Ale,American Black Ale,12.0,0.06,34.0,75,Bent Paddle Brewing Company,York,MN
1253,Venture Pils,German Pilsener,12.0,0.05,38.0,75,Bent Paddle Brewing Company,Duluth,MN
1900,Lost Sailor IPA,English India Pale Ale (IPA),12.0,0.055,40.0,278,Berkshire Brewing Company,Hyannis,MA
1317,Steel Rail Extra Pale Ale,American Pale Ale (APA),12.0,0.053,20.0,278,Berkshire Brewing Company,South Deerfield,MA
1158,La Frontera Premium IPA,American IPA,12.0,0.078,,463,Big Bend Brewing Company,Asheville,TX
1157,Tejas Lager,Czech Pilsener,12.0,0.047,,463,Big Bend Brewing Company,Boulder,TX
1156,Number 22 Porter,American Porter,12.0,0.064,,463,Big Bend Brewing Company,Alpine,TX
1155,Big Bend Hefeweizen,Hefeweizen,12.0,0.056,,463,Big Bend Brewing Company,York,TX
1154,Terlingua Gold,American Blonde Ale,12.0,0.06,,463,Big Bend Brewing Company,Alpine,TX
2104,Aprè Shred,American Strong Ale,16.0,0.081,17.0,220,Big Choice Brewing,Grand Rapids,CO
1762,Hemlock Double IPA,American Double / Imperial IPA,12.0,0.095,104.0,220,Big Choice Brewing,Cherry Hill,CO
1422,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16.0,0.041,,220,Big Choice Brewing,Broomfield,CO
1067,Disconnected Red,American Amber / Red Ale,16.0,0.067,85.0,220,Big Choice Brewing,Alpine,CO
1003,Big Elm IPA,American IPA,12.0,0.07,,477,Big Elm Brewing,Bloomington,MA
1002,Gerry Dog Stout,American Stout,12.0,0.065,,477,Big Elm Brewing,Lone Tree,MA
1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.06,,477,Big Elm Brewing,Lake Geneva,MA
2639,Dark Star,American Stout,16.0,0.08,54.0,8,Big Lake Brewing,Holland,MI
2469,Ryecoe,American IPA,16.0,0.062,,8,Big Lake Brewing,Hayward,MI
2586,Blueberry Blonde,Fruit / Vegetable Beer,12.0,0.06,,40,Big Muddy Brewing,Murphysboro,IL
2585,Galaxy IPA,American IPA,16.0,0.075,60.0,40,Big Muddy Brewing,Garden City,IL
643,Big River Pilsner,Czech Pilsener,12.0,0.05,32.0,519,Big River Brewing Company,Asheville,TN
632,House Brand IPA,American IPA,12.0,0.06,55.0,519,Big River Brewing Company,Denton,TN
1714,Big Sky IPA,American IPA,12.0,0.062,65.0,336,Big Sky Brewing Company,York,MT
1713,Scape Goat Pale Ale,English Pale Ale,12.0,0.05,40.0,336,Big Sky Brewing Company,Lahaina,MT
1712,Montana Trout Slayer Ale,American Pale Wheat Ale,12.0,0.05,35.0,336,Big Sky Brewing Company,Michigan City,MT
1711,Moose Drool Brown Ale,American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Boone,MT
1456,Powder Hound Winter Ale,English Strong Ale,12.0,0.072,60.0,336,Big Sky Brewing Company,York,MT
767,Moose Drool Brown Ale (2011),American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Bargersville,MT
