price,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom
2042985.7,20397,67,0,0,79,29406,8,7,1997,0,0,705,4914,898,1,3
4953566.499667576,83206,34,1,0,51,27565,9,9,1999,1,0,9170,9694,327,0,9
4749124.589319465,8951,11,1,0,63,32412,1,10,1997,1,0,6189,2892,626,0,1
4778994.039400459,22854,41,1,0,89,74420,4,7,2001,0,1,6216,521,481,1,0
4868114.070761654,46042,52,0,0,74,45861,9,8,2015,1,0,65,9506,946,0,5
4982833.294192771,93506,20,1,0,28,7068,8,9,2017,1,0,5297,1410,306,1,8
4885992.245098548,58748,76,0,0,40,20761,2,5,2010,0,1,1627,996,639,0,2
4722783.660944434,715,71,0,0,23,33439,7,3,2010,0,1,8609,3736,740,1,8
4871709.499083597,55327,22,1,0,59,76622,1,2,1993,1,1,7163,9333,504,1,8
6369055.0,63631,84,1,0,12,31269,6,10,2000,0,0,239,1952,411,1,4
4927866.059696176,77915,99,0,0,21,63942,5,10,2018,0,1,1081,9015,448,0,4
4931658.013002574,91804,5,0,0,81,87339,3,9,1999,0,1,8554,1275,930,1,8
4882288.969946252,57295,95,0,0,69,32081,2,2,1994,1,1,9771,9634,951,1,7
4901239.052098939,61057,65,1,0,77,17051,9,8,1998,1,0,9762,545,369,1,6
4979701.119986351,91626,83,1,0,55,59173,4,5,1991,1,1,2684,784,101,1,8
2948071.0,29356,96,1,1,46,4864,4,9,1990,1,1,1780,393,413,1,3
4824668.559681804,27134,62,1,0,2,1498,7,7,2003,0,0,3718,9140,357,1,3
4736814.781179429,1682,65,1,0,79,7602,2,3,2017,0,1,2590,425,659,1,4
5003542.792604207,98868,41,0,1,67,85917,7,3,2021,1,1,2146,1077,623,1,3
2399286.6,23898,62,1,0,93,73176,9,9,1996,0,1,8256,4656,136,0,1
4955311.985903553,83110,43,1,0,75,55046,7,10,2001,1,0,4108,5663,380,1,7
4906421.167271865,71154,67,0,1,53,8762,2,6,2021,1,1,8418,7187,706,0,8
4989709.315051331,90841,48,1,0,15,25300,6,5,2003,0,0,3333,149,842,0,9
6846709.0,68416,87,1,0,48,60979,8,7,2010,0,0,1811,6776,424,0,6
4878331.553899978,47585,95,0,0,5,81532,5,1,1993,1,1,5101,89,639,0,0
2850377.6,28452,79,1,0,40,79918,4,10,2006,1,1,388,1889,566,1,2
4804582.362186956,15630,78,1,0,4,98750,7,3,1996,1,0,7084,4158,225,1,0
4905630.19905376,65900,36,1,1,99,27819,1,5,2017,0,1,2637,1038,452,0,1
4792286.501942467,21600,94,1,0,56,85215,10,8,2000,0,1,3129,6029,236,1,3
4910495.89029203,74704,31,0,0,22,93675,1,9,1992,1,0,7463,8866,347,0,9
4977695.418094511,87291,78,1,1,42,5950,3,3,2017,0,1,6214,3127,596,1,2
4987526.131508807,96687,65,0,1,81,70871,4,4,2012,0,1,2438,8183,695,1,6
4920208.950639376,60567,65,1,1,100,39919,7,6,2019,1,0,7010,7994,993,1,0
489455.0,4872,41,0,0,74,79028,9,6,1990,1,0,5851,1579,473,0,6
4744625.274958909,9157,48,1,0,53,6500,4,10,2009,0,0,6401,6536,488,0,8
4892202.467704429,65217,26,1,1,39,96357,6,8,2019,0,1,1374,3300,804,0,10
4965654.0580645185,87346,56,1,1,82,34773,9,9,1990,0,1,5792,549,947,1,4
4870134.80377116,47701,26,1,0,46,73572,3,5,2001,1,0,5447,3025,610,0,3
4788984.443498756,14766,50,0,1,79,36865,8,1,2001,0,0,8031,383,643,0,4
4988005.316193317,94841,19,1,1,75,11526,3,5,1998,1,1,3157,986,585,1,6
4886441.704835488,59318,92,0,0,91,68354,9,8,2002,0,0,9413,9619,425,1,5
4719788.502017251,1796,28,0,0,4,66676,1,1,1997,0,1,8360,2070,142,0,4
5008311.236285128,96526,36,1,1,34,61875,5,2,2020,0,1,2131,710,680,1,0
4900812.127669201,62876,36,0,0,9,90089,4,8,2006,0,0,338,8342,740,1,4
4899170.080326299,59558,43,1,1,89,79779,4,3,2012,0,0,9174,4094,712,1,5
5006751.568800261,97008,89,0,1,4,11466,9,5,2014,1,1,8321,5231,369,1,0
6678869.7,66746,6,1,0,10,22139,7,3,1997,0,0,1567,9732,378,1,3
4790705.838695816,25776,36,0,0,93,4777,5,9,2002,0,0,688,5948,954,1,10
5003202.346888571,96195,97,0,1,64,91809,7,4,2018,1,1,3874,9414,892,0,3
486824.5,4805,47,1,1,99,48026,5,5,1995,0,1,2788,4069,839,1,0
4797560.714303291,23045,21,1,0,75,72570,5,5,1990,0,1,651,4309,607,0,0
4980859.755209495,95441,70,0,1,65,3574,6,10,2017,1,1,2841,3067,404,1,3
4829711.9873267915,28381,34,1,0,64,44973,6,2,2009,1,0,6737,1660,502,1,2
4772989.850844708,15731,34,1,1,37,93825,5,2,2003,0,1,7361,4828,277,0,5
4809644.077560894,18966,58,1,0,25,4414,10,4,2019,1,1,2327,7431,823,0,0
4809332.898760083,24393,46,1,1,16,18507,4,8,2019,0,0,4080,4764,619,1,2
4908052.682416152,53339,67,0,0,11,6144,4,1,2013,1,0,368,8180,312,0,3
4868537.608446195,44053,17,1,0,55,70068,9,3,2004,1,0,6586,382,258,0,3
7091863.4,70898,98,0,0,92,51635,6,1,1994,0,0,4848,784,942,1,3
4979939.866653185,84483,41,1,0,85,28464,10,3,2019,1,0,6052,369,651,1,6
3574932.3,35716,24,1,0,52,77207,4,2,2013,1,1,8821,9581,991,0,10
4894002.000994789,64693,64,0,0,81,90290,10,9,2013,0,0,7506,6802,687,0,7
4817741.30913751,32593,40,1,0,94,89328,2,9,2006,0,0,2261,9719,871,1,2
4757782.322452314,1607,63,1,1,52,32832,10,8,2020,1,0,2844,5531,878,0,7
4858267.049061174,39484,74,0,1,30,6688,6,4,1991,1,0,3172,2821,172,1,9
4821133.1429003775,32458,28,1,1,20,47125,1,3,2015,0,0,8462,890,523,1,7
4940666.461560514,72243,64,0,1,23,34837,2,1,2004,1,1,4431,8585,752,1,3
2070369.6,20624,44,1,0,83,50284,10,2,1996,0,0,318,6191,606,0,4
4766675.521039985,7443,38,1,0,41,4785,8,8,2005,0,0,3249,4423,503,0,1
4942177.102584697,78382,41,0,0,14,58781,7,1,2020,1,1,8751,7515,985,1,6
7075926.0,70614,15,1,1,100,61317,10,5,2010,1,1,4845,8727,991,0,2
3225143.6,32235,59,1,0,10,76786,2,6,2016,1,0,7388,828,488,0,10
4729920.303557872,2523,12,1,1,67,75753,3,10,2015,1,1,150,473,949,1,1
4955526.330615258,87864,55,0,0,77,48421,8,4,2019,1,1,7834,7083,745,0,9
4799311.564620888,18316,97,0,0,3,68804,10,5,1991,1,0,5804,2070,846,1,9
5001747.221135725,94471,30,1,1,79,55210,6,1,2011,0,1,1327,6342,285,0,3
4908446.032016561,60704,96,1,1,29,18856,1,10,2004,0,0,4505,9766,847,1,2
4874007.292441011,54020,4,1,0,64,58230,1,3,2013,0,0,8767,4062,882,1,4
4894005.37397261,59612,37,1,0,56,69063,10,7,2017,1,1,5616,5474,914,1,2
4914472.8057581745,56467,63,0,0,41,28576,3,2,1990,1,0,2743,5018,815,0,0
4879160.548689436,65625,55,0,1,36,89469,2,10,2015,0,1,774,1091,958,1,10
4845749.050370493,41570,76,0,1,98,21758,10,4,2014,1,1,3573,3494,486,1,10
4865653.323763436,44862,99,0,1,68,58122,7,5,1992,0,0,9383,3076,631,0,3
4868264.897065498,47212,37,1,1,81,4826,7,4,2001,0,0,7210,5160,159,0,9
4737380.34660043,2840,17,1,0,26,94918,4,4,2004,1,0,6848,5362,294,1,10
4052600.4,40465,85,0,0,100,6023,4,9,2004,0,0,6327,1053,403,1,0
4798371.45934392,17191,80,1,1,29,49538,2,5,1995,1,0,3192,2786,716,1,9
5653048.6,56480,85,1,0,80,21192,8,3,2016,0,0,8211,9476,532,0,1
4922929.263998637,70503,78,0,0,29,72210,2,6,2021,1,0,6819,4897,948,0,4
4739946.14687052,4885,100,0,0,54,79559,7,8,1993,0,0,9519,8043,718,0,6
4882681.205747716,58263,65,1,1,57,39046,9,10,2006,0,1,7942,6968,786,1,3
