file,RMSE,MSE,MAE
dirty-median-80.csv,3.6623762777737627,13.413,2.585
dirty-median-85.csv,3.8657470170718624,14.944,2.702
dirty-median-90.csv,3.854737345137798,14.859,2.885
dirty-median-95.csv,4.392493597035743,19.294,3.184
dirty-mode-5.csv,0.9176055797563569,0.842,0.158
dirty-mode-10.csv,1.3091982279242513,1.714,0.316
dirty-mode-15.csv,1.614930339054908,2.608,0.47
dirty-mode-20.csv,1.9879637823662684,3.952,0.678
dirty-mode-25.csv,2.27771815640127,5.188,0.862
dirty-mode-30.csv,2.2190087877248255,4.924,0.93
dirty-mode-35.csv,2.681044572550035,7.188,1.178
dirty-mode-40.csv,2.7245183060497133,7.423,1.301
dirty-mode-45.csv,2.9036184322324448,8.431,1.487
dirty-mode-50.csv,2.868623363217974,8.229,1.573
dirty-mode-55.csv,3.3110421320182564,10.963,1.815
dirty-mode-60.csv,3.197342646636422,10.223,1.873
dirty-mode-65.csv,3.3209938271547568,11.029,2.043
dirty-mode-70.csv,3.6663333181804405,13.442,2.31
dirty-mode-75.csv,3.587617593891523,12.871,2.371
dirty-mode-80.csv,4.013103537164223,16.105,2.671
dirty-mode-85.csv,3.8657470170718624,14.944,2.702
dirty-mode-90.csv,5.317424188458167,28.275,3.857
dirty-mode-95.csv,5.51561419970614,30.422,4.124
dirty-knn-5.csv,0.546076917659042,0.2982000000000001,0.08100000000000002
dirty-knn-10.csv,0.8216325212648292,0.67508,0.19180000000000003
dirty-knn-15.csv,1.1423659658795866,1.3050000000000006,0.34139999999999965
dirty-knn-20.csv,1.3439940476058665,1.8063200000000004,0.46680000000000016
dirty-knn-25.csv,1.4084743519141556,1.9838000000000005,0.5381999999999995
dirty-knn-30.csv,1.4596711958519977,2.130640000000001,0.6076000000000001
dirty-knn-35.csv,1.8136262018398392,3.2892400000000013,0.7974000000000003
dirty-knn-40.csv,1.8061450661560934,3.2621599999999993,0.8364000000000004
dirty-knn-45.csv,1.9171750050530074,3.6755599999999986,0.9373999999999998
dirty-knn-50.csv,1.9199166648581392,3.68608,1.0236000000000005
dirty-knn-55.csv,2.0768630190746804,4.313359999999997,1.1399999999999992
dirty-knn-60.csv,2.2207566278185467,4.931760000000003,1.309200000000001
dirty-knn-65.csv,2.2519413846723446,5.071239999999997,1.3390000000000006
dirty-knn-70.csv,2.3169721621115786,5.3683600000000045,1.4829999999999988
dirty-knn-75.csv,2.425266995610998,5.8819199999999965,1.5891999999999973
dirty-knn-80.csv,2.756287358023468,7.59711999999999,1.827199999999999
dirty-knn-85.csv,2.7904121559368265,7.786400000000007,1.9371999999999998
dirty-knn-90.csv,2.953059430488997,8.720559999999999,2.114800000000004
dirty-knn-95.csv,3.280859643447124,10.764039999999989,2.3874000000000026
dirty-hdi-5.csv,0.8111719916269299,0.658,0.13
dirty-hdi-10.csv,1.0029955134495867,1.006,0.228
dirty-hdi-15.csv,1.3736811857195979,1.887,0.391
dirty-hdi-20.csv,1.6431676725154984,2.7,0.55
dirty-hdi-25.csv,1.7643695757975424,3.113,0.669
dirty-hdi-30.csv,1.8541844568434933,3.438,0.74
dirty-hdi-35.csv,2.1220273325289662,4.503,0.939
dirty-hdi-40.csv,2.176465023840264,4.737,1.019
dirty-hdi-45.csv,2.3400854685246006,5.476,1.158
dirty-hdi-50.csv,2.54911749434976,6.498,1.332
dirty-hdi-55.csv,2.651226131434284,7.029,1.467
dirty-hdi-60.csv,2.7810070118573953,7.734,1.598
dirty-hdi-65.csv,2.9111853256019273,8.475,1.727
dirty-hdi-70.csv,2.9400680264238783,8.644,1.808
dirty-hdi-75.csv,3.1226591232473644,9.751,2.007
dirty-hdi-80.csv,3.1840226129850273,10.138,2.15
dirty-hdi-85.csv,3.3576777689349524,11.274,2.328
dirty-hdi-90.csv,3.5339779286237767,12.489,2.491
dirty-hdi-95.csv,3.927467377331096,15.425,2.865
dirty-mice-5.csv,0.46212509129022633,0.21355960000000004,0.0805
dirty-mice-10.csv,0.7933397758842046,0.629388,0.19435999999999995
dirty-mice-15.csv,1.0711993278563983,1.1474679999999995,0.31296
dirty-mice-20.csv,1.2493729627297048,1.5609328000000005,0.4332399999999998
dirty-mice-25.csv,1.3202796673432489,1.7431384,0.509
dirty-mice-30.csv,1.4202898295770476,2.017223199999999,0.5854799999999999
dirty-mice-35.csv,1.6613322364897394,2.7600247999999996,0.718920000000001
dirty-mice-40.csv,1.6982585197784226,2.884081999999999,0.7922599999999995
dirty-mice-45.csv,1.7386464850566954,3.0228916000000017,0.8666999999999992
dirty-mice-50.csv,1.7243237515037593,2.9732923999999983,0.9582999999999986
dirty-mice-55.csv,2.000222987569135,4.000891999999995,1.0867599999999984
dirty-mice-60.csv,1.9861188282678361,3.9446680000000023,1.181719999999999
dirty-mice-65.csv,2.0814158642616314,4.3322919999999945,1.2466400000000009
dirty-mice-70.csv,2.1740241948975636,4.726381199999999,1.3917800000000007
dirty-mice-75.csv,2.2667079211932,5.1379648,1.4952800000000006
dirty-mice-80.csv,2.3951309776294067,5.736652399999998,1.6034199999999987
dirty-mice-85.csv,2.5253799714102425,6.377543999999998,1.7236799999999997
dirty-mice-90.csv,2.574207528541549,6.62654439999999,1.8827799999999983
dirty-mice-95.csv,3.1047636302945865,9.639557200000018,2.222379999999999
dirty-iim-5.csv,0.5003108074861504,0.2503109040874439,0.07894983547221414
dirty-iim-10.csv,0.8248159132620596,0.6803212907703254,0.1866169659349125
dirty-iim-15.csv,1.1451188556887923,1.3112971936540092,0.3384745368050287
dirty-iim-20.csv,1.3451311456414385,1.8093777989746487,0.4605114799202686
dirty-iim-25.csv,1.450515405572903,2.1039949418043236,0.5373125290956472
dirty-iim-30.csv,1.484639243695278,2.204153683920087,0.6095025518904583
dirty-iim-35.csv,1.7888829584745902,3.2001022391208025,0.7574600883805789
dirty-iim-40.csv,1.8524121790307353,3.431430881021397,0.8434429974935196
dirty-iim-45.csv,1.9481201430806219,3.7951720918764624,0.9343547503396974
dirty-iim-50.csv,1.9051081552325575,3.6294370831335985,1.0042777410806214
dirty-iim-55.csv,2.1357229030715645,4.561312318704432,1.1365025956129144
dirty-iim-60.csv,2.2219307740153673,4.936976364516529,1.2907941373441396
dirty-iim-65.csv,2.301432491259855,5.296591511826542,1.3609178960196862
dirty-iim-70.csv,2.296738585710147,5.275008131089846,1.446321178904613
dirty-iim-75.csv,2.435675168701598,5.932513527429558,1.5853386773095353
dirty-iim-80.csv,2.711533413643279,7.3524134533039724,1.775585067889169
dirty-iim-85.csv,2.79217585442166,7.796246002015326,1.9081697784929574
dirty-iim-90.csv,2.7853491911350288,7.75817011655656,1.974064037400002
dirty-iim-95.csv,2.911974418587934,8.479595014510535,2.090283421637345
dirty-si-5.csv,0.7285857305512438,0.5308371667628895,0.12323731023099367
dirty-si-10.csv,1.1280433667477017,1.2724818372634896,0.2829146704459846
dirty-si-15.csv,1.425281406176666,2.0314270867929345,0.4317881315363779
dirty-si-20.csv,1.7468910984729706,3.0516285099241016,0.6086832788026374
dirty-si-25.csv,1.8399498256193565,3.3854153607967006,0.7429827513104982
dirty-si-30.csv,1.9356430457386335,3.746714000516334,0.8277768431687835
dirty-si-35.csv,2.4215136314990198,5.8637282675355715,1.073473189018435
dirty-si-40.csv,2.5338818170601796,6.420557062828197,1.266896915161036
dirty-si-45.csv,2.6647273231284534,7.100771706627332,1.411348819227387
dirty-si-50.csv,2.6470097870568865,7.006660812774944,1.5173443668285518
dirty-si-55.csv,2.8284600291527493,8.000186136514772,1.640984465451472
dirty-si-60.csv,3.0254205963367617,9.153169784738688,1.86886296592041
dirty-si-65.csv,3.0820701876743906,9.499156641751252,1.9442995525825386
dirty-si-70.csv,3.1566685443356803,9.964556298798344,2.095843045849605
dirty-si-75.csv,3.404100634101459,11.587901127089957,2.3253679127198437
dirty-si-80.csv,3.527092061308379,12.44037840894459,2.493011376885263
dirty-si-85.csv,3.6668470721329447,13.445767450409948,2.6378710787241695
dirty-si-90.csv,3.79372898061481,14.392379578356685,2.840402730752975
dirty-si-95.csv,4.053437322689837,16.430354128974955,2.9841187297615
dirty-mfi-5.csv,1.3587703082952376,1.8462567507047347,0.24694351397836406
dirty-mfi-10.csv,1.8925166247069118,3.5816191747920425,0.4676087480316089
dirty-mfi-15.csv,2.2241111579140345,4.946670442757707,0.6879340964678652
dirty-mfi-20.csv,2.7597069024009264,7.615982187159315,0.9633377794135732
dirty-mfi-25.csv,2.8974618273519543,8.395285040961726,1.15031049527486
dirty-mfi-30.csv,3.2382519918597756,10.486275962783806,1.3841752573142314
dirty-mfi-35.csv,4.207549945873739,17.7034765470221,1.981710758343647
dirty-mfi-40.csv,3.6932487545467128,13.640086362960844,1.8152060317420469
dirty-mfi-45.csv,4.056413536669855,16.45449078047844,2.086237998029293
dirty-mfi-50.csv,3.9223473247976797,15.384808536347515,2.1783438413821323
dirty-mfi-55.csv,4.128703637868419,17.046193729347916,2.3579201388064885
dirty-mfi-60.csv,4.621026795986089,21.353888649221457,2.7578171303306496
dirty-mfi-65.csv,4.613275939352026,21.28231489260432,2.8863471263101808
dirty-mfi-70.csv,4.559785354333915,20.791642477598067,2.9756955446545716
dirty-mfi-75.csv,4.86877901801589,23.705009126271772,3.247676959879215
dirty-mfi-80.csv,5.215743561439131,27.20398089869375,3.6174826828934625
dirty-mfi-85.csv,5.3682285566011885,28.817877835908476,3.820437901171699
dirty-mfi-90.csv,5.334553794775889,28.45746418935784,3.915638270240986
dirty-mfi-95.csv,5.848671672527879,34.20696033303006,4.43466467570138
dirty-missfi-5.csv,0.47281812039066756,0.22355697496976382,0.07893177895929895
dirty-missfi-10.csv,0.7732443832456593,0.59790687622096,0.18530413920640962
dirty-missfi-15.csv,1.098040895727088,1.2056938086891456,0.32168935610365956
dirty-missfi-20.csv,1.3399013127203516,1.7953355278297216,0.4527242951940564
dirty-missfi-25.csv,1.3948919206325825,1.945723470246055,0.5261748240794516
dirty-missfi-30.csv,1.455792963950756,2.1193331538885274,0.605248568396314
dirty-missfi-35.csv,1.7241290296372755,2.972620910837973,0.7394875543447474
dirty-missfi-40.csv,1.7698235139830172,3.1322752706471952,0.8157567884281417
dirty-missfi-45.csv,1.9145858225025865,3.6656388717279054,0.9290352287782301
dirty-missfi-50.csv,1.872137145136812,3.5048974902010133,1.0125792242220049
dirty-missfi-55.csv,2.061066232968613,4.247994016683429,1.1316706831026704
dirty-missfi-60.csv,2.1214023412391616,4.500347893414997,1.26990928585165
dirty-missfi-65.csv,2.221919907030437,4.936928073258146,1.3063929083179329
dirty-missfi-70.csv,2.3535922424216253,5.539396443587254,1.483795703674825
dirty-missfi-75.csv,2.488666240540671,6.193459656806839,1.6417339669702813
dirty-missfi-80.csv,2.790352184217456,7.7860653119671275,1.8581663965861932
dirty-missfi-85.csv,2.741637760318556,7.516577608804549,1.8819988159918235
dirty-missfi-90.csv,2.7712856388287435,7.680024091978438,2.0242658470338046
dirty-missfi-95.csv,3.0097875576142306,9.058821141969435,2.1887503270385698
dirty-xgbi-5.csv,0.6007010038701773,0.3608416960506388,0.0970103940963745
dirty-xgbi-10.csv,0.7817610280962871,0.6111503050501638,0.19081952333450317
dirty-xgbi-15.csv,1.2131412025983361,1.471711577441737,0.36628019452095034
dirty-xgbi-20.csv,1.3656619260737342,1.8650324963274216,0.47011567091941836
dirty-xgbi-25.csv,1.4547426147965505,2.1162760753051053,0.5488024806976318
dirty-xgbi-30.csv,1.5888717563912667,2.5245134582578683,0.6669671213626862
dirty-xgbi-35.csv,1.75702073299749,3.0871218561830376,0.7571849870681763
dirty-xgbi-40.csv,1.8333197622866257,3.36106135079069,0.8491510220766068
dirty-xgbi-45.csv,1.9998393813507918,3.9993575512015176,0.9709440042972565
dirty-xgbi-50.csv,1.9339067183513643,3.739995195284543,1.0351484339237214
dirty-xgbi-55.csv,2.136521042607243,4.564722165503542,1.1711673086881638
dirty-xgbi-60.csv,2.2352667412075635,4.99641740434868,1.3161673951148987
dirty-xgbi-65.csv,2.2695267716307375,5.1507517671486385,1.3620525916814805
dirty-xgbi-70.csv,2.5991404636494124,6.755531149779683,1.6532580773830414
dirty-xgbi-75.csv,2.6319099228079117,6.926949841774748,1.7660991973876954
dirty-xgbi-80.csv,2.828141206332415,7.998382682955369,1.9212911031246185
dirty-xgbi-85.csv,2.704933527083845,7.316665385942251,1.8618644828796387
dirty-xgbi-90.csv,2.9449447146233076,8.672699372187756,2.150775085926056
dirty-xgbi-95.csv,3.0945465120129745,9.576218115011667,2.2546979212760925
dirty-gain-5.csv,1.0392304845413265,1.08,0.17
dirty-gain-10.csv,1.6037456157383565,2.572,0.392
dirty-gain-15.csv,2.2759613353482084,5.18,0.698
dirty-gain-20.csv,2.895859112595086,8.386,1.05
dirty-gain-25.csv,2.8021420377989408,7.852,1.114
dirty-gain-30.csv,3.4734708865916812,12.065,1.529
dirty-gain-35.csv,3.671239572678416,13.478,1.736
dirty-gain-40.csv,3.301211898682058,10.898,1.652
dirty-gain-45.csv,3.8397916610149565,14.744,2.042
dirty-gain-50.csv,3.7657668541745917,14.181,2.091
dirty-gain-55.csv,4.214617420359765,17.763,2.401
dirty-gain-60.csv,4.160408633776255,17.309,2.497
dirty-gain-65.csv,4.12383316830349,17.006,2.568
dirty-gain-70.csv,4.184853641407307,17.513,2.737
dirty-gain-75.csv,5.5352506718305,30.639,3.679
dirty-gain-80.csv,4.48252161177166,20.093,3.141
dirty-gain-85.csv,5.2679217913708625,27.751,3.857
dirty-gain-90.csv,5.44288526426931,29.625,3.947
dirty-gain-95.csv,6.002582777438392,36.031,4.955
dirty-midae-5.csv,0.8713277034267888,0.759211966759002,0.14781894736842105
dirty-midae-10.csv,1.2738567859500969,1.622711111111111,0.32120000000000004
dirty-midae-15.csv,1.5774522843314664,2.488355709342562,0.48047529411764706
dirty-midae-20.csv,1.9263855403319463,3.710961250000005,0.6715399999999999
dirty-midae-25.csv,2.0343756891106533,4.138684444444446,0.8253866666666643
dirty-midae-30.csv,2.1416425129001375,4.586632653061216,0.9238057142857142
dirty-midae-35.csv,2.5941201607257933,6.729459408284015,1.1625600000000043
dirty-midae-40.csv,2.6833668734963894,7.200457777777787,1.3446233333333293
dirty-midae-45.csv,2.842677500509128,8.080815371900824,1.5131272727272653
dirty-midae-50.csv,2.8275017241374045,7.994765999999995,1.61479199999999
dirty-midae-55.csv,3.0140406823013985,9.08444123456788,1.7535377777777779
dirty-midae-60.csv,3.1699792980396593,10.04876875000001,1.9557949999999913
dirty-midae-65.csv,3.236236980803227,10.473229795918387,2.0519485714285715
dirty-midae-70.csv,3.3107038526573183,10.960760000000011,2.203800000000006
dirty-midae-75.csv,3.511213465456064,12.328619999999981,2.4010800000000008
dirty-midae-80.csv,3.662920965568324,13.416989999999982,2.5880299999999803
dirty-midae-85.csv,3.7785770396333622,14.277644444444425,2.7283999999999784
dirty-midae-90.csv,3.8544299189374276,14.856629999999983,2.8843999999999737
dirty-midae-95.csv,4.0994341072884675,16.805359999999993,3.0238399999999865
