date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2004/8/3 0:00,10299.824022706478,1.15832,1.07895,903,1136,2990,923
2004/8/10 0:00,14494.023905174516,1.249,1.14521,979,1115,3012,878
2004/8/17 0:00,14220.164029796031,1.16888,1.06124,805,926,2531,825
2004/8/24 0:00,12449.311496006338,1.07888,1.0568,687,695,2056,687
2004/8/31 0:00,5616.363196647754,1.23059,1.25193,693,678,2099,637
2004/9/7 0:00,9684.850462115059,1.14747,1.01419,548,594,1744,603
2004/9/14 0:00,12955.48646730083,1.00254,1.04197,573,507,1614,582
2004/9/21 0:00,12916.143901959338,0.957569,0.954027,580,507,1628,587
2004/9/28 0:00,11741.937006321146,0.894837,0.84823,497,452,1359,550
2004/10/5 0:00,8951.11217380538,0.798205,0.841872,426,390,1198,533
2004/10/12 0:00,9903.17464629837,0.757812,0.730894,389,361,1148,524
2004/10/19 0:00,14897.357213179197,0.825963,0.713432,333,364,1068,507
2004/10/26 0:00,15698.921290439457,0.744927,0.670677,328,327,990,492
2004/11/2 0:00,13533.773248456868,0.787049,0.689278,331,326,982,488
2004/11/9 0:00,12812.281684937872,0.684724,0.704929,319,350,1023,479
2004/11/16 0:00,12489.346636799823,0.747361,0.615903,330,326,928,480
2004/11/23 0:00,11388.376290163134,0.673974,0.609426,292,311,922,428
2004/11/30 0:00,16125.503842978469,0.869662,0.680259,342,367,1033,420
2004/12/7 0:00,11529.184916889355,0.899529,0.775488,338,396,1061,416
2004/12/14 0:00,14801.931276069052,0.854635,0.683421,302,383,1026,408
2004/12/21 0:00,12364.729746695688,1.01123,0.781075,368,516,1219,419
2004/12/28 0:00,14201.592716205809,0.977808,0.806943,381,484,1204,447
2005/1/4 0:00,9211.02438885145,1.17778,1.07635,1172,1256,3586,1113
2005/1/11 0:00,12464.660138328654,1.21947,1.05869,1285,1247,3582,1160
2005/1/18 0:00,16716.440532891018,1.3069,1.11523,1393,1525,4122,1216
2005/1/25 0:00,11333.157579089686,1.33931,1.12381,1439,1599,4248,1237
2005/2/1 0:00,7738.897522717388,1.58374,1.25489,1639,1894,5005,1280
2005/2/8 0:00,19617.84158646812,1.47072,1.33661,1563,1929,5038,1272
2005/2/15 0:00,9418.77114683396,1.6112,1.37864,1679,1951,5276,1277
2005/2/22 0:00,11732.534156825594,1.82699,1.60829,1666,1593,4802,1301
2005/3/1 0:00,11109.781139099747,1.77482,1.48311,1858,2176,5966,1325
2005/3/8 0:00,11648.331237982824,1.94451,1.65374,1987,2463,6371,1328
2005/3/15 0:00,13241.922570412778,2.35512,2.00679,2241,3063,7697,1318
2005/3/22 0:00,11923.20742232521,3.10878,2.56857,2696,3058,8577,1287
2005/3/29 0:00,13665.32008425632,3.28238,3.05278,2678,2561,8842,1273
2005/4/5 0:00,15663.183243104319,2.62914,2.42504,2422,2366,8339,1319
2005/4/12 0:00,7324.688353739261,2.2515,2.00195,2272,2921,7882,1339
2005/4/19 0:00,16427.511814678866,2.35858,2.05869,2249,3150,7858,1297
2005/4/26 0:00,13152.653098233328,2.41881,2.21277,2643,3646,9114,1331
2005/5/3 0:00,13182.589990025012,2.52752,2.3222,2612,4153,9551,1320
2005/5/10 0:00,11818.900987117146,2.64954,2.49279,2754,4593,10427,1311
2005/5/17 0:00,401661.0,3.12935,2.79489,2624,4979,11226,1288
2005/5/24 0:00,10276.479192643044,3.12442,2.96911,2753,5284,11901,1288
2005/5/31 0:00,8643.971547334846,3.13099,2.83959,2579,5008,11343,1275
2005/6/7 0:00,14928.271564330023,3.08261,2.77799,2564,5106,11261,1257
2005/6/14 0:00,13040.62823388384,2.64431,2.47287,2330,4154,9322,1241
2005/6/21 0:00,7816.166824755311,2.42295,2.18061,1895,3709,8064,1217
2005/6/28 0:00,14823.162357449828,2.31141,2.0168,1697,3393,7313,1165
2005/7/5 0:00,10021.553427763867,1.86383,1.64101,1437,2660,5738,1133
2005/7/12 0:00,15616.720523512808,1.44943,1.35829,1181,2014,4547,1087
2005/7/19 0:00,310641.0,1.30227,1.1428,959,1479,3550,1045
2005/7/26 0:00,13729.417435792537,1.13459,1.04031,836,1382,3177,1017
2005/8/2 0:00,13705.800326655462,1.06255,0.964347,745,1208,2780,958
2005/8/9 0:00,14080.36650318501,1.03428,0.937982,745,1039,2592,919
2005/8/16 0:00,16596.50533284755,1.01791,0.947449,715,969,2428,877
2005/8/23 0:00,14095.240987319457,0.918151,0.891918,699,764,2061,783
2005/8/30 0:00,10942.825552763168,0.93099,0.864643,572,561,1645,649
2005/9/6 0:00,14801.70885735725,0.857294,0.97032,754,626,2075,635
2005/9/13 0:00,9853.179692427824,0.786294,0.84439,514,447,1430,615
2005/9/20 0:00,9650.890224167271,0.719426,0.77487,463,409,1300,610
2005/9/27 0:00,12812.703835776225,0.718868,0.821372,466,390,1271,572
2005/10/4 0:00,12378.807942693009,0.774807,0.872745,437,402,1215,565
2005/10/11 0:00,12561.331009620433,0.76598,0.922635,549,511,1617,577
2005/10/18 0:00,9546.46110592736,0.642809,0.899487,541,440,1553,564
2005/10/25 0:00,12946.79584526659,0.622033,0.843082,502,403,1455,564
2005/11/1 0:00,10876.19000415528,0.616326,0.881824,508,430,1428,551
2005/11/8 0:00,7652.971089573445,0.685694,0.817145,473,435,1373,547
2005/11/15 0:00,6775.762771087686,0.622697,0.8715,510,466,1457,536
2005/11/22 0:00,16579.9661404928,0.611817,0.738621,404,379,1138,503
2005/11/29 0:00,14572.67287554913,0.638831,0.797966,398,457,1224,488
2005/12/6 0:00,15225.42336973402,0.806627,1.01394,492,506,1463,491
2005/12/13 0:00,10031.542023238822,0.762448,0.880936,446,521,1406,487
2005/12/20 0:00,13011.325618090668,0.813406,0.943366,511,534,1487,455
2005/12/27 0:00,12876.62514964683,0.807934,0.891546,476,512,1433,469
2006/1/3 0:00,14127.634398247326,1.15384,1.20322,1434,1699,4513,1323
2006/1/10 0:00,15697.40143763055,1.14819,1.05788,1278,1602,4072,1361
2006/1/17 0:00,11835.631611424655,1.22736,1.13054,1543,1830,4737,1425
2006/1/24 0:00,13480.368619582674,1.21744,1.12552,1582,1996,4888,1445
2006/1/31 0:00,10449.895038502213,1.32813,1.20808,1672,2270,5380,1473
2006/2/7 0:00,454901.0,1.47754,1.34952,2112,2393,6139,1497
2006/2/14 0:00,15999.481280404165,1.5339,1.4689,2355,2681,6668,1474
2006/2/21 0:00,19526.896556566386,1.91269,1.82767,2188,2202,6156,1488
2006/2/28 0:00,10021.014659143824,1.838,1.6656,2573,2792,7530,1486
2006/3/7 0:00,9517.94361839913,1.95376,1.85968,2643,3244,8122,1493
2006/3/14 0:00,10268.749605275305,2.40407,2.38891,3270,4470,10396,1492
2006/3/21 0:00,10410.377392355742,2.87453,2.78978,3387,4065,10192,1435
2006/3/28 0:00,13524.717544176789,3.02597,3.11549,3243,2868,8913,1359
2006/4/4 0:00,369521.0,2.37817,2.26942,2927,2481,8386,1490
2006/4/11 0:00,14016.186549031756,2.09232,1.86355,2507,2756,7761,1467
2006/4/18 0:00,9888.344939887556,2.29396,1.99986,2548,3248,7909,1470
2006/4/25 0:00,13670.631227980026,2.74501,2.4406,3410,4684,10888,1495
2006/5/2 0:00,11104.32291506034,3.04434,2.83018,3456,5648,12120,1472
2006/5/9 0:00,14607.645599117277,3.49999,3.12343,3840,6995,14197,1484
2006/5/16 0:00,6714.338593056615,3.57851,3.27019,3879,6668,14031,1461
2006/5/23 0:00,13530.885266298914,3.28979,3.17757,3728,6537,14048,1460
2006/5/30 0:00,14234.783304300416,2.89149,2.72364,3016,5429,11801,1428
2006/6/6 0:00,11638.09987933965,2.62075,2.50201,2798,4937,10715,1408
2006/6/13 0:00,11114.978077290525,2.53387,2.4272,2668,4031,9597,1361
2006/6/20 0:00,7575.19715667647,2.07251,1.96041,2049,3307,7562,1333
2006/6/27 0:00,13295.163350232215,1.87084,1.5914,1664,2508,6148,1303
2006/7/4 0:00,14025.523146148065,1.40042,1.36978,1445,1803,4958,1284
2006/7/11 0:00,14962.918044036334,1.46887,1.36317,1429,1821,4869,1240
2006/7/18 0:00,12079.403714265325,1.15514,1.1737,1257,1523,4179,1206
2006/7/25 0:00,5098.503015319417,1.07901,1.06358,1152,1386,3695,1152
2006/8/1 0:00,19488.82102119337,0.98492,0.969711,969,1143,3077,1119
2006/8/8 0:00,9628.594490396768,1.03325,0.965362,917,1055,2860,1057
2006/8/15 0:00,12775.718705105668,0.926649,0.856749,815,861,2442,1025
2006/8/22 0:00,15169.736661719313,0.9201,0.863346,761,785,2243,925
2006/8/29 0:00,12076.359013447633,0.954094,0.93537,722,652,2058,831
2006/9/5 0:00,11740.049675754302,0.763278,0.745569,628,510,1679,796
2006/9/12 0:00,11755.945024017576,0.81722,0.740428,598,469,1614,771
2006/9/19 0:00,17098.0665371249,0.764586,0.672897,521,441,1456,749
2006/9/26 0:00,11959.701316530352,0.793127,0.666282,514,408,1455,742
2006/10/3 0:00,176387.0,0.66909,0.662747,394,360,1169,711
2006/10/10 0:00,11416.914601660501,0.62115,0.545619,366,372,1086,697
2006/10/17 0:00,8329.58611834574,0.603659,0.586231,446,345,1211,698
2006/10/24 0:00,15129.144198822769,0.649058,0.660687,477,392,1356,691
2006/10/31 0:00,17560.845079462284,0.568338,0.534093,321,311,1037,677
2006/11/7 0:00,15287.374331445082,0.651546,0.585549,389,385,1172,667
2006/11/14 0:00,8323.011558820257,0.652176,0.618075,439,411,1283,666
2006/11/21 0:00,11578.909604096005,0.803849,0.687465,495,457,1448,671
2006/11/28 0:00,11328.81451115284,0.787458,0.715696,502,500,1526,652
2006/12/5 0:00,8539.076597557534,0.943263,0.829313,519,545,1554,641
2006/12/12 0:00,12373.69925412423,0.946932,0.800912,496,682,1694,638
2006/12/19 0:00,7187.277747765542,0.987146,0.918484,609,681,1913,632
2006/12/26 0:00,12085.396293563304,1.05206,0.814259,729,788,2228,703
2007/1/2 0:00,13531.051913369261,0.995184,1.07197,2187,1997,5641,1373
2007/1/9 0:00,13643.741730183392,1.22003,1.21786,2387,2433,6444,1429
2007/1/16 0:00,12224.70343893068,1.28548,1.24576,2583,2551,6941,1449
2007/1/23 0:00,14153.275433467943,1.3775,1.35984,2871,2788,7434,1477
2007/1/30 0:00,13531.847361335676,1.46725,1.44671,3074,2998,7915,1485
2007/2/6 0:00,15956.229966488012,1.55841,1.53286,3398,3303,8687,1539
2007/2/13 0:00,14474.589437419163,1.61958,1.66653,3563,3290,9104,1516
2007/2/20 0:00,14702.583036507516,1.8112,1.97488,3651,2631,8570,1523
2007/2/27 0:00,14377.35933672854,1.61865,1.67305,3679,3158,9171,1513
2007/3/6 0:00,14378.795940791757,1.62124,1.63405,3365,2907,8436,1487
2007/3/13 0:00,10677.235912055281,1.67351,1.74595,3298,2694,8091,1453
2007/3/20 0:00,11594.926048860958,1.95096,1.93643,3580,2724,8750,1420
2007/3/27 0:00,11982.69684029236,2.50019,2.48905,3848,2348,8902,1426
2007/4/3 0:00,10986.599311531676,2.43939,2.25405,3737,2568,9706,1486
2007/4/10 0:00,531444.0,2.29319,2.09147,3393,3644,11115,1509
2007/4/17 0:00,9431.139040770344,2.62907,2.35934,3664,4900,12197,1511
2007/4/24 0:00,10643.161669625648,3.92966,3.32331,4289,7661,17171,1508
2007/5/1 0:00,16730.993719310492,4.99202,4.43381,5222,11974,24812,1514
2007/5/8 0:00,14047.831072284067,5.7776,5.34547,6059,15323,31896,1526
2007/5/15 0:00,9341.783572404489,5.98318,5.42258,6244,14336,31625,1518
2007/5/22 0:00,14077.919758738406,5.61677,5.30303,5922,12783,30245,1497
2007/5/29 0:00,14896.23450880629,4.53234,4.24456,4978,9958,25027,1453
2007/6/5 0:00,558269.0,3.83249,3.628,4420,7849,20254,1445
2007/6/12 0:00,11887.398386466119,3.21522,3.03463,3878,6112,16714,1412
2007/6/19 0:00,15546.041012539079,2.69245,2.53595,3153,4493,13040,1395
2007/6/26 0:00,12042.47732138144,2.03366,2.0573,2689,3395,10376,1379
2007/7/3 0:00,11638.65460107185,1.65275,1.7415,2372,2697,8583,1327
2007/7/10 0:00,11437.705976721709,1.3113,1.40652,2045,2354,7045,1318
2007/7/17 0:00,7237.480708544007,1.1652,1.26861,1857,2013,6079,1288
2007/7/24 0:00,15023.213690688373,1.02035,1.07719,1572,1713,4953,1208
2007/7/31 0:00,10598.215306986478,0.877607,0.993445,1466,1416,4224,1147
2007/8/7 0:00,13188.780898529754,0.825107,0.911212,1356,1381,4011,1098
2007/8/14 0:00,12434.817228165184,0.787315,0.972109,1439,1274,3904,1074
2007/8/21 0:00,12117.623327731199,0.805439,0.993258,1393,1116,3646,945
2007/8/28 0:00,12796.314416747344,0.886061,1.09132,1473,1083,3803,869
2007/9/4 0:00,16413.83670264867,0.743743,0.888446,1159,906,2933,789
2007/9/11 0:00,18097.492815623416,0.706842,0.887691,1113,886,2906,764
2007/9/18 0:00,6292.558884818343,0.655943,0.883187,1115,855,2842,755
2007/9/25 0:00,10115.720232185515,0.633492,0.826756,937,810,2534,730
2007/10/2 0:00,11016.65122695965,0.571837,0.783201,913,762,2405,713
2007/10/9 0:00,11015.353223922011,0.558278,0.78061,881,749,2431,710
2007/10/16 0:00,8737.559111257904,0.597893,0.769073,826,703,2319,696
2007/10/23 0:00,11828.568512587171,0.577222,0.721298,779,704,2166,694
2007/10/30 0:00,304175.0,0.596987,0.752527,788,763,2289,676
2007/11/6 0:00,11228.987297904976,0.564653,0.752721,679,706,2220,668
2007/11/13 0:00,9471.955235430252,0.585682,0.792766,789,745,2368,657
2007/11/20 0:00,12943.30816963066,0.503985,0.743896,730,754,2237,657
2007/11/27 0:00,10475.812445505513,0.468139,0.814166,794,892,2429,636
2007/12/4 0:00,10255.89909035308,0.576455,0.838401,774,880,2461,666
2007/12/11 0:00,11419.907168871678,0.681361,0.851124,859,994,2788,685
2007/12/18 0:00,9640.933300333269,0.794764,1.10976,1062,1527,3735,679
2007/12/25 0:00,9879.843506416282,0.868116,1.03114,983,1306,3400,716
2008/1/1 0:00,14182.104113342244,1.06828,1.02284,1535,2352,5687,1435
2008/1/8 0:00,6917.156628125027,1.00756,1.03017,1861,2291,5959,1500
2008/1/15 0:00,17694.59832951123,0.979399,1.01245,1869,2219,5896,1525
2008/1/22 0:00,9595.542431353731,1.04943,1.08359,1976,2474,6485,1527
2008/1/29 0:00,17146.860405320065,1.13218,1.16578,2119,2547,6987,1545
2008/2/5 0:00,6889.827334514361,1.13156,1.1913,2276,2668,7297,1555
2008/2/12 0:00,12987.69310815708,1.15469,1.28075,2512,2854,7667,1555
2008/2/19 0:00,608646.0,1.20448,1.27053,2600,2828,7733,1563
2008/2/26 0:00,14854.795750091853,1.36081,1.59578,3024,2412,7634,1523
2008/3/4 0:00,597052.0,1.30322,1.4585,3114,2913,8708,1551
2008/3/11 0:00,16236.903115813713,1.30204,1.49921,3252,3024,8689,1543
2008/3/18 0:00,17876.088405873197,1.45109,1.62982,3137,2579,7812,1416
2008/3/25 0:00,19845.83675692447,1.79927,2.15561,3897,2367,8706,1484
2008/4/1 0:00,4322.537138808548,2.12134,2.02053,3814,2042,8603,1490
2008/4/8 0:00,8706.71725182441,1.47138,1.54566,3245,2548,8956,1539
2008/4/15 0:00,14932.311112560797,1.61555,1.64224,3142,3345,9289,1512
2008/4/22 0:00,8624.502055069108,1.95333,1.96524,3602,4597,11456,1566
2008/4/29 0:00,6487.09316282237,2.42907,2.34368,4039,6602,14324,1554
2008/5/6 0:00,14029.380017487903,2.96686,2.86057,4606,8882,18268,1580
2008/5/13 0:00,13668.680691928837,3.57354,3.3421,5064,11215,21667,1569
2008/5/20 0:00,16257.251809563868,3.36653,3.20566,4848,9851,20022,1543
2008/5/27 0:00,7715.813597835951,3.2962,3.10049,4694,10092,20450,1544
2008/6/3 0:00,10953.168038028869,3.17227,2.95819,4420,9116,18441,1534
2008/6/10 0:00,10938.557935911182,2.5804,2.46381,4046,7446,15711,1524
2008/6/17 0:00,9701.545149818885,2.42922,2.19272,3657,6036,13277,1494
2008/6/24 0:00,5862.175587325283,1.99028,1.87395,3237,5052,11400,1470
2008/7/1 0:00,8953.725111470518,1.72423,1.64817,2829,4283,9669,1440
2008/7/8 0:00,5696.120587842172,1.60355,1.49878,2577,3407,8460,1422
2008/7/15 0:00,12854.773936704,1.28418,1.29233,2371,2761,7222,1415
2008/7/22 0:00,16812.43434717239,1.2932,1.27164,2353,2855,7348,1445
2008/7/29 0:00,10917.261791291303,2.74012,2.98159,4821,8043,18627,1405
2008/8/5 0:00,13335.827856709497,2.22391,2.43702,3920,6221,14578,1422
2008/8/12 0:00,12145.318369851908,1.76657,2.2813,3236,5888,12554,1372
2008/8/19 0:00,11513.174642541919,1.92171,3.81572,4188,12026,20774,1331
2008/8/26 0:00,14386.114243913438,1.8611,4.21315,4496,12461,22394,1314
2008/9/2 0:00,11339.577233132644,1.68423,3.17832,3865,8615,17105,1305
2008/9/9 0:00,9270.421054998436,1.7393,2.50972,3072,5660,12392,1296
2008/9/16 0:00,6275.27895670945,1.83001,2.06632,2623,4740,10780,1280
