V1,V2,V3,V4,V5,V6,V7
Y127,6661.7086403071735,6760.75175,6804.373299,6738.763463,6559.428975,6544.356018
Y128,10270.133894785313,9135.892148,9080.769287,9122.868227,9492.629762,8951.844856
Y129,8829.460603162659,3127.066984,3241.321208,2978.32969,3800.674376,3376.22116
Y130,6494.46983591686,6603.16904,6526.55611,6600.73861,6971.436963,6819.098406
Y131,9356.438313624054,8476.248204,8148.29506,8279.596991,7943.913344,7826.841103
Y132,7235.632586,7267.300458,7168.412744,7138.1777,6981.248688,6889.278953
Y133,5914.208835055286,5453.331287,6079.931033,6700.138514,6614.091901,6545.287411
Y134,11183.658600487977,11837.31348,12678.95605,13362.68055,14271.79873,15363.34294
Y135,9475.843424718598,10427.53794,11586.61383,12751.73032,12599.42636,13149.32826
Y136,3748.123643716771,3932.130881,4241.109363,4387.247213,4869.409243,5448.608093
Y137,5049.839121704756,3708.520444,3862.304716,3983.965917,3731.803812,3877.463697
Y138,11782.018050223862,12366.77641,12646.53268,14041.36682,14836.59105,15168.36613
Y139,9512.36049779588,10421.26354,11075.15964,12018.37425,13214.65768,14193.27974
Y140,5804.731498504007,7232.138737,8101.997095,8603.162327,8597.5309,8706.518166
Y141,4210.958704,5187.120672,5912.309111,6184.649096,5739.21015,5751.195002
Y142,5122.761862752518,5790.763698,7170.188805,7410.932207,7995.936981,8832.103145
Y143,4262.315251996972,5480.400619,5724.471736,6244.878512,5581.988922,5871.533061
Y144,3742.557232228977,6469.067704,7246.88041,7938.920505,7932.79418,8965.257815
Y145,14530.612126717779,14631.92824,16228.04484,17574.24566,18272.48787,19065.51043
Y146,9156.91583744117,9877.806764,10717.41977,11704.63016,12448.44078,13195.19889
Y147,2228.7083983995117,2491.964697,2779.996683,2953.481918,2771.233055,2776.878803
Y148,5601.644007699313,7521.071829,8264.629925,9071.717619,9003.430959,9812.806854
Y149,3396.5720779130197,3199.465271,3370.130501,3412.879785,3186.107485,3156.690887
Y150,15123.829218398227,8926.347114,9494.554839,10929.24655,10033.7571,9352.818303
Y151,1982.388733811801,2235.160265,2365.772041,2476.771424,2393.699194,2369.741848
Y152,6706.594030966007,8849.60595,9787.700658,10487.10515,10158.10369,11398.45008
Y153,11897.054062868838,12550.61601,14898.58786,17066.09813,15001.73267,16169.42961
Y154,6073.306502639789,4959.189839,3701.62091,4105.86627,4763.090882,5162.142513
Y155,13955.307280898176,13185.94138,17730.89734,18664.58025,18796.13847,21403.32131
Y156,3249.065404575049,3579.948541,3810.776321,3906.993499,3897.807102,3975.947574
Y157,3653.336263068678,3442.732516,3753.857534,3837.621994,4343.844072,4451.325277
Y158,5052.996166740386,3706.092456,3862.263773,3986.951109,3732.404912,3874.650592
Y159,6260.155767234844,6628.838563,6840.604678,7319.22587,6437.790897,7220.849431
Y160,3105.912741475342,3280.190207,3441.006862,3464.016682,3319.289937,3465.503836
Y161,9519.077899344924,9573.109467,9710.769274,9740.721337,9665.730193,9769.271636
Y162,12246.436929599846,12914.78976,14456.31559,16259.85923,16288.22045,16756.78181
Y163,3271.7610783010755,3287.778827,3468.756853,3708.311221,3966.162155,4133.720642
Y164,6610.4796922938995,7502.274832,7599.401005,8156.789419,7729.911861,8156.960461
Y165,11139.106151211263,11471.60951,12388.53819,13724.60344,12862.4431,13992.5397
Y166,15252.526215108746,16835.79657,19164.69706,18102.80097,15411.33631,16295.02422
Y167,13976.016761556688,14428.02406,15239.19891,15280.99574,16042.44378,16577.29016
Y168,3750.3315441817394,3586.664218,3673.335557,3823.930043,3999.6657,4058.636446
Y169,9317.556461,9976.328717,10618.12563,11868.6105,12570.88515,13209.50164
Y170,5803.272596552679,7387.239332,8031.685955,8476.709088,8405.478165,8907.69685
Y171,3108.2954583815895,3317.907186,3504.703935,3438.419369,3857.273859,3874.607129
Y172,2175.4712948602464,2344.62161,2476.097792,2295.105465,2279.948316,2489.740358
Y173,14259.99588037072,18694.31017,19604.47955,19945.78965,19021.83359,18892.06319
Y174,3346.489157809442,3318.411665,3498.738068,3458.148479,3129.258292,3222.092546
Y175,3671.403606891554,3593.038277,3517.023861,3445.769738,3475.86873,3591.837458
Y176,1110.031872,1142.597094,1136.682987,1197.972249,1248.996326,1265.72584
Y177,3916.3486422900473,4080.758224,4132.336517,3845.281939,3497.174961,3407.88772
Y178,1581.8556467191208,1633.93121,1798.01135,1637.754563,1375.819634,1444.389866
Y179,2037.0999461013791,2073.759214,2132.684102,2106.309957,2154.018865,2206.993745
Y180,4085.005190083515,4523.57699,4966.22173,4927.255501,4632.736538,5237.467052
Y181,10082.062172987353,9642.979973,9931.594842,10683.76269,11186.72037,11631.92807
Y182,2100.2532827901027,2228.315309,2262.230794,2292.604509,2336.114399,2411.228316
Y183,11644.556583176029,11992.807,12263.596,12531.357,12799.293,13068.161
Y184,2029.9388108420872,2048.9472,2074.9625,2100.731,2126.2641,2151.5754
Y185,1287.6386169294362,1324.333,1315.912,1307.605,1299.371,1291.17
Y186,1719.4835297126356,2050.554,2055.915,2061.315,2066.718,2072.086
Y187,4833.5634238062685,4610.82,4627.926,4644.457,4660.539,4676.305
Y188,2236.252320348057,2215.0478,2210.6151,2206.0808,2201.1818,2195.9278
Y189,11065.840142699879,10111.973,10212.857,10315.836,10420.551,10525.041
Y190,16473.283514982915,9258.687052,9654.678183,10593.86382,11527.40638,9845.463544
Y191,5251.47018002613,4503.972708,5206.628677,5884.846988,5600.740345,5303.743881
Y192,5676.692447868792,5394.204953,5914.589934,6811.617413,6354.446181,6430.436797
Y193,9639.632620757793,10805.62621,11672.59071,12375.73982,11666.89969,11144.59336
Y194,12109.68894455743,8811.941572,9624.69472,10463.49423,10186.97434,9763.401764
Y195,11814.638447435082,12298.60571,13298.58031,13861.25665,12655.50173,11648.68875
Y196,9723.167211116546,10194.70909,11005.76594,11715.52084,11149.44387,10634.41345
Y197,2577.922614199273,3146.203362,3651.136793,3621.937891,3368.223538,3933.157405
Y198,3806.841863681253,5591.015399,5669.595406,5210.244001,5549.271176,6617.037136
Y199,5273.550947113494,6788.636088,7279.984539,7890.479246,7545.409078,7189.111441
Y200,4615.336819604563,4656.435366,4996.664237,5254.701386,4349.853174,4644.38204
Y201,5189.940390197227,5186.954931,5622.398247,5937.885274,5429.900899,6049.643963
Y202,5833.707368683739,7870.037679,8031.785753,7371.60647,7719.661266,9367.711619
Y203,7271.528743284459,5712.542173,5602.899308,5515.892431,4119.676746,2113.037555
Y204,10123.192486968042,10759.88746,11598.74803,12473.38657,11649.21809,11325.03038
Y205,4065.771088821408,3831.501391,3656.672853,3285.049435,3157.789943,3342.886049
Y206,5033.69263944328,4939.193052,5412.870462,5992.07452,5777.739651,5610.850081
Y207,2452.8758633519915,3587.468162,3769.743371,4510.698438,4331.979117,3667.699701
Y208,12082.555770040344,8867.166775,9676.244219,10521.69596,10230.50619,9849.003689
Y209,7334.419492571299,7233.282056,7900.437634,8785.425199,8287.475492,7919.35649
Y210,2535.2372680646795,3110.25013,3480.462341,3389.678247,3225.538433,3682.540446
Y211,3286.7490209527386,5073.355292,5513.307113,6107.600017,5924.559244,5793.022381
Y212,4667.808833,4655.02717,4978.669373,5236.512381,4346.164253,4621.322565
Y213,10890.059733016844,6152.612188,6060.411519,7858.525125,7366.140737,7918.528015
Y214,2903.258596829718,3208.201273,3667.513438,3566.537715,3654.125362,4187.689822
Y215,6713.5843986232485,8731.935646,10137.63076,11157.12918,9592.277436,9907.480353
Y216,5582.575711947483,4645.572968,4791.061177,6278.449366,5656.68886,5532.278931
Y217,3310.293447693042,3447.252953,3620.731479,3770.624561,3611.702789,4101.938742
Y218,10019.04335,11094.77414,13838.6429,15021.87879,20601.38289,16352.09276
Y219,1271.367642780309,1446.023631,1529.614226,1630.564394,1548.444454,1486.334579
Y220,8359.024971193181,7935.198045,7732.579532,7903.275413,7708.033286,7525.364628
Y221,7376.472119156517,10953.04169,11354.47859,12782.81147,11601.75117,12470.00219
Y222,1702.7264931030968,1548.692111,1709.789955,1349.190232,1010.650417,1080.900065
Y223,8281.37881955151,9022.646895,9264.474532,8736.250524,9846.909114,11768.88419
Y224,8280.222553849026,6639.771107,7243.43813,7706.974397,7130.640965,7810.001465
Y225,3366.047294267555,9693.305749,11007.44152,10495.22075,9112.949958,10598.13302
Y226,1904.6419537354209,1120.894714,1189.87173,1317.845403,1243.714325,1187.378376
Y227,11321.974663678233,9388.479829,10247.63695,10972.97902,10525.20201,10253.84079
Y228,4691.870229,4857.597704,4736.919247,4245.030206,4110.180089,4379.536408
Y229,5102.086825163454,5307.391015,5841.294051,6409.482324,6168.959689,6455.477083
Y230,6336.846348384289,5562.375656,6285.754485,6673.103287,6352.597385,7091.69138
Y231,1785.5700039886192,1110.650599,1239.774871,1334.396288,1225.213259,1165.252741
Y232,5793.549226271494,5254.596139,5961.162145,7122.222114,6317.930955,6447.656636
Y233,5837.589619955281,6054.276656,6095.322622,6173.163665,6475.905653,6594.858261
Y234,26575.12495352967,9789.343234,10725.93292,11440.98274,10721.52085,10292.02591
Y235,5385.635244380539,7037.794176,7467.027359,8038.989005,7383.282636,7480.8715
Y236,5631.959544938258,7275.629902,8056.045084,9026.451572,9109.065358,9338.107
Y237,5930.245446137169,7997.536829,8297.845377,8381.884111,6966.549008,7534.708907
Y238,5593.851124676901,4588.360281,4547.60289,4102.551952,4161.342314,4086.828335
Y239,2792.7386820231877,3444.626148,3837.222101,3797.205743,3691.006804,4193.447921
Y240,3479.36853277214,3941.402464,3956.043499,3895.053002,3884.647401,4108.685528
Y241,7153.553880959531,8345.043624,9309.739029,9836.44313,10478.77204,10521.26914
Y242,4104.89877181443,2429.124159,2296.196476,2811.522623,2671.010931,2740.010632
Y243,3762.1380115713537,3844.005127,3921.692682,3958.196567,3963.306881,3981.173547
Y244,15557.911200077082,20723.06376,21973.28344,22728.71332,22382.80085,22813.05409
Y245,15783.789198024415,16751.05152,18092.35622,18951.53079,17625.05329,17966.28678
Y246,9770.225081020288,10825.91105,11314.13205,12558.12662,14207.86018,15334.8666
Y247,9360.108580853197,9944.798435,10612.46908,11473.68364,12408.20731,13073.8952
Y248,7689.9833476291715,7764.505089,9613.748704,10259.05241,11148.79007,12529.04638
Y249,21137.250522166803,20847.78736,24258.37192,27332.46717,25738.23934,25826.64845
Y250,4145.474318,4775.844089,5281.884471,5045.410704,5590.669158,5715.989499
Y251,3769.854713440627,3847.723733,4181.866277,4772.743568,5160.163814,5533.842651
Y252,12901.208876717827,13314.5,13961.9,14219.2,13863.6,14447.1
Y253,12065.174732542242,12507.09676,13800.07498,13803.89804,13725.2811,14030.16329
Y254,11021.51515243042,10071.34009,10044.62005,10026.53096,10034.37894,10028.86353
Y255,8954.781302990461,9552.066126,9553.948507,9581.283148,9561.213235,9565.627202
Y256,10045.233647905767,10047.49108,10134.58539,9982.780149,9584.036807,9388.523407
Y257,8790.950297250554,8014.640567,8290.053603,8002.028884,9426.435407,9191.489362
Y258,5284.892252877871,4856.267325,5030.844003,4978.898916,4546.333648,4586.649122
Y259,6361.96755652081,7432.303928,7790.824214,8087.780703,7976.793964,8324.386559
Y260,8766.80461096458,9806.151048,10493.55969,10856.78851,9279.921745,9675.351366
Y261,3708.814503149954,3737.982782,3788.443127,3774.921194,3624.747232,3710.355928
Y262,1943.6310235330047,2139.139857,2101.657531,2085.482004,2266.139576,2410.547437
Y263,7895.8632,8675.513546,9311.096432,9745.00615,9864.717821,10502.94265
Y264,3255.6413205883678,3361.581957,3551.98873,3554.772284,3173.430786,3298.884535
Y265,5161.809717217569,4470.175067,4392.348204,4333.963441,4210.829649,4151.743822
Y266,1168.1321819115014,1135.143383,1124.243168,1201.192734,1258.487062,1271.46968
Y267,3324.781617622996,3439.779675,3613.058233,3699.27405,3553.521133,3579.585202
Y268,2260.288528192135,2411.313932,2507.484327,2564.386069,2524.036201,2603.456006
Y269,12093.95903314725,12534.55251,13380.0676,13844.66846,13697.41203,13947.38264
Y270,6423.654987735472,7366.555264,7486.515473,7223.014069,7000.228678,7025.809122
Y271,2578.3611801827356,2881.097137,3158.27201,3424.885646,3287.753479,3522.954407
Y272,1993.3269168661984,2071.961614,2149.383054,2219.836516,2145.986953,2185.039245
Y273,10484.371847822642,10937.16811,11434.19421,11692.39513,11150.61572,11956.05057
Y274,5476.413009494316,4752.189256,4635.113961,4941.169267,4670.587934,4810.407015
Y275,10404.008382537662,9997.643516,10227.26644,10740.47492,11100.01876,11452.3877
Y276,13552.350695935238,14064.44995,15003.52038,15781.90351,16088.95789,16705.1708
Y277,7317.015390102795,7576.283571,8119.498046,8608.188922,8398.247721,8594.189588
Y278,1888.2232299465325,1935.51514,2004.913259,2053.508424,2214.193681,2288.22226
Y279,2203.829660951841,2432.805161,2620.533427,2714.052186,2454.469525,2490.286703
Y280,9073.452620818645,9477.723062,9968.485452,10168.48917,9508.414015,9070.606092
Y281,4316.821747078098,5197.817222,5672.721205,6037.349397,5865.099498,5910.419778
Y282,3815.508176022575,3740.41337,3836.713549,3891.346821,3869.498224,3834.213778
Y283,1855.110621413663,2178.426177,2306.972084,2381.368816,2264.82804,2336.291795
Y284,202.69441222345858,960.0369341,997.1546021,993.7908356,959.1970208,991.5121795
Y285,2771.9433808409312,2543.95223,2471.365712,2417.77723,2354.020508,2301.458063
Y286,1449.0585367530566,2399.197004,2752.658921,3336.411931,3193.936167,3181.626417
Y287,7757.34064,7994.455125,8942.075646,8940.371751,10181.21511,10493.56133
Y288,7141.83141077709,5397.972202,5902.053388,6606.319782,6789.507472,6616.631137
Y289,9174.196404208371,8765.366731,8840.313883,9112.645066,8965.5128,9296.884061
Y290,10387.348336862062,9503.388242,10164.05704,10779.62124,10399.02599,10588.96143
Y291,3708.564061124274,3737.982782,3788.572327,3775.049118,3625.285317,3711.040315
Y292,11322.256078266413,11490.12961,11976.83832,12426.65368,11832.70017,12526.5642
Y293,5293.965024359704,4855.382711,5511.360984,6013.450555,6519.134412,7129.739238
Y294,3423.014407884556,3183.086709,3239.970616,3217.247621,3101.211345,3129.929977
Y295,8401.708862786443,7812.104673,8030.920853,8170.242791,8646.310287,7992.914468
Y296,4248.751942,4210.807704,4242.515746,4467.636024,4349.551175,4469.070904
Y297,1555.0465971515973,1160.69523,1203.75258,1168.77791,1160.937103,1246.295644
Y298,10482.19905,10937.16811,11434.73033,11694.55608,11153.63567,11961.50452
Y299,18161.752203608008,9861.76413,10631.82444,10923.00027,10692.32535,10644.82946
Y300,5994.705050173276,7280.428155,7592.835705,7674.836811,7578.208304,8065.569861
Y301,8377.693825092683,10030.23211,10370.37604,10288.95934,9738.532074,10439.90933
Y302,8128.873579474151,9087.89263,9737.283411,10604.88009,10804.64253,11717.6287
Y303,1289.748638921434,1120.752944,1406.105623,1438.978732,1403.661891,1518.037707
Y304,4405.640776962344,4700.335037,5167.637161,5130.697943,4942.321825,4600.545736
Y305,-712.4278498587955,1737.420268,1812.903009,1945.605409,1992.671445,2086.302892
Y306,6532.625488675461,7862.881884,8354.923487,8598.464452,8672.534261,8903.980164
Y307,3301.428443,3433.69838,3601.910932,3777.748911,3748.889374,3655.214862
Y308,2506.84707,2527.094691,2556.022357,2674.304507,2553.396162,2414.892687
Y309,4106.7211584835095,4046.537028,4314.814753,4479.656489,4460.774087,4508.012723
Y310,94707.9323625351,4521.577338,4821.782237,6279.717252,5166.396027,5200.912205
Y311,4679.22753,4657.592238,4730.865933,4789.607029,4886.774039,4823.555812
Y312,1369.4083784994168,1619.165629,1643.459252,1783.092602,1575.501203,1524.614865
Y313,1797.348347828165,2247.862517,2400.339417,2611.144818,2677.913003,2708.401617
Y314,-783.3041934764769,1735.026863,1813.798636,1950.674554,1999.419777,2094.694429
Y315,2208.5444613273885,2118.221226,2113.675806,2146.261642,2164.983667,2078.878709
Y316,1673.3668545634732,1728.80249,1709.281392,1740.712883,1751.098917,1688.363357
Y317,8695.137324,9442.051305,10280.75781,10452.21784,10966.0056,13196.18097
Y318,1290.6304966102143,2823.541959,2869.198007,2952.789113,2814.343574,2883.92646
Y319,5023.091458237546,4661.740326,5776.4414,6419.680584,6660.142609,6574.10444
Y320,4069.6699362133168,4190.232825,4277.348287,4405.472088,4451.77245,4539.501351
Y321,9734.181200717563,10330.29017,11053.99626,11534.09631,11640.30942,12355.77033
Y322,10877.577293918708,5269.281902,5169.562575,5093.622167,4940.797962,4862.36832
Y323,2251.500345033288,1786.694364,1850.681359,1849.85992,1688.251972,1683.091163
Y324,1675.581306587557,1581.666212,1575.744025,1599.143763,1648.004179,1725.086337
Y325,1631.707299650454,1471.812004,1527.87131,1484.995672,1476.103884,1585.04358
Y326,1212.5749558557382,1145.187112,1211.504723,1290.600431,1375.297617,1438.587521
Y327,4584.645141828676,6777.102542,7448.142851,7924.62989,7655.489089,7937.875638
Y328,842.1085483083234,4434.26938,4827.42839,4770.974382,4752.080101,5939.831551
Y329,9636.709900696766,9891.002556,10474.823,10941.34731,11147.76359,11430.53273
Y330,4940.364214971674,6568.419001,7136.692724,7626.629102,8007.981911,8473.843021
Y331,12513.718788336726,12946.48895,13513.50064,13793.82013,13131.34862,14056.60908
Y332,5467.894837206003,7016.718075,7536.643243,8171.335786,8090.908224,8675.341591
Y333,5278.630974655363,4194.936728,4363.181761,4470.305337,4264.495488,4773.492436
Y334,7456.076844051244,8901.103608,10849.11288,11844.62531,12748.28541,14575.34538
Y335,11849.275266839664,9599.726543,10203.80789,10999.90393,10400.75208,10131.22542
Y336,1684.1759772705261,1129.141032,1183.708839,1203.595641,1121.967907,1067.087232
Y337,8859.751675498946,8358.42982,8744.739932,8904.277961,8537.886641,8767.460205
Y338,5992.178042359193,6380.735838,6607.272282,6636.643543,6860.723311,6980.311372
Y339,4125.921774971801,4033.914191,4019.266184,4085.874951,4132.374759,4170.593598
Y340,8136.802270362185,5789.187248,7015.587857,7535.624978,7877.841163,7864.768601
Y341,1680.1112838993965,1574.700571,1548.690824,1604.702076,1706.040617,1773.444029
Y342,2371.3158222237507,2433.921174,2531.675886,2469.298122,2445.954676,2622.000082
Y343,3030.999177,3081.088263,3133.061537,3103.487514,2933.156083,3066.282099
