file,RMSE,MSE,MAE
dirty-median-50.csv,2649.2474573243426,7018512.090139493,1398.0458082090001
dirty-median-55.csv,2960.661449568507,8765516.218961094,1594.6128721720002
dirty-median-60.csv,3112.457242413436,9687390.085851848,1764.416403074
dirty-median-65.csv,3334.1381117283972,11116476.948079802,1911.7370762280002
dirty-median-70.csv,3256.5903703286567,10605380.840117337,1983.623051671
dirty-median-75.csv,3593.0582415671183,12910067.527293392,2205.062412569
dirty-median-80.csv,3541.3769638826957,12541350.80031902,2307.11530366
dirty-median-85.csv,3765.194531221072,14176689.857937068,2492.558668959
dirty-median-90.csv,3776.471927664606,14261740.220438827,2641.2552703590004
dirty-median-95.csv,3867.9396991438443,14960957.516212974,2764.313930743
dirty-mode-5.csv,1165.4001651412163,1358157.544911174,195.25586649699997
dirty-mode-10.csv,1571.9751663158409,2471105.9235137156,373.35581594399997
dirty-mode-15.csv,2017.2077082574413,4069126.938253238,541.063753386
dirty-mode-20.csv,2114.7205106734773,4472042.8382630935,664.341467497
dirty-mode-25.csv,2614.0378963365724,6833194.123483732,908.7357121329999
dirty-mode-30.csv,2776.926500949895,7711320.791677827,1069.6065254839998
dirty-mode-35.csv,3373.9374100043565,11383453.646626906,1468.044756134
dirty-mode-40.csv,3397.189182550769,11540894.342039963,1517.3244038090002
dirty-mode-45.csv,3031.4317968498854,9189578.738952525,1393.535701054
dirty-mode-50.csv,3738.9506523708274,13979751.980864236,1964.6441263709999
dirty-mode-55.csv,3728.049000567238,13898349.350630382,1887.344061624
dirty-mode-60.csv,4185.084733339699,17514934.22523302,2289.297145784
dirty-mode-65.csv,4364.934537993796,19052653.52097111,2546.541247345
dirty-mode-70.csv,4242.716332935524,18000641.881757867,2495.698054765
dirty-mode-75.csv,4923.10648324154,24236977.445334885,3134.869670019
dirty-mode-80.csv,4479.551683727268,20066383.2871838,2776.361899222
dirty-mode-85.csv,5606.554224220477,31433450.26912448,4045.9723769150005
dirty-mode-90.csv,3819.1775355687146,14586117.048192719,2642.642981523
dirty-mode-95.csv,5460.18027426689,29813568.627493247,3918.9992240899996
dirty-knn-5.csv,204.55701756651777,41843.573435708655,26.539824242399998
dirty-knn-10.csv,242.67111281745653,58889.26899606271,44.754859079400006
dirty-knn-15.csv,229.07042043882055,52473.257520018014,46.84349996120001
dirty-knn-20.csv,279.72321216118735,78245.07542177262,70.1877020136
dirty-knn-25.csv,504.55390008601313,254574.6380920065,115.4205136712
dirty-knn-30.csv,322.14667170631293,103778.47809145495,101.192470485
dirty-knn-35.csv,462.0035656552202,213447.29467813738,131.0646365584
dirty-knn-40.csv,443.7961334555928,196955.0080701343,144.99325203220002
dirty-knn-45.csv,514.014566385525,264210.9744564993,181.45661920499998
dirty-knn-50.csv,436.5176348939375,190547.6455733969,175.59482945300002
dirty-knn-55.csv,668.435429797263,446805.9238082518,236.23634522580002
dirty-knn-60.csv,671.1380481079668,450426.27961817157,263.8965109786
dirty-knn-65.csv,704.4721258357284,496280.9760795104,281.5669925602
dirty-knn-70.csv,722.2487367026258,521643.237668539,315.81007516639994
dirty-knn-75.csv,866.4573218204758,750748.2905363116,362.936883931
dirty-knn-80.csv,808.6422982273693,653902.3664824418,368.7068271004
dirty-knn-85.csv,853.9691881297273,729263.3742749456,426.4728109742
dirty-knn-90.csv,962.4480561424447,926306.2607723704,516.278729819
dirty-knn-95.csv,1132.5184211270853,1282597.9741921863,606.5286322679999
dirty-hdi-5.csv,210.93559212344368,44493.8240244678,27.625572782
dirty-hdi-10.csv,345.7634462990729,119552.36079661187,52.841124027999996
dirty-hdi-15.csv,247.81458978715852,61412.070911377654,50.069753346000006
dirty-hdi-20.csv,293.2339096356723,85986.12576022164,71.30251117099999
dirty-hdi-25.csv,514.2170853511373,264419.2108670188,129.012548872
dirty-hdi-30.csv,468.5070496832746,219498.8556029263,123.68633749299998
dirty-hdi-35.csv,489.8727480315277,239975.3092639606,142.364857341
dirty-hdi-40.csv,402.04153751160226,161637.39788469308,145.146047953
dirty-hdi-45.csv,605.349663800492,366448.21546336863,198.809996171
dirty-hdi-50.csv,567.1636562414142,321674.61296112905,212.561470012
dirty-hdi-55.csv,645.7881198779636,417042.2957755151,242.103457055
dirty-hdi-60.csv,652.3345124713079,425540.316161179,266.21074425
dirty-hdi-65.csv,767.691690533216,589350.5317137471,298.883512467
dirty-hdi-70.csv,784.27537043103,615087.8566647293,323.315181344
dirty-hdi-75.csv,907.942649209504,824359.8542535725,395.76799599
dirty-hdi-80.csv,739.8612360552738,547394.6486172376,364.792011389
dirty-hdi-85.csv,879.8806385259767,774189.9380528803,435.06910335599997
dirty-hdi-90.csv,916.1720209558963,839371.1719824113,475.094652253
dirty-hdi-95.csv,1076.8826945805804,1159676.3378871316,586.9594727729999
dirty-mice-5.csv,208.3670553467787,43416.829753887534,25.69814868145999
dirty-mice-10.csv,234.45479650487968,54969.05160414454,40.200659883040004
dirty-mice-15.csv,268.12877745495933,71893.0412994911,47.566627154280006
dirty-mice-20.csv,257.37030285938414,66239.47279393111,70.54337827270004
dirty-mice-25.csv,596.281799868192,355551.9848540506,115.50035165767999
dirty-mice-30.csv,355.54521712805973,126412.40142263916,108.07320852228001
dirty-mice-35.csv,572.8913794049278,328204.53259648086,139.02154851178005
dirty-mice-40.csv,527.6537029471166,278418.4302338039,152.45635771472004
dirty-mice-45.csv,542.5520938006969,294362.7744875202,174.39158147644002
dirty-mice-50.csv,421.3057101637797,177498.50141660674,165.17582431366
dirty-mice-55.csv,769.7030121025681,592442.726839766,224.96135713534005
dirty-mice-60.csv,832.7732714949614,693511.3217164207,272.04606319916
dirty-mice-65.csv,763.6566755664572,583171.5181372133,254.5594489961
dirty-mice-70.csv,782.5582875938261,612397.4734817814,267.54129501053995
dirty-mice-75.csv,1055.9552560638397,1115041.5028088493,365.64319389173994
dirty-mice-80.csv,937.1352438965432,878222.4653530335,361.65101178607995
dirty-mice-85.csv,1173.0339938293978,1376008.7506793474,497.2694587054203
dirty-mice-90.csv,1385.8171584545278,1920489.1966669816,763.37451826426
dirty-mice-95.csv,1940.0901143996807,3763949.6519913664,990.4326267049199
dirty-iim-5.csv,351.10682817098456,123276.00478828928,46.861841041641945
dirty-iim-10.csv,854.0479027570152,729397.8202036561,111.3213988964982
dirty-iim-15.csv,1755.0999142584515,3080375.7090300233,165.84314443401962
dirty-iim-20.csv,1027.4229830755312,1055597.9861518233,179.78095320915327
dirty-iim-25.csv,1385.9288186197577,1920798.6902807574,270.7651559556314
dirty-iim-30.csv,1830.19374009934,3349609.12629881,397.60938939992957
dirty-iim-35.csv,1849.2797521987711,3419835.6018923484,374.0439703065087
dirty-iim-40.csv,1928.2434856377956,3718122.9399045957,427.1129704598628
dirty-iim-45.csv,3507.201536797513,12300462.61971484,485.0615673788831
dirty-iim-50.csv,1478.1774226862715,2185008.492939428,428.4571943775949
dirty-iim-55.csv,2908.535324767416,8459577.7354199,576.1714021878686
dirty-iim-60.csv,1753.840301563717,3075955.8033891097,571.0638426873581
dirty-iim-65.csv,3233.870398909839,10457917.75694528,753.6723909048935
dirty-iim-70.csv,3061.2992407243005,9371553.041259179,833.9051012473705
dirty-iim-75.csv,2264.630931918161,5128553.257800518,744.5227639210927
dirty-iim-80.csv,2120.913756696422,4498275.163344128,803.9059052451963
dirty-iim-85.csv,1715.5248393134177,2943025.4743013275,750.3439954852944
dirty-iim-90.csv,4110.430990063109,16895642.92407119,1084.7443999807424
dirty-iim-95.csv,1227.4568234490964,1506650.2534317463,595.2450713592096
dirty-si-5.csv,212.30705697265543,45074.28644039036,25.78516630079247
dirty-si-10.csv,322.2831435350385,103866.42460682624,48.3083593229284
dirty-si-15.csv,217.6399207836331,47367.13511870609,44.489779646889005
dirty-si-20.csv,309.59093139342724,95846.54480104976,79.02427370460659
dirty-si-25.csv,495.8371622126639,245854.49143110754,109.80381989717368
dirty-si-30.csv,375.5906358798364,141068.32576061983,102.68753437859503
dirty-si-35.csv,561.3948539322535,315164.18202161614,137.56468494884007
dirty-si-40.csv,483.11404317979446,233399.1787175283,148.0994311683101
dirty-si-45.csv,503.5711192264409,253583.87211897032,169.95151696158499
dirty-si-50.csv,476.87515493170594,227409.91339113854,171.90276774213487
dirty-si-55.csv,633.0585293230699,400763.10154868825,210.60547812388447
dirty-si-60.csv,602.1588596078738,362595.29220425495,224.43651330350272
dirty-si-65.csv,667.3242255619372,445321.62202183914,245.79318296896898
dirty-si-70.csv,708.1129757234759,501423.9863879559,269.52500804095143
dirty-si-75.csv,703.3325331458302,494676.6521813303,283.7320922991947
dirty-si-80.csv,742.8303044005494,551796.8611358128,301.2951836803963
dirty-si-85.csv,701.0788804031633,491511.5965473531,306.8380845917921
dirty-si-90.csv,655.696355790384,429937.7109967898,327.65483861067054
dirty-si-95.csv,794.2471831543068,630828.5879485509,362.8095421516956
dirty-mfi-5.csv,1386.7757163856522,1923146.887556939,252.63349868620915
dirty-mfi-10.csv,1857.122415658904,3448903.6667427626,480.14107046786535
dirty-mfi-15.csv,2270.070860234743,5153221.7104869075,655.6931782879807
dirty-mfi-20.csv,2453.66218197886,6020458.10327326,844.8817456983726
dirty-mfi-25.csv,2995.362180684834,8972194.593477005,1129.7499526744396
dirty-mfi-30.csv,3192.979031646644,10195115.09653514,1318.027820738842
dirty-mfi-35.csv,3570.511977505896,12748555.781513065,1612.3229612220389
dirty-mfi-40.csv,3747.452855008346,14043402.900510203,1795.375577498508
dirty-mfi-45.csv,3847.0163541604015,14799534.829177586,2003.2564434550768
dirty-mfi-50.csv,4052.872113235077,16425772.36623856,2240.549839349177
dirty-mfi-55.csv,4348.694485110342,18911143.724829104,2421.683028934583
dirty-mfi-60.csv,4618.335040526811,21329018.546557784,2715.406512018516
dirty-mfi-65.csv,4824.737231247288,23278089.350583747,2992.121660958356
dirty-mfi-70.csv,4913.081406717137,24138368.90902964,3174.9107042277997
dirty-mfi-75.csv,5330.037328930566,28409297.927793287,3582.462935808811
dirty-mfi-80.csv,5428.324218025262,29466703.815999575,3789.0678151009133
dirty-mfi-85.csv,5682.514039123992,32290965.80484127,4129.241689729107
dirty-mfi-90.csv,5828.615432618403,33972757.86135741,4346.45705767337
dirty-mfi-95.csv,6108.243453643694,37310638.08898105,4716.618771709429
dirty-missfi-5.csv,210.7115202959149,44399.34478541576,24.786068486494155
dirty-missfi-10.csv,295.02919879725584,87042.22814295071,42.38289706949823
dirty-missfi-15.csv,168.03545423147662,28235.913878778676,35.60912817240575
dirty-missfi-20.csv,268.0205523358846,71835.01647443266,61.43449761270221
dirty-missfi-25.csv,486.7868311758812,236961.41900625586,101.27084670183004
dirty-missfi-30.csv,326.36219689586915,106512.28356269807,87.49367602117619
dirty-missfi-35.csv,518.1697658853275,268499.9062776551,121.92999256043062
dirty-missfi-40.csv,375.99894109664723,141375.2037058,122.25291347932584
dirty-missfi-45.csv,466.81345322280356,217914.8001097986,151.61642879296858
dirty-missfi-50.csv,473.46471251073643,224168.83399287428,168.35258381965897
dirty-missfi-55.csv,593.4255836672178,352153.9233507781,192.07959954509272
dirty-missfi-60.csv,593.4790629614812,352217.3981736378,217.2783989081411
dirty-missfi-65.csv,656.6323157113237,431165.99803641555,231.51769716434094
dirty-missfi-70.csv,693.8921654036651,481486.33720858727,263.3944499368313
dirty-missfi-75.csv,797.9950377489247,636796.0802719077,312.7595495321051
dirty-missfi-80.csv,696.2329494209887,484740.31985944894,303.04299652354945
dirty-missfi-85.csv,738.8352591713069,545877.5401947323,351.542550752352
dirty-missfi-90.csv,862.0391927886963,743111.5699037871,426.4016833666675
dirty-missfi-95.csv,1010.0107485967301,1020121.712280927,571.390517886971
dirty-xgbi-5.csv,228.75435490145478,52328.55488638072,29.213015747054683
dirty-xgbi-10.csv,373.62352061639086,139594.53515778665,53.468915033472655
dirty-xgbi-15.csv,262.951609498778,69143.54893799782,46.336851432136726
dirty-xgbi-20.csv,283.17615524490174,80188.7348992847,63.513774555728524
dirty-xgbi-25.csv,530.4415355561536,281368.22264317016,111.52195275845507
dirty-xgbi-30.csv,347.3643071428382,120661.96187682403,97.58573181106249
dirty-xgbi-35.csv,529.7478691907486,280632.80491213844,138.11124777164258
dirty-xgbi-40.csv,404.2526587493775,163420.21210594065,136.3645438446328
dirty-xgbi-45.csv,664.6944119207955,441818.6612387321,187.39915746665233
dirty-xgbi-50.csv,573.4823080914358,328881.95769388054,199.07221471936134
dirty-xgbi-55.csv,615.0708214837881,378312.1154407419,201.35207943646876
dirty-xgbi-60.csv,613.2191434857033,376037.7179373396,228.16262567473825
dirty-xgbi-65.csv,685.6981251556889,470181.91884202673,255.52852591046678
dirty-xgbi-70.csv,698.2229711967236,487515.3175067807,280.0004327471465
dirty-xgbi-75.csv,810.3690001576971,656697.9164165857,321.3696717257402
dirty-xgbi-80.csv,811.7015834607143,658859.460592631,368.6942115178223
dirty-xgbi-85.csv,812.0036400247911,659349.9114135107,395.5990133577715
dirty-xgbi-90.csv,976.0113875028829,952598.2285353027,479.9396909283906
dirty-xgbi-95.csv,856.0101875133957,732753.441126719,469.39826244909375
dirty-gain-5.csv,1210.6819072225867,1465750.68047612,209.129386939
dirty-gain-10.csv,1467.57275499606,2153769.7912067254,359.72932288600003
dirty-gain-15.csv,2725.058680781334,7425944.813701704,744.550639378
dirty-gain-20.csv,2719.226033999161,7394190.223978806,860.738818879
dirty-gain-25.csv,2519.416177748546,6347457.876701093,954.338576471
dirty-gain-30.csv,2738.6220605881754,7500050.7907402245,1115.8542900999998
dirty-gain-35.csv,3216.033782733077,10342873.291680424,1449.6189448020002
dirty-gain-40.csv,3347.5799108887936,11206291.259786224,1636.2846542070001
dirty-gain-45.csv,3648.9585437150245,13314898.453750873,1828.7834335159998
dirty-gain-50.csv,3648.402352492865,13310839.72567547,1912.223581923
dirty-gain-55.csv,4222.914896059145,17833010.219358213,2337.435912736
dirty-gain-60.csv,3458.585332885504,11961812.504850732,2061.2965995160002
dirty-gain-65.csv,4378.287969167784,19169405.54095936,2649.745521923
dirty-gain-70.csv,4373.272999583066,19125516.728882264,2772.250746569
dirty-gain-75.csv,5056.7079868680785,25570295.664455414,3375.3210034870003
dirty-gain-80.csv,4952.142208424743,24523712.4524619,3380.4032535700003
dirty-gain-85.csv,4907.7339947701075,24085852.96342216,3483.4195331490005
dirty-gain-90.csv,5344.3055279084565,28561601.57563289,3745.686769901
dirty-gain-95.csv,5268.20315515039,27753964.483936522,3856.562151358
dirty-midae-5.csv,644.2056374121973,415000.9032736555,109.65871532896875
dirty-midae-10.csv,849.1763588112225,721100.4883638861,202.18763417028123
dirty-midae-15.csv,1151.701028778851,1326415.2596902635,321.8204767531875
dirty-midae-20.csv,1125.963014388165,1267792.709770083,369.57101626275
dirty-midae-25.csv,1530.0585415181172,2341079.1404725476,558.7355613025469
dirty-midae-30.csv,1568.146223146919,2459082.577169947,653.8804283024374
dirty-midae-35.csv,1775.7905785650053,3153432.1789202364,795.4577079793906
dirty-midae-40.csv,1762.3624247411842,3105921.316139626,791.2361276185312
dirty-midae-45.csv,1938.7882688623818,3758899.9514783914,984.3311070838593
dirty-midae-50.csv,1969.7235470536364,3879810.851817559,1072.8443863007813
dirty-midae-55.csv,2373.8308362448106,5635072.839106737,1342.617804087906
dirty-midae-60.csv,2493.9290385758695,6219682.049451961,1487.8748683315312
dirty-midae-65.csv,2608.5188873753004,6804370.785793674,1590.02200078225
dirty-midae-70.csv,2751.977030976587,7573377.579022709,1837.026154220375
dirty-midae-75.csv,3009.3910666473994,9056434.592017172,1975.5710064324687
dirty-midae-80.csv,2957.1757841454737,8744888.618336398,2090.7215510515316
dirty-midae-85.csv,3204.7948879576415,10270710.273879433,2275.103333658218
dirty-midae-90.csv,3359.8954034770413,11288897.12230615,2532.4197635626247
dirty-midae-95.csv,3688.8828119353775,13607856.400192257,2845.5110502884686
