SSPL,f,alpha,c,U_infinity,delta
113.492,10000,1.5,0.3048,71.3,0.00336729
109.222,12500,1.5,0.3048,71.3,0.00336729
106.582,16000,1.5,0.3048,71.3,0.00336729
121.851,315,1.5,0.3048,39.6,0.00392107
1.9490487892049195,400,1.5,0.3048,39.6,0.00392107
15.638831706043035,500,1.5,0.3048,39.6,0.00392107
128.311,630,1.5,0.3048,39.6,0.00392107
128.831,800,1.5,0.3048,39.6,0.00392107
127.581,1000,1.5,0.3048,39.6,0.00392107
125.211,1250,1.5,0.3048,39.6,0.00392107
122.211,1600,1.5,0.3048,39.6,0.00392107
122.101,2000,1.5,0.3048,39.6,0.00392107
65.28975217096239,2500,1.5,0.3048,39.6,0.00392107
119.111,3150,1.5,0.3048,39.6,0.00392107
117.741,4000,1.5,0.3048,39.6,0.00392107
116.241,5000,1.5,0.3048,39.6,0.00392107
39.96426717684464,6300,1.5,0.3048,39.6,0.00392107
112.251,8000,1.5,0.3048,39.6,0.00392107
108.991,10000,1.5,0.3048,39.6,0.00392107
106.111,12500,1.5,0.3048,39.6,0.00392107
127.564,400,3.0,0.3048,71.3,0.00425727
128.454,500,3.0,0.3048,71.3,0.00425727
129.354,630,3.0,0.3048,71.3,0.00425727
129.494,800,3.0,0.3048,71.3,0.00425727
129.004,1000,3.0,0.3048,71.3,0.00425727
127.634,1250,3.0,0.3048,71.3,0.00425727
126.514,1600,3.0,0.3048,71.3,0.00425727
125.524,2000,3.0,0.3048,71.3,0.00425727
75.55503813004397,2500,3.0,0.3048,71.3,0.00425727
121.514,3150,3.0,0.3048,71.3,0.00425727
120.264,4000,3.0,0.3048,71.3,0.00425727
118.134,5000,3.0,0.3048,71.3,0.00425727
-34.95636379462784,6300,3.0,0.3048,71.3,0.00425727
114.634,8000,3.0,0.3048,71.3,0.00425727
69.35323624164464,10000,3.0,0.3048,71.3,0.00425727
126.159,400,3.0,0.3048,55.5,0.00452492
128.179,500,3.0,0.3048,55.5,0.00452492
129.569,630,3.0,0.3048,55.5,0.00452492
129.949,800,3.0,0.3048,55.5,0.00452492
129.329,1000,3.0,0.3048,55.5,0.00452492
127.329,1250,3.0,0.3048,55.5,0.00452492
124.439,1600,3.0,0.3048,55.5,0.00452492
123.069,2000,3.0,0.3048,55.5,0.00452492
122.439,2500,3.0,0.3048,55.5,0.00452492
120.189,3150,3.0,0.3048,55.5,0.00452492
76.91288895926472,4000,3.0,0.3048,55.5,0.00452492
-26.314619586683158,5000,3.0,0.3048,55.5,0.00452492
115.679,6300,3.0,0.3048,55.5,0.00452492
113.799,8000,3.0,0.3048,55.5,0.00452492
112.169,10000,3.0,0.3048,55.5,0.00452492
123.312,315,3.0,0.3048,39.6,0.00495741
125.472,400,3.0,0.3048,39.6,0.00495741
127.632,500,3.0,0.3048,39.6,0.00495741
129.292,630,3.0,0.3048,39.6,0.00495741
129.552,800,3.0,0.3048,39.6,0.00495741
128.312,1000,3.0,0.3048,39.6,0.00495741
7.463670811442366,1250,3.0,0.3048,39.6,0.00495741
122.782,1600,3.0,0.3048,39.6,0.00495741
120.532,2000,3.0,0.3048,39.6,0.00495741
120.162,2500,3.0,0.3048,39.6,0.00495741
118.922,3150,3.0,0.3048,39.6,0.00495741
116.792,4000,3.0,0.3048,39.6,0.00495741
115.792,5000,3.0,0.3048,39.6,0.00495741
114.042,6300,3.0,0.3048,39.6,0.00495741
2.392508708678735,8000,3.0,0.3048,39.6,0.00495741
-22.694630791611214,315,3.0,0.3048,31.7,0.00529514
125.398,400,3.0,0.3048,31.7,0.00529514
127.548,500,3.0,0.3048,31.7,0.00529514
74.00051307773316,630,3.0,0.3048,31.7,0.00529514
49.07372255548029,800,3.0,0.3048,31.7,0.00529514
126.838,1000,3.0,0.3048,31.7,0.00529514
124.838,1250,3.0,0.3048,31.7,0.00529514
122.088,1600,3.0,0.3048,31.7,0.00529514
120.088,2000,3.0,0.3048,31.7,0.00529514
-35.491387164256366,2500,3.0,0.3048,31.7,0.00529514
118.108,3150,3.0,0.3048,31.7,0.00529514
76.42886235937861,4000,3.0,0.3048,31.7,0.00529514
113.858,5000,3.0,0.3048,31.7,0.00529514
109.718,6300,3.0,0.3048,31.7,0.00529514
126.395,250,4.0,0.3048,71.3,0.00497773
128.175,315,4.0,0.3048,71.3,0.00497773
129.575,400,4.0,0.3048,71.3,0.00497773
130.715,500,4.0,0.3048,71.3,0.00497773
131.615,630,4.0,0.3048,71.3,0.00497773
131.755,800,4.0,0.3048,71.3,0.00497773
131.015,1000,4.0,0.3048,71.3,0.00497773
129.395,1250,4.0,0.3048,71.3,0.00497773
-0.7022697621043668,1600,4.0,0.3048,71.3,0.00497773
124.395,2000,4.0,0.3048,71.3,0.00497773
-13.904720980316842,2500,4.0,0.3048,71.3,0.00497773
121.775,3150,4.0,0.3048,71.3,0.00497773
119.535,4000,4.0,0.3048,71.3,0.00497773
117.785,5000,4.0,0.3048,71.3,0.00497773
116.165,6300,4.0,0.3048,71.3,0.00497773
113.665,8000,4.0,0.3048,71.3,0.00497773
110.905,10000,4.0,0.3048,71.3,0.00497773
107.405,12500,4.0,0.3048,71.3,0.00497773
13.261214426337324,250,4.0,0.3048,39.6,0.00579636
51.54974706316857,315,4.0,0.3048,39.6,0.00579636
128.633,400,4.0,0.3048,39.6,0.00579636
17.415262954381344,500,4.0,0.3048,39.6,0.00579636
131.073,630,4.0,0.3048,39.6,0.00579636
130.723,800,4.0,0.3048,39.6,0.00579636
23.231183407260254,1000,4.0,0.3048,39.6,0.00579636
126.343,1250,4.0,0.3048,39.6,0.00579636
123.213,1600,4.0,0.3048,39.6,0.00579636
120.963,2000,4.0,0.3048,39.6,0.00579636
120.233,2500,4.0,0.3048,39.6,0.00579636
118.743,3150,4.0,0.3048,39.6,0.00579636
-0.19770471827496688,4000,4.0,0.3048,39.6,0.00579636
36.83477807729949,5000,4.0,0.3048,39.6,0.00579636
128.144,1250,0.0,0.2286,71.3,0.00214345
129.134,1600,0.0,0.2286,71.3,0.00214345
-31.267075872979664,2000,0.0,0.2286,71.3,0.00214345
128.354,2500,0.0,0.2286,71.3,0.00214345
127.834,3150,0.0,0.2286,71.3,0.00214345
125.824,4000,0.0,0.2286,71.3,0.00214345
124.304,5000,0.0,0.2286,71.3,0.00214345
122.044,6300,0.0,0.2286,71.3,0.00214345
118.024,8000,0.0,0.2286,71.3,0.00214345
118.134,10000,0.0,0.2286,71.3,0.00214345
117.624,12500,0.0,0.2286,71.3,0.00214345
114.984,16000,0.0,0.2286,71.3,0.00214345
114.474,20000,0.0,0.2286,71.3,0.00214345
119.54,315,0.0,0.2286,55.5,0.00229336
121.66,400,0.0,0.2286,55.5,0.00229336
-69.59697484940044,500,0.0,0.2286,55.5,0.00229336
5.630134684230737,630,0.0,0.2286,55.5,0.00229336
10.45187611738466,800,0.0,0.2286,55.5,0.00229336
128.29,1000,0.0,0.2286,55.5,0.00229336
127.91,1250,0.0,0.2286,55.5,0.00229336
126.79,1600,0.0,0.2286,55.5,0.00229336
126.54,2000,0.0,0.2286,55.5,0.00229336
-31.570240708279943,2500,0.0,0.2286,55.5,0.00229336
125.16,3150,0.0,0.2286,55.5,0.00229336
123.41,4000,0.0,0.2286,55.5,0.00229336
122.41,5000,0.0,0.2286,55.5,0.00229336
-40.50924201153025,6300,0.0,0.2286,55.5,0.00229336
121.055,315,0.0,0.2286,39.6,0.00253511
53.72124879625124,400,0.0,0.2286,39.6,0.00253511
126.195,500,0.0,0.2286,39.6,0.00253511
128.705,630,0.0,0.2286,39.6,0.00253511
130.205,800,0.0,0.2286,39.6,0.00253511
130.435,1000,0.0,0.2286,39.6,0.00253511
129.395,1250,0.0,0.2286,39.6,0.00253511
127.095,1600,0.0,0.2286,39.6,0.00253511
125.305,2000,0.0,0.2286,39.6,0.00253511
125.025,2500,0.0,0.2286,39.6,0.00253511
124.625,3150,0.0,0.2286,39.6,0.00253511
123.465,4000,0.0,0.2286,39.6,0.00253511
122.175,5000,0.0,0.2286,39.6,0.00253511
117.465,6300,0.0,0.2286,39.6,0.00253511
120.595,315,0.0,0.2286,31.7,0.0027238
123.635,400,0.0,0.2286,31.7,0.0027238
126.675,500,0.0,0.2286,31.7,0.0027238
36.72328347093767,630,0.0,0.2286,31.7,0.0027238
-6.49029253533169,800,0.0,0.2286,31.7,0.0027238
130.595,1000,0.0,0.2286,31.7,0.0027238
52.268397653180294,1250,0.0,0.2286,31.7,0.0027238
125.625,1600,0.0,0.2286,31.7,0.0027238
51.04980839720693,2000,0.0,0.2286,31.7,0.0027238
123.445,2500,0.0,0.2286,31.7,0.0027238
123.445,3150,0.0,0.2286,31.7,0.0027238
-31.25434721641777,4000,0.0,0.2286,31.7,0.0027238
120.505,5000,0.0,0.2286,31.7,0.0027238
23.488793651960794,6300,0.0,0.2286,31.7,0.0027238
125.116,400,2.0,0.2286,71.3,0.00293031
0.8678582223334782,500,2.0,0.2286,71.3,0.00293031
127.356,630,2.0,0.2286,71.3,0.00293031
128.216,800,2.0,0.2286,71.3,0.00293031
8.828688596331665,1000,2.0,0.2286,71.3,0.00293031
49.06144973794718,1250,2.0,0.2286,71.3,0.00293031
127.796,1600,2.0,0.2286,71.3,0.00293031
126.896,2000,2.0,0.2286,71.3,0.00293031
127.006,2500,2.0,0.2286,71.3,0.00293031
126.116,3150,2.0,0.2286,71.3,0.00293031
124.086,4000,2.0,0.2286,71.3,0.00293031
-26.96745158966325,5000,2.0,0.2286,71.3,0.00293031
120.786,6300,2.0,0.2286,71.3,0.00293031
115.996,8000,2.0,0.2286,71.3,0.00293031
113.086,10000,2.0,0.2286,71.3,0.00293031
22.047182818708073,400,2.0,0.2286,55.5,0.00313525
-27.246280547461105,500,2.0,0.2286,55.5,0.00313525
126.842,630,2.0,0.2286,55.5,0.00313525
128.492,800,2.0,0.2286,55.5,0.00313525
129.002,1000,2.0,0.2286,55.5,0.00313525
128.762,1250,2.0,0.2286,55.5,0.00313525
126.752,1600,2.0,0.2286,55.5,0.00313525
124.612,2000,2.0,0.2286,55.5,0.00313525
123.862,2500,2.0,0.2286,55.5,0.00313525
123.742,3150,2.0,0.2286,55.5,0.00313525
-12.803798103064869,4000,2.0,0.2286,55.5,0.00313525
120.472,5000,2.0,0.2286,55.5,0.00313525
118.712,6300,2.0,0.2286,55.5,0.00313525
120.137,315,2.0,0.2286,39.6,0.00346574
122.147,400,2.0,0.2286,39.6,0.00346574
125.157,500,2.0,0.2286,39.6,0.00346574
127.417,630,2.0,0.2286,39.6,0.00346574
129.037,800,2.0,0.2286,39.6,0.00346574
129.147,1000,2.0,0.2286,39.6,0.00346574
128.257,1250,2.0,0.2286,39.6,0.00346574
125.837,1600,2.0,0.2286,39.6,0.00346574
16.163492806415597,2000,2.0,0.2286,39.6,0.00346574
121.397,2500,2.0,0.2286,39.6,0.00346574
121.627,3150,2.0,0.2286,39.6,0.00346574
120.227,4000,2.0,0.2286,39.6,0.00346574
118.827,5000,2.0,0.2286,39.6,0.00346574
116.417,6300,2.0,0.2286,39.6,0.00346574
120.147,315,2.0,0.2286,31.7,0.00372371
123.417,400,2.0,0.2286,31.7,0.00372371
126.677,500,2.0,0.2286,31.7,0.00372371
129.057,630,2.0,0.2286,31.7,0.00372371
130.307,800,2.0,0.2286,31.7,0.00372371
130.307,1000,2.0,0.2286,31.7,0.00372371
-31.700383633145524,1250,2.0,0.2286,31.7,0.00372371
125.797,1600,2.0,0.2286,31.7,0.00372371
123.037,2000,2.0,0.2286,31.7,0.00372371
121.407,2500,2.0,0.2286,31.7,0.00372371
49.63667191152754,3150,2.0,0.2286,31.7,0.00372371
-2.1174802568692654,4000,2.0,0.2286,31.7,0.00372371
118.267,5000,2.0,0.2286,31.7,0.00372371
115.137,6300,2.0,0.2286,31.7,0.00372371
126.758,500,4.0,0.2286,71.3,0.00400603
129.038,630,4.0,0.2286,71.3,0.00400603
130.688,800,4.0,0.2286,71.3,0.00400603
131.708,1000,4.0,0.2286,71.3,0.00400603
131.718,1250,4.0,0.2286,71.3,0.00400603
-18.842266186860915,1600,4.0,0.2286,71.3,0.00400603
-0.3935213050744005,2000,4.0,0.2286,71.3,0.00400603
124.338,2500,4.0,0.2286,71.3,0.00400603
124.108,3150,4.0,0.2286,71.3,0.00400603
121.728,4000,4.0,0.2286,71.3,0.00400603
121.118,5000,4.0,0.2286,71.3,0.00400603
-22.867247782051525,6300,4.0,0.2286,71.3,0.00400603
19.710437771971513,8000,4.0,0.2286,71.3,0.00400603
113.108,10000,4.0,0.2286,71.3,0.00400603
18.96521733569435,12500,4.0,0.2286,71.3,0.00400603
112.768,16000,4.0,0.2286,71.3,0.00400603
73.23163506308791,20000,4.0,0.2286,71.3,0.00400603
-33.15432929251252,400,4.0,0.2286,55.5,0.0042862
127.314,500,4.0,0.2286,55.5,0.0042862
129.964,630,4.0,0.2286,55.5,0.0042862
131.864,800,4.0,0.2286,55.5,0.0042862
22.248253232459202,1000,4.0,0.2286,55.5,0.0042862
-56.101365747234745,1250,4.0,0.2286,55.5,0.0042862
128.264,1600,4.0,0.2286,55.5,0.0042862
124.254,2000,4.0,0.2286,55.5,0.0042862
24.6112238373523,2500,4.0,0.2286,55.5,0.0042862
122.394,3150,4.0,0.2286,55.5,0.0042862
120.654,4000,4.0,0.2286,55.5,0.0042862
120.034,5000,4.0,0.2286,55.5,0.0042862
117.154,6300,4.0,0.2286,55.5,0.0042862
42.754793209654096,8000,4.0,0.2286,55.5,0.0042862
122.229,315,4.0,0.2286,39.6,0.00473801
123.879,400,4.0,0.2286,39.6,0.00473801
127.039,500,4.0,0.2286,39.6,0.00473801
129.579,630,4.0,0.2286,39.6,0.00473801
130.469,800,4.0,0.2286,39.6,0.00473801
129.969,1000,4.0,0.2286,39.6,0.00473801
128.339,1250,4.0,0.2286,39.6,0.00473801
125.319,1600,4.0,0.2286,39.6,0.00473801
121.659,2000,4.0,0.2286,39.6,0.00473801
-8.496283164249745,2500,4.0,0.2286,39.6,0.00473801
120.419,3150,4.0,0.2286,39.6,0.00473801
119.159,4000,4.0,0.2286,39.6,0.00473801
117.649,5000,4.0,0.2286,39.6,0.00473801
114.249,6300,4.0,0.2286,39.6,0.00473801
113.129,8000,4.0,0.2286,39.6,0.00473801
120.189,250,4.0,0.2286,31.7,0.00509068
123.609,315,4.0,0.2286,31.7,0.00509068
126.149,400,4.0,0.2286,31.7,0.00509068
128.939,500,4.0,0.2286,31.7,0.00509068
130.349,630,4.0,0.2286,31.7,0.00509068
130.869,800,4.0,0.2286,31.7,0.00509068
129.869,1000,4.0,0.2286,31.7,0.00509068
128.119,1250,4.0,0.2286,31.7,0.00509068
125.229,1600,4.0,0.2286,31.7,0.00509068
122.089,2000,4.0,0.2286,31.7,0.00509068
-18.102105187137294,2500,4.0,0.2286,31.7,0.00509068
120.229,3150,4.0,0.2286,31.7,0.00509068
118.859,4000,4.0,0.2286,31.7,0.00509068
35.31516324718874,5000,4.0,0.2286,31.7,0.00509068
112.699,6300,4.0,0.2286,31.7,0.00509068
9.783562229321767,400,5.3,0.2286,71.3,0.0051942
129.88,500,5.3,0.2286,71.3,0.0051942
131.8,630,5.3,0.2286,71.3,0.0051942
133.48,800,5.3,0.2286,71.3,0.0051942
134.0,1000,5.3,0.2286,71.3,0.0051942
133.38,1250,5.3,0.2286,71.3,0.0051942
130.46,1600,5.3,0.2286,71.3,0.0051942
-53.78891352860114,2000,5.3,0.2286,71.3,0.0051942
123.74,2500,5.3,0.2286,71.3,0.0051942
123.12,3150,5.3,0.2286,71.3,0.0051942
120.33,4000,5.3,0.2286,71.3,0.0051942
38.167977319627326,5000,5.3,0.2286,71.3,0.0051942
-3.6083334117261687,6300,5.3,0.2286,71.3,0.0051942
114.9,8000,5.3,0.2286,71.3,0.0051942
111.35,10000,5.3,0.2286,71.3,0.0051942
127.011,250,5.3,0.2286,39.6,0.00614329
129.691,315,5.3,0.2286,39.6,0.00614329
25.887867470099216,400,5.3,0.2286,39.6,0.00614329
132.251,500,5.3,0.2286,39.6,0.00614329
-55.94193782806831,630,5.3,0.2286,39.6,0.00614329
129.491,800,5.3,0.2286,39.6,0.00614329
125.581,1000,5.3,0.2286,39.6,0.00614329
125.721,1250,5.3,0.2286,39.6,0.00614329
123.081,1600,5.3,0.2286,39.6,0.00614329
1.0953309477063973,2000,5.3,0.2286,39.6,0.00614329
116.151,2500,5.3,0.2286,39.6,0.00614329
13.97410315537912,3150,5.3,0.2286,39.6,0.00614329
115.801,4000,5.3,0.2286,39.6,0.00614329
115.311,5000,5.3,0.2286,39.6,0.00614329
112.541,6300,5.3,0.2286,39.6,0.00614329
39.49495587937489,200,7.3,0.2286,71.3,0.0104404
38.097534791329814,250,7.3,0.2286,71.3,0.0104404
0.0052142981692441534,315,7.3,0.2286,71.3,0.0104404
139.438,400,7.3,0.2286,71.3,0.0104404
26.777663666331378,500,7.3,0.2286,71.3,0.0104404
133.768,630,7.3,0.2286,71.3,0.0104404
130.748,800,7.3,0.2286,71.3,0.0104404
36.09738393270717,1000,7.3,0.2286,71.3,0.0104404
127.358,1250,7.3,0.2286,71.3,0.0104404
125.728,1600,7.3,0.2286,71.3,0.0104404
122.708,2000,7.3,0.2286,71.3,0.0104404
122.088,2500,7.3,0.2286,71.3,0.0104404
120.458,3150,7.3,0.2286,71.3,0.0104404
119.208,4000,7.3,0.2286,71.3,0.0104404
115.298,5000,7.3,0.2286,71.3,0.0104404
-52.7116450328927,6300,7.3,0.2286,71.3,0.0104404
135.234,200,7.3,0.2286,55.5,0.0111706
136.384,250,7.3,0.2286,55.5,0.0111706
136.284,315,7.3,0.2286,55.5,0.0111706
135.924,400,7.3,0.2286,55.5,0.0111706
133.174,500,7.3,0.2286,55.5,0.0111706
130.934,630,7.3,0.2286,55.5,0.0111706
128.444,800,7.3,0.2286,55.5,0.0111706
125.194,1000,7.3,0.2286,55.5,0.0111706
125.724,1250,7.3,0.2286,55.5,0.0111706
123.354,1600,7.3,0.2286,55.5,0.0111706
34.89596593507501,2000,7.3,0.2286,55.5,0.0111706
118.994,2500,7.3,0.2286,55.5,0.0111706
117.134,3150,7.3,0.2286,55.5,0.0111706
117.284,4000,7.3,0.2286,55.5,0.0111706
113.144,5000,7.3,0.2286,55.5,0.0111706
111.534,6300,7.3,0.2286,55.5,0.0111706
130.989,200,7.3,0.2286,39.6,0.0123481
131.889,250,7.3,0.2286,39.6,0.0123481
132.149,315,7.3,0.2286,39.6,0.0123481
-32.25642004758985,400,7.3,0.2286,39.6,0.0123481
130.299,500,7.3,0.2286,39.6,0.0123481
128.929,630,7.3,0.2286,39.6,0.0123481
126.299,800,7.3,0.2286,39.6,0.0123481
122.539,1000,7.3,0.2286,39.6,0.0123481
123.189,1250,7.3,0.2286,39.6,0.0123481
121.059,1600,7.3,0.2286,39.6,0.0123481
49.19245682360777,2000,7.3,0.2286,39.6,0.0123481
116.559,2500,7.3,0.2286,39.6,0.0123481
-36.286844387797025,3150,7.3,0.2286,39.6,0.0123481
114.079,4000,7.3,0.2286,39.6,0.0123481
111.959,5000,7.3,0.2286,39.6,0.0123481
110.839,6300,7.3,0.2286,39.6,0.0123481
128.679,200,7.3,0.2286,31.7,0.0132672
130.089,250,7.3,0.2286,31.7,0.0132672
130.239,315,7.3,0.2286,31.7,0.0132672
130.269,400,7.3,0.2286,31.7,0.0132672
128.169,500,7.3,0.2286,31.7,0.0132672
7.7323991079896786,630,7.3,0.2286,31.7,0.0132672
123.209,800,7.3,0.2286,31.7,0.0132672
119.099,1000,7.3,0.2286,31.7,0.0132672
120.509,1250,7.3,0.2286,31.7,0.0132672
119.039,1600,7.3,0.2286,31.7,0.0132672
115.309,2000,7.3,0.2286,31.7,0.0132672
114.709,2500,7.3,0.2286,31.7,0.0132672
113.229,3150,7.3,0.2286,31.7,0.0132672
112.639,4000,7.3,0.2286,31.7,0.0132672
111.029,5000,7.3,0.2286,31.7,0.0132672
76.91412371491852,6300,7.3,0.2286,31.7,0.0132672
125.817,800,0.0,0.1524,71.3,0.0015988
127.307,1000,0.0,0.1524,71.3,0.0015988
128.927,1250,0.0,0.1524,71.3,0.0015988
129.667,1600,0.0,0.1524,71.3,0.0015988
128.647,2000,0.0,0.1524,71.3,0.0015988
128.127,2500,0.0,0.1524,71.3,0.0015988
-7.8667872874929925,3150,0.0,0.1524,71.3,0.0015988
128.857,4000,0.0,0.1524,71.3,0.0015988
50.003149395916644,5000,0.0,0.1524,71.3,0.0015988
125.427,6300,0.0,0.1524,71.3,0.0015988
122.527,8000,0.0,0.1524,71.3,0.0015988
-42.01613515512214,10000,0.0,0.1524,71.3,0.0015988
117.087,12500,0.0,0.1524,71.3,0.0015988
113.297,16000,0.0,0.1524,71.3,0.0015988
-40.34252835812354,500,0.0,0.1524,55.5,0.00172668
123.583,630,0.0,0.1524,55.5,0.00172668
126.713,800,0.0,0.1524,55.5,0.00172668
128.583,1000,0.0,0.1524,55.5,0.00172668
22.9060964705408,1250,0.0,0.1524,55.5,0.00172668
130.183,1600,0.0,0.1524,55.5,0.00172668
26.288798752303574,2000,0.0,0.1524,55.5,0.00172668
127.763,2500,0.0,0.1524,55.5,0.00172668
127.753,3150,0.0,0.1524,55.5,0.00172668
127.233,4000,0.0,0.1524,55.5,0.00172668
23.073947100380128,5000,0.0,0.1524,55.5,0.00172668
123.303,6300,0.0,0.1524,55.5,0.00172668
121.903,8000,0.0,0.1524,55.5,0.00172668
119.253,10000,0.0,0.1524,55.5,0.00172668
117.093,12500,0.0,0.1524,55.5,0.00172668
112.803,16000,0.0,0.1524,55.5,0.00172668
119.513,500,0.0,0.1524,39.6,0.00193287
124.403,630,0.0,0.1524,39.6,0.00193287
127.903,800,0.0,0.1524,39.6,0.00193287
130.033,1000,0.0,0.1524,39.6,0.00193287
131.023,1250,0.0,0.1524,39.6,0.00193287
56.74092740909638,1600,0.0,0.1524,39.6,0.00193287
64.13051374172923,2000,0.0,0.1524,39.6,0.00193287
-31.254875817940814,2500,0.0,0.1524,39.6,0.00193287
-10.369831015346799,3150,0.0,0.1524,39.6,0.00193287
125.343,4000,0.0,0.1524,39.6,0.00193287
-13.814228025424846,5000,0.0,0.1524,39.6,0.00193287
121.313,6300,0.0,0.1524,39.6,0.00193287
120.553,8000,0.0,0.1524,39.6,0.00193287
115.413,10000,0.0,0.1524,39.6,0.00193287
63.553777091851416,500,0.0,0.1524,31.7,0.00209405
30.320870227181977,630,0.0,0.1524,31.7,0.00209405
129.117,800,0.0,0.1524,31.7,0.00209405
130.987,1000,0.0,0.1524,31.7,0.00209405
-11.345360255964813,1250,0.0,0.1524,31.7,0.00209405
130.817,1600,0.0,0.1524,31.7,0.00209405
128.907,2000,0.0,0.1524,31.7,0.00209405
125.867,2500,0.0,0.1524,31.7,0.00209405
124.207,3150,0.0,0.1524,31.7,0.00209405
123.807,4000,0.0,0.1524,31.7,0.00209405
-3.079983373872195,5000,0.0,0.1524,31.7,0.00209405
119.737,6300,0.0,0.1524,31.7,0.00209405
117.957,8000,0.0,0.1524,31.7,0.00209405
127.404,630,2.7,0.1524,71.3,0.00243851
0.47396831711690407,800,2.7,0.1524,71.3,0.00243851
128.774,1000,2.7,0.1524,71.3,0.00243851
59.89528398982531,1250,2.7,0.1524,71.3,0.00243851
130.644,1600,2.7,0.1524,71.3,0.00243851
-6.675301420342649,2000,2.7,0.1524,71.3,0.00243851
22.47699743943367,2500,2.7,0.1524,71.3,0.00243851
127.054,3150,2.7,0.1524,71.3,0.00243851
126.534,4000,2.7,0.1524,71.3,0.00243851
124.364,5000,2.7,0.1524,71.3,0.00243851
121.944,6300,2.7,0.1524,71.3,0.00243851
