file,Within-Class Distance,Between-Class Distance,J Value
dirty-knn-40.csv,5746.523964779578,6871.788035220423,1.1958164757229908
dirty-knn-45.csv,5760.659286162385,6857.652713837616,1.1904284515333698
dirty-knn-50.csv,5762.489363092866,6855.822636907134,1.1897328055504557
dirty-knn-55.csv,5746.933193504392,6871.378806495608,1.1956601156008124
dirty-knn-60.csv,5747.588213664412,6870.723786335587,1.1954098886209372
dirty-knn-65.csv,5748.834741364776,6869.477258635224,1.1949338548918536
dirty-knn-70.csv,5854.00416618899,6764.30783381101,1.1555010283183034
dirty-knn-75.csv,7411.992275254341,5206.319724745662,0.7024183959456445
dirty-knn-80.csv,6185.991942612238,6432.320057387763,1.0398203096707406
dirty-knn-85.csv,6459.145019624862,6159.166980375138,0.9535576243700524
dirty-knn-90.csv,7351.057150320403,5267.254849679595,0.7165302543526024
dirty-knn-95.csv,9740.01507904788,2878.29692095211,0.2955125733987543
dirty-hdi-5.csv,5707.335249629523,6910.976750370476,1.2108937793375787
dirty-hdi-10.csv,5715.389033153393,6902.922966846606,1.2077783203916053
dirty-hdi-15.csv,5707.335249629523,6910.976750370476,1.2108937793375787
dirty-hdi-20.csv,5732.912530976546,6885.399469023455,1.2010299183564543
dirty-hdi-25.csv,5732.912530976546,6885.399469023455,1.2010299183564543
dirty-hdi-30.csv,5707.335249629523,6910.976750370476,1.2108937793375787
dirty-hdi-35.csv,5715.389033153393,6902.922966846606,1.2077783203916053
dirty-hdi-40.csv,5732.912530976546,6885.399469023455,1.2010299183564543
dirty-hdi-45.csv,5740.966314500414,6877.345685499585,1.1979421771085692
dirty-hdi-50.csv,5750.606583436539,6867.705416563462,1.1942575651661689
dirty-hdi-55.csv,5732.912530976546,6885.399469023455,1.2010299183564543
dirty-hdi-60.csv,5715.389033153393,6902.922966846606,1.2077783203916053
dirty-hdi-65.csv,5715.389033153393,6902.922966846606,1.2077783203916053
dirty-hdi-70.csv,5750.606583436539,6867.705416563462,1.1942575651661689
dirty-hdi-75.csv,5750.606583436539,6867.705416563462,1.1942575651661689
dirty-hdi-80.csv,5715.389033153393,6902.922966846606,1.2077783203916053
dirty-hdi-85.csv,5740.966314500414,6877.345685499585,1.1979421771085692
dirty-hdi-90.csv,6059.389647346616,6558.922352653383,1.0824394426467543
dirty-hdi-95.csv,8493.55258869115,4124.759411308848,0.48563417583365676
dirty-mice-5.csv,6046.186480252719,6572.125519747282,1.0869869034328197
dirty-mice-10.csv,6497.342399340425,6120.969600659573,0.9420728083040446
dirty-mice-15.csv,7154.640678975082,5463.671321024915,0.7636541884039938
dirty-mice-20.csv,7262.337982443598,5355.9740175564,0.7374999663337407
dirty-mice-25.csv,7959.709194061833,4658.602805938166,0.5852729908039372
dirty-mice-30.csv,7929.436172221886,4688.875827778112,0.591325250110974
dirty-mice-35.csv,7793.637890613437,4824.674109386561,0.6190528963627294
dirty-mice-40.csv,8676.164317832498,3942.1476821675024,0.45436526300741387
dirty-mice-45.csv,8817.424210167024,3800.8877898329742,0.43106554694854315
dirty-mice-50.csv,9151.972558497788,3466.3394415022112,0.3787532599498068
dirty-mice-55.csv,9650.240960608086,2968.0710393919144,0.30756444854667014
dirty-mice-60.csv,8627.189596073747,3991.1224039262524,0.4626213855022522
dirty-mice-65.csv,9741.74397824524,2876.5680217547574,0.2952826545409693
dirty-mice-70.csv,10233.09187402799,2385.220125972009,0.23308889975138367
dirty-mice-75.csv,10919.148961689782,1699.1630383102176,0.15561313837477544
dirty-mice-80.csv,10793.14904520688,1825.162954793122,0.16910384051479926
dirty-mice-85.csv,10011.07188219372,2607.2401178062796,0.2604356604854341
dirty-mice-90.csv,10725.9324238668,1892.3795761331999,0.17643030939877757
dirty-mice-95.csv,11507.197759745766,1111.1142402542332,0.09655819457115002
dirty-iim-5.csv,5972.742878805226,6645.569121194772,1.1126494570488086
dirty-iim-10.csv,6330.631469578416,6287.680530421583,0.9932153783768284
dirty-iim-15.csv,6640.587687855885,5977.724312144113,0.9001800131449214
dirty-iim-20.csv,6829.031214118498,5789.280785881499,0.8477455446260964
dirty-iim-25.csv,7187.026479588745,5431.285520411253,0.7557069026858575
dirty-iim-30.csv,7420.016341986746,5198.295658013252,0.7005773866828685
dirty-iim-35.csv,7864.093397792464,4754.218602207534,0.6045475761442628
dirty-iim-40.csv,7651.650297057878,4966.6617029421195,0.6490967974388272
dirty-iim-45.csv,8009.716161469532,4608.595838530467,0.575375674446488
dirty-iim-50.csv,8102.1287705902505,4516.183229409747,0.557406992320703
dirty-iim-55.csv,8151.956130752336,4466.355869247663,0.547887623241597
dirty-iim-60.csv,8707.926161663863,3910.3858383361357,0.4490605186285779
dirty-iim-65.csv,8603.229477319657,4015.08252268034,0.4666948072540827
dirty-iim-70.csv,9839.45483174717,2778.857168252827,0.2824198307498497
dirty-iim-75.csv,11303.362117258584,1314.9498827414125,0.11633263352093054
dirty-iim-80.csv,10581.150968669463,2037.1610313305346,0.19252735712424104
dirty-iim-85.csv,9498.695620940876,3119.6163790591227,0.32842576534209594
dirty-iim-90.csv,11478.988305567234,1139.3236944327657,0.09925297108981296
dirty-iim-95.csv,10129.868493371621,2488.443506628378,0.24565407816070528
dirty-si-5.csv,5981.656448858764,6636.655551141235,1.1095012908017208
dirty-si-10.csv,6653.632545150286,5964.679454849712,0.8964545929422056
dirty-si-15.csv,7318.889765811889,5299.42223418811,0.724074607455198
dirty-si-20.csv,7735.117096373326,4883.194903626673,0.63130200135124
dirty-si-25.csv,8100.543296632257,4517.768703367743,0.5577118148662908
dirty-si-30.csv,7747.189856057672,4871.122143942326,0.6287598773810229
dirty-si-35.csv,8052.753534172592,4565.5584658274065,0.5669561903829596
dirty-si-40.csv,8669.98098214933,3948.3310178506676,0.455402500418387
dirty-si-45.csv,8660.671266373083,3957.640733626915,0.45696697310210876
dirty-si-50.csv,8888.70586920139,3729.6061307986083,0.4195893289394777
dirty-si-55.csv,8757.891594915354,3860.4204050846442,0.4407933534283437
dirty-si-60.csv,8979.080165638718,3639.231834361281,0.4053011853361049
dirty-si-65.csv,8679.388569159595,3938.923430840404,0.4538249900271259
dirty-si-70.csv,8853.529719030872,3764.7822809691243,0.42522952996663416
dirty-si-75.csv,8893.058160595836,3725.2538394041635,0.418894577335652
dirty-si-80.csv,8661.661206820338,3956.650793179661,0.45680045648335077
dirty-si-85.csv,8727.6188570143,3890.693142985698,0.44579090892114137
dirty-si-90.csv,8776.099305177519,3842.2126948224823,0.4378041497953132
dirty-si-95.csv,9398.684107517938,3219.6278924820567,0.3425615602833912
dirty-missfi-5.csv,5707.335249629523,6910.976750370476,1.2108937793375787
dirty-missfi-10.csv,5717.6376169164,6900.674383083599,1.206910064161294
dirty-missfi-15.csv,5707.335249629523,6910.976750370476,1.2108937793375787
dirty-missfi-20.csv,6007.874687160588,6610.43731283941,1.1002954717025901
dirty-missfi-25.csv,5868.559933959801,6749.752066040198,1.1501547469901723
dirty-missfi-30.csv,5869.23584407006,6749.076155929942,1.1499071319052245
dirty-missfi-35.csv,5724.422097933155,6893.889902066846,1.2042944744685995
dirty-missfi-40.csv,6017.455819964884,6600.856180035117,1.0969513325107616
dirty-missfi-45.csv,5995.829431876726,6622.482568123274,1.1045148370824156
dirty-missfi-50.csv,5901.30937500153,6717.002624998471,1.1382224177997329
dirty-missfi-55.csv,6018.0420862029105,6600.2699137970885,1.0967470514918807
dirty-missfi-60.csv,5968.486326247856,6649.825673752143,1.1141561377979428
dirty-missfi-65.csv,6162.453183523242,6455.858816476759,1.0476118234436256
dirty-missfi-70.csv,6765.44049771247,5852.87150228753,0.865113144408927
dirty-missfi-75.csv,8480.576034891123,4137.735965108876,0.4879074190344192
dirty-missfi-80.csv,6880.852941429419,5737.45905857058,0.8338296294672283
dirty-missfi-85.csv,8668.407556414539,3949.904443585461,0.45566667440117875
dirty-missfi-90.csv,8969.034603143753,3649.277396856247,0.40687516085367004
dirty-missfi-95.csv,10432.747456212664,2185.5645437873327,0.20949079357670417
dirty-xgbi-5.csv,5947.021157753667,6671.290842246334,1.1217869695231153
dirty-xgbi-10.csv,6327.072050783612,6291.239949216388,0.994336700881605
dirty-xgbi-15.csv,6927.661722176357,5690.650277823643,0.8214388210681711
dirty-xgbi-20.csv,6985.086101147879,5633.225898852116,0.8064647761358864
dirty-xgbi-25.csv,7763.9324642867705,4854.379535713228,0.6252475221858041
dirty-xgbi-30.csv,7630.768719482603,4987.543280517396,0.6536095462811473
dirty-xgbi-35.csv,7987.814790908895,4630.4972090911015,0.5796951144086578
dirty-xgbi-40.csv,8475.967061104635,4142.344938895362,0.48871649795622363
dirty-xgbi-45.csv,8559.178532328275,4059.133467671724,0.4742433461739645
dirty-xgbi-50.csv,9420.430900178659,3197.881099821336,0.3394622956961224
dirty-xgbi-55.csv,9546.658542772142,3071.653457227864,0.3217516834257615
dirty-xgbi-60.csv,9359.450868819613,3258.8611311803847,0.34818935179595456
dirty-xgbi-65.csv,10028.968972776178,2589.343027223827,0.25818636334927814
dirty-xgbi-70.csv,10678.962232234604,1939.3497677653927,0.18160470330267084
dirty-xgbi-75.csv,11181.860830677882,1436.4511693221164,0.12846262273101763
dirty-xgbi-80.csv,11234.568027497131,1383.7439725028692,0.12316841814621542
dirty-xgbi-85.csv,11137.88375885538,1480.428241144622,0.13291827004098336
dirty-xgbi-90.csv,12030.218517378347,588.0934826216534,0.048884688318181276
dirty-xgbi-95.csv,12278.868758411745,339.4432415882454,0.02764450441378868
dirty-gain-5.csv,5947.021157753667,6671.290842246334,1.1217869695231153
dirty-gain-10.csv,6327.072050783612,6291.239949216388,0.994336700881605
dirty-gain-15.csv,7241.6367482774285,5376.6752517225705,0.7424668536434836
dirty-gain-20.csv,7134.364942520879,5483.947057479118,0.7686664617890157
dirty-gain-25.csv,7763.9324642867705,4854.379535713228,0.6252475221858041
dirty-gain-30.csv,7630.768719482603,4987.543280517396,0.6536095462811473
dirty-gain-35.csv,7987.814790908895,4630.4972090911015,0.5796951144086578
dirty-gain-40.csv,8475.967061104635,4142.344938895362,0.48871649795622363
dirty-gain-45.csv,8559.178532328275,4059.133467671724,0.4742433461739645
dirty-gain-50.csv,9737.39681651899,2880.9151834810073,0.2958609203019932
dirty-gain-55.csv,9931.503484739329,2686.808515260671,0.2705339145668327
dirty-gain-60.csv,9359.450868819613,3258.8611311803847,0.34818935179595456
dirty-gain-65.csv,10063.13245053483,2555.1795494651697,0.2539149277846749
dirty-gain-70.csv,10798.325734612567,1819.986265387432,0.16854337515988366
dirty-gain-75.csv,11181.860830677882,1436.4511693221164,0.12846262273101763
dirty-gain-80.csv,11234.568027497131,1383.7439725028692,0.12316841814621542
dirty-gain-85.csv,11137.88375885538,1480.428241144622,0.13291827004098336
dirty-gain-90.csv,11781.91058231637,836.4014176836305,0.07099030431779009
dirty-gain-95.csv,12278.868758411745,339.4432415882454,0.02764450441378868
dirty-midae-5.csv,7816.739042841183,4801.572957158818,0.6142680382244884
dirty-midae-10.csv,8373.542990384787,4244.769009615216,0.5069262813231413
dirty-midae-15.csv,8671.555372616289,3946.7566273837097,0.4551382604148599
dirty-midae-20.csv,9173.115926671358,3445.1960733286373,0.375575333492901
dirty-midae-25.csv,9311.521270026473,3306.7907299735252,0.3551289455373949
dirty-midae-30.csv,9411.53966678859,3206.7723332114087,0.34072770734075064
dirty-midae-35.csv,9474.53565881891,3143.776341181087,0.3318132364887831
dirty-midae-40.csv,9806.70088558273,2811.6111144172655,0.2867030561267287
dirty-midae-45.csv,10099.886992050215,2518.4250079497792,0.24935180066193538
dirty-midae-50.csv,9551.8673939711,3066.444606028897,0.3210309020793526
dirty-midae-55.csv,10590.03121501294,2028.2807849870555,0.19152736604889953
dirty-midae-60.csv,10361.720120758875,2256.591879241118,0.21778158963396602
dirty-midae-65.csv,10886.119807813986,1732.1921921860078,0.15911933937587674
dirty-midae-70.csv,9773.745314158461,2844.5666858415316,0.2910416216515106
dirty-midae-75.csv,9402.170326611667,3216.141673388326,0.3420637535448001
dirty-midae-80.csv,10041.848579307523,2576.463420692469,0.25657262209685094
dirty-midae-85.csv,10376.305098032606,2242.0069019673956,0.21606987080521467
dirty-midae-90.csv,9330.261159638081,3288.05084036191,0.3524071603253443
dirty-midae-95.csv,10644.1368395846,1974.1751604154003,0.18547066710694832
